Gene	Length	Counts	TotalReads	RPKM(34736836 pairs)	TPM(11.14 norm. reads)
SNRPA1	1072	3607	34736836	96.8637099237	302.091463792
CDC42	3293	11066	34736836	96.7405777884	301.707448282
KB-1043D8.6	385	1291	34736836	96.5328780447	301.059689492
SLC16A1	4674	15670	34736836	96.5139366477	301.000616446
SLC7A5	4598	15399	34736836	96.4124887709	300.684228217
AC087645.1	1019	3411	34736836	96.3645454407	300.534706061
U2AF1	1888	6312	34736836	96.2442387955	300.159502483
COPS3	1874	6261	34736836	96.1797976359	299.958528101
XPO1	5342	17833	34736836	96.1015223987	299.714409008
HDLBP	6998	23342	34736836	96.0226900214	299.468552348
LARP1	6614	21998	34736836	95.7477878559	298.611207552
BCLAF1	7317	24318	34736836	95.6763372154	298.388372513
GPI	4337	14390	34736836	95.5170967412	297.891744953
EIF4A3	1746	5785	34736836	95.3825361158	297.472087102
SNRPD3	1889	6252	34736836	95.2789040842	297.148887091
RPL7L1	4677	15478	34736836	95.2702301032	297.121835313
RRM1	3379	11119	34736836	94.7299439186	295.436830222
EIF3L	3764	12384	34736836	94.7155030734	295.391793168
BRK1	1236	4058	34736836	94.5155603992	294.768226559
NME1	1976	6464	34736836	94.172510724	293.698348288
PGRMC1	1922	6286	34736836	94.1522569541	293.63518231
SF3B6	774	2529	34736836	94.0627367577	293.35599326
PSAT1	2197	7166	34736836	93.8980317031	292.842323165
DHX15	3008	9806	34736836	93.8477357079	292.685463688
C1orf43	2323	7565	34736836	93.7496088277	292.379432742
HSPA4	4875	15840	34736836	93.5384779786	291.72097327
FKBP1A	2268	7356	34736836	93.3702264474	291.196242683
HAX1	1258	4080	34736836	93.3661097759	291.183403909
TPX2	3624	11740	34736836	93.2587627954	290.848617986
DDOST	2137	6910	34736836	93.0857638684	290.309081568
PSMA7	1576	5092	34736836	93.0126297918	290.080996352
ARHGDIA	2301	7423	34736836	92.8693880054	289.634264331
VCP	4387	14132	34736836	92.7354398299	289.216516544
CDC20	1840	5915	34736836	92.5436592165	288.618405174
CTD-2410N18.5	486	1556	34736836	92.1686157753	287.448747082
TYMS	1669	5336	34736836	92.0384351172	287.042749154
DAZAP1	2306	7350	34736836	91.7566982999	286.164088945
PRRC2A	6929	22071	34736836	91.698280329	285.981899244
NPM3	883	2810	34736836	91.6126314968	285.714783922
RP11-411B6.6	1244	3940	34736836	91.1770597745	284.356354648
CDK1	2046	6476	34736836	91.1194212106	284.176595705
ARL6IP1	2642	8351	34736836	90.9945564008	283.787176456
SMC3	4143	13080	34736836	90.8871640662	283.452249086
SMARCC1	6403	20196	34736836	90.8012029026	283.184159688
STOML2	1441	4542	34736836	90.7387706007	282.989450384
ZWINT	2071	6527	34736836	90.7284007113	282.957109531
PFDN5	896	2819	34736836	90.572594382	282.471192131
PTP4A2	3970	12480	34736836	90.4969245384	282.235198549
PSMC3	1592	4992	34736836	90.2695453311	281.526064885
CDV3	4329	13506	34736836	89.8150056007	280.108479572
PRMT5	2633	8212	34736836	89.7858344688	280.017502776
TKT	3049	9504	34736836	89.7343548991	279.856952055
MCM2	3638	11337	34736836	89.7108958713	279.783789752
HMGB1	7360	22935	34736836	89.7078962016	279.774434601
PFDN2	681	2119	34736836	89.5763962893	279.364322279
VIM-AS1	1997	6211	34736836	89.5350759025	279.235455275
RP11-498C9.3	567	1759	34736836	89.308443894	278.528651919
PDIA3	3740	11556	34736836	88.9499427119	277.410584617
RP4-613B23.5	607	1861	34736836	88.2607114338	275.261060447
DCXR	895	2743	34736836	88.229235077	275.162894284
YARS	3251	9944	34736836	88.0549729253	274.619418213
CDK4	2084	6374	34736836	88.0489307315	274.60057426
HACD3	3876	11844	34736836	87.9679298995	274.347954782
UBL5	518	1582	34736836	87.9197533723	274.197705347
SF1	4181	12767	34736836	87.9059825596	274.154757943
C11orf58	2207	6726	34736836	87.7332608784	273.616086179
PABPC4	3119	9504	34736836	87.7204386301	273.576097087
DHFR	3923	11916	34736836	87.4423716359	272.708882055
AHSA1	1991	6037	34736836	87.28902802	272.230645185
SRSF4	2393	7238	34736836	87.0734238565	271.558234668
RP11-746M1.1	506	1530	34736836	87.0463681557	271.473855324
TMED9	1478	4465	34736836	86.9674569549	271.227752835
ZNF703	3351	10117	34736836	86.9134649018	271.059366363
TOP1	3759	11301	34736836	86.5474528761	269.91787479
ABCE1	3939	11828	34736836	86.4440442115	269.595371399
SSR2	1283	3841	34736836	86.1841479801	268.784826015
C19orf43	973	2903	34736836	85.8902639358	267.868281922
CAPZA1	3030	9039	34736836	85.8791030027	267.833474019
ATP5F1	3163	9430	34736836	85.8266660394	267.669937448
ARPC2	1731	5152	34736836	85.6817894758	267.218107003
PHB	2055	6110	34736836	85.5931728996	266.941736098
PCBP1	1751	5206	34736836	85.5909327872	266.934749799
ATP6V1F	792	2352	34736836	85.4912914261	266.623995599
ATIC	2564	7614	34736836	85.4878890856	266.613384628
COX5A	1417	4202	34736836	85.368163675	266.239993762
CAPRIN1	5841	17319	34736836	85.3582195439	266.208980732
DAD1	734	2172	34736836	85.1870350367	265.675102994
IPO5	6142	18168	34736836	85.1543916872	265.5732973
ATP1B3	1818	5376	34736836	85.1285278133	265.492634939
IARS2	3583	10572	34736836	84.9415316875	264.90944508
MAGOH	761	2245	34736836	84.9261488013	264.861470058
HNRNPDL	5359	15792	34736836	84.8326668634	264.569925418
COX7C	1839	5416	34736836	84.7825877751	264.413742415
NDUFA12	640	1884	34736836	84.7443330763	264.294436454
SF3B5	694	2042	34736836	84.7044075169	264.169919536
ACTR2	4158	12228	34736836	84.6604722674	264.032897489
AMD1	3692	10836	34736836	84.4922831452	263.508361538
DRG1	1755	5145	34736836	84.3952492283	263.205739245
CTPS1	3337	9769	34736836	84.2759476497	262.833670195
PCNP	2407	7046	34736836	84.2706396302	262.817115932
HIGD1A	1680	4916	34736836	84.2388315444	262.717915197
USP22	5369	15692	34736836	84.1384751976	262.404931153
RAD23B	4265	12425	34736836	83.8662266837	261.555862372
IPO7	6328	18424	34736836	83.8160512022	261.399378745
SSBP1	1505	4371	34736836	83.6091962111	260.754254507
NAA50	6389	18549	34736836	83.5790354498	260.660191327
GMNN	1367	3963	34736836	83.4574862384	260.281112525
CHD4	6658	19277	34736836	83.3499604881	259.945769068
MTA2	3431	9933	34736836	83.343063322	259.92425869
EBNA1BP2	1632	4719	34736836	83.2414361989	259.607311441
SUMO1	1771	5119	34736836	83.210150997	259.509741439
PPP1CC	4724	13597	34736836	82.8596224969	258.416538754
RP11-1148L6.9	551	1585	34736836	82.8108818483	258.264529979
JTB	1491	4287	34736836	82.7724064752	258.144535796
GNAS	7882	22645	34736836	82.7076414271	257.942551294
HINT1	1580	4532	34736836	82.5738541754	257.525305385
RP4-635E18.9	1803	5169	34736836	82.5316536928	257.393693602
SEC61B	658	1885	34736836	82.4698496241	257.200943587
PGK1	4898	14031	34736836	82.4668840884	257.191694891
RNPS1	3046	8722	34736836	82.4320167165	257.082953078
SARS	1958	5602	34736836	82.3645175251	256.87244153
ALDH18A1	3377	9657	34736836	82.3229476802	256.742796534
C7orf55-LUC7L2	1672	4777	34736836	82.2486370454	256.511041953
YWHAG	3752	10714	34736836	82.2050606457	256.375139061
SNRPC	1206	3433	34736836	81.9475997087	255.572188695
APP	4072	11583	34736836	81.8885212688	255.387939171
RPL14	7189	20445	34736836	81.870675374	255.332282698
ATP2A2	5689	16174	34736836	81.8448292056	255.251675556
RP11-321N4.5	843	2386	34736836	81.4802975804	254.114800948
ODC1	2973	8406	34736836	81.3962164893	253.852574982
SMARCB1	1764	4980	34736836	81.2719169846	253.464918765
TRAP1	2960	8349	34736836	81.1993385957	253.238566587
FAU	1754	4947	34736836	81.1936495974	253.220824155
MIR3198-2	81	228	34736836	81.0325619413	252.718435738
SUMO2	3377	9499	34736836	80.9760463927	252.542179173
USMG5	904	2541	34736836	80.9181558149	252.361634267
CSNK1E	4350	12210	34736836	80.8046119032	252.007521808
RTCB	2039	5716	34736836	80.7020814481	251.687757314
SMC4	6566	18377	34736836	80.571876556	251.281683806
TIMM17A	1665	4657	34736836	80.5196246715	251.118724445
MIR1825	54	151	34736836	80.4994529812	251.05581445
ETF1	4150	11598	34736836	80.4534643046	250.912388325
CD164	3316	9260	34736836	80.39077335	250.716872354
UBAP2L	5152	14357	34736836	80.2227578415	250.192877858
ARPC1A	1575	4389	34736836	80.2222363219	250.191251381
ATP6V1G1	1083	3016	34736836	80.1701363659	250.028765843
EIF1B	1014	2822	34736836	80.1177595837	249.86541696
NOC2L	2809	7805	34736836	79.9891183447	249.46422006
MRPL12	1033	2869	34736836	79.95395814	249.354564982
TFDP1	2660	7383	34736836	79.9026114461	249.194428663
UBE2C	1293	3588	34736836	79.8847078462	249.138592223
RAB7A	2251	6244	34736836	79.854085626	249.043089879
TOMM22	2044	5661	34736836	79.7300442569	248.656238717
HOXA5	1659	4583	34736836	79.5267460358	248.022207074
SNHG16	3619	9991	34736836	79.4749233272	247.860586195
PSMB5	1468	4047	34736836	79.3627833318	247.510852168
AC015987.2	1674	4590	34736836	78.9345202272	246.175216477
DNAJC7	2149	5881	34736836	78.7815471882	245.698135336
LMNB1	2981	8121	34736836	78.4254963858	244.587710098
PSMB6	878	2387	34736836	78.2650099592	244.087196752
HOXA10-AS	1164	3164	34736836	78.2516017987	244.045380361
EIF2S2	2665	7236	34736836	78.1647758053	243.774593794
URGCP-MRPS24	802	2177	34736836	78.1436697458	243.708769757
MRPS34	1048	2839	34736836	77.9854983237	243.215476279
MRPL15	1152	3120	34736836	77.9671854205	243.158363334
RP4-785G19.5	481	1302	34736836	77.9247916207	243.026148647
RP11-886P16.10	1029	2778	34736836	77.7188934194	242.384008375
ECHS1	1625	4385	34736836	77.6829973364	242.272058293
PSMD6	1805	4844	34736836	77.2567918879	240.94283987
PSMD3	2170	5822	34736836	77.2364330694	240.879346273
RPS20	2715	7279	34736836	77.1812178735	240.707145153
COPS6	1442	3861	34736836	77.0804573755	240.392900671
SNRNP200	7210	19218	34736836	76.7330862389	239.309544942
GPX1	1426	3787	34736836	76.4514138364	238.431085626
RPL22	2657	7055	34736836	76.4390367123	238.392484755
KDELR2	2889	7667	34736836	76.3989980821	238.2676152
RUVBL2	2024	5358	34736836	76.2082419245	237.672698828
PPM1G	2321	6136	34736836	76.1061849585	237.354411016
PIP5K1A	3816	10084	34736836	76.073642746	237.252920741
MRPS24	790	2086	34736836	76.0145895013	237.068749794
SLC3A2	2667	7031	34736836	75.8933675786	236.690691716
MIR3655	84	221	34736836	75.7395515513	236.210981524
NT5DC2	2334	6133	34736836	75.6452834778	235.916985141
IK	1985	5208	34736836	75.5301254802	235.557838789
TOMM7	1129	2960	34736836	75.475762789	235.388296399
SMS	1848	4843	34736836	75.4435722261	235.287902822
RARS	2280	5974	34736836	75.4293061866	235.24341094
POLE3	2196	5751	34736836	75.3912204041	235.124631783
PARK7	1391	3639	34736836	75.3120843431	234.877828016
ZC3H15	2148	5610	34736836	75.1862329538	234.485331895
PABPN1	3323	8662	34736836	75.040821513	234.031833314
UQCR10	977	2542	34736836	74.9015360701	233.597440048
TMED2	3749	9752	34736836	74.8838205605	233.542190211
PAGR1	1705	4429	34736836	74.7809604463	233.221397599
CBSL	2713	7038	34736836	74.680842801	232.909157999
GTF3C6	958	2485	34736836	74.6742081015	232.888466183
ERGIC3	1388	3600	34736836	74.6659811608	232.862808601
IRS4	3929	10171	34736836	74.523178064	232.417444733
AL353629.1	109	281	34736836	74.214636341	231.455187342
PRKCSH	2571	6622	34736836	74.147556141	231.245982514
COX5B	716	1843	34736836	74.1006563283	231.099714804
PDHB	1658	4265	34736836	74.0532717792	230.951935333
RP11-216L13.18	567	1455	34736836	73.8736701908	230.391807017
MIR632	95	243	34736836	73.6363765785	229.65175303
H1FX	1508	3853	34736836	73.5541886371	229.395431281
TRA2B	3061	7819	34736836	73.5355974532	229.337450455
G3BP2	4992	12750	34736836	73.5267466059	229.309847079
YWHAH	1943	4959	34736836	73.4735542975	229.143954792
SRSF11	4559	11629	34736836	73.4315203473	229.012862379
MRPL51	1554	3953	34736836	73.2294111	228.38253882
BZW2	1986	5046	34736836	73.1438378121	228.115659099
EIF3K	1513	3839	34736836	73.0447363455	227.806588684
PHGDH	3468	8795	34736836	73.0073351901	227.689944692
PPP1CA	1534	3887	34736836	72.9455700883	227.497316204
NACA	8636	21880	34736836	72.936417159	227.468770716
THRAP3	4577	11588	34736836	72.8848586466	227.307973793
AARS	3498	8846	34736836	72.8009206734	227.046194173
MCM6	3753	9481	34736836	72.7252669221	226.810250779
TARS	4577	11557	34736836	72.6898784414	226.69988377
RPL31	5387	13577	34736836	72.5548726561	226.278837588
ID3	1254	3160	34736836	72.5436307483	226.243777147
CBS	2777	6994	34736836	72.503586471	226.118889979
CLTC	8734	21983	34736836	72.4575281224	225.975246566
GLUL	5553	13962	34736836	72.3818538231	225.739239088
MRPL18	982	2466	34736836	72.2921808229	225.459573485
NOL7	1192	2992	34736836	72.2595205301	225.357714949
FOXC1	3927	9856	34736836	72.2519437743	225.334085116
PPT1	2890	7248	34736836	72.198817345	225.168398289
KDM1A	3126	7838	34736836	72.1815206645	225.114454665
SRRM1	4071	10206	34736836	72.1712460202	225.082410855
EIF1AX	4434	11112	34736836	72.1450079644	225.000581523
ALKBH5	2941	7359	34736836	72.0333346597	224.652302977
RP11-69E11.8	555	1388	34736836	71.9956446494	224.534758125
ACIN1	5451	13632	34736836	71.9934750706	224.527991801
LYAR	1616	4041	34736836	71.9875239035	224.509431736
TALDO1	1354	3373	34736836	71.7145732776	223.65817326
WDR82	4302	10713	34736836	71.6886563596	223.577345469
RPA2	2027	5042	34736836	71.6075532114	223.324406894
HOXA9	2062	5129	34736836	71.6067198129	223.321807751
AC005104.3	444	1104	34736836	71.5806841615	223.240609663
TRA2A	2246	5582	34736836	71.5467353683	223.134732647
MIR611	68	169	34736836	71.5463583859	223.133556941
POLR2B	4323	10730	34736836	71.4536187102	222.844327215
COPB2	3382	8391	34736836	71.4249359447	222.7548735
MTPN	3779	9347	34736836	71.2041149307	222.06619305
RP11-173P15.3	910	2250	34736836	71.178833689	221.98734776
HPRT1	1416	3500	34736836	71.1564925611	221.917671882
HNRNPH2	2225	5489	34736836	71.0187390738	221.488056367
PLK1	2237	5516	34736836	70.9852334838	221.38356158
CYC1	1247	3070	34736836	70.8731382615	221.033967188
WDR77	2586	6361	34736836	70.8119602298	220.843169611
AC005943.2	1009	2481	34736836	70.7856688066	220.761173841
MTHFD2	4464	10975	34736836	70.7766633573	220.733088303
PSMD10	1551	3809	34736836	70.6982911511	220.488666791
FUBP1	2544	6244	34736836	70.6570545378	220.360061053
LTA4H	2391	5857	34736836	70.5188773297	219.929124068
TOP2B	5521	13518	34736836	70.4862549994	219.827383927
PSMA6	1449	3547	34736836	70.4697198118	219.775815192
POLR2A	7040	17231	34736836	70.4607992297	219.747994332
SRSF6	4331	10600	34736836	70.4575314671	219.737803073
RP4-781K5.2	695	1700	34736836	70.4164065336	219.609545634
ATP5A1	6264	15320	34736836	70.4071488737	219.58067352
TGIF2-C20orf24	923	2257	34736836	70.3946412177	219.541665556
NDUFA1	769	1879	34736836	70.3412662543	219.375203619
GAS5	1627	3971	34736836	70.2622536931	219.128785014
NOP10	556	1356	34736836	70.2092994556	218.963635205
RP3-430N8.10	266	648	34736836	70.1298824557	218.715955267
SNORD36A	74	180	34736836	70.0245823319	218.387552932
PRC1	4183	10164	34736836	69.9498090908	218.154355608
LMNB2	4683	11378	34736836	69.9441687845	218.136765033
SDHB	1161	2820	34736836	69.9240589579	218.074047975
BANF1	1649	4005	34736836	69.9184201392	218.056462039
JMJD8	2047	4970	34736836	69.8953506216	217.984514512
HLA-C	1562	3789	34736836	69.8318129952	217.786358004
POLDIP2	2127	5156	34736836	69.7838876907	217.636892064
MARS	2926	7086	34736836	69.7166592426	217.427224891
CNOT1	8802	21304	34736836	69.6770140296	217.303582296
NEDD8-MDP1	602	1455	34736836	69.5786893658	216.996934516
FARSA	2105	5085	34736836	69.5422277268	216.883220619
H2AFY	3030	7299	34736836	69.3474469318	216.275752502
RUVBL1	2922	7026	34736836	69.2209691694	215.881302895
UBE2E1	1771	4255	34736836	69.1656949584	215.708917722
DKC1	3094	7426	34736836	69.0946430032	215.487326074
YTHDF2	3068	7358	34736836	69.0421282107	215.323546775
RP11-111K18.1	2439	5849	34736836	69.0366267423	215.306389197
HAT1	1637	3923	34736836	68.9889238448	215.157616884
SAFB	3069	7354	34736836	68.982110725	215.136368624
HN1L	3971	9503	34736836	68.8922841107	214.85622394
RBBP4	8039	19238	34736836	68.8918160791	214.854764277
TMEM106C	1892	4524	34736836	68.8352994326	214.678504288
EIF5B	5808	13879	34736836	68.7925344216	214.545131895
RANGAP1	5185	12388	34736836	68.7800009843	214.506043526
COX6B1	941	2244	34736836	68.6503840106	214.101803575
AL353354.2	351	837	34736836	68.6480307134	214.094464284
ANAPC5	3205	7636	34736836	68.5879192075	213.90699291
GNL2	2350	5593	34736836	68.5151635572	213.680087902
PPP4C	1506	3577	34736836	68.3760030032	213.24608413
SMC1A	9956	23576	34736836	68.1702641212	212.604440731
GLA	1325	3137	34736836	68.1566729282	212.562053511
POLR2L	894	2116	34736836	68.1377653484	212.503085932
METAP2	3612	8547	34736836	68.1201670114	212.448201524
HOXA10-HOXA9	768	1815	34736836	68.0338661241	212.17905262
AAMP	2103	4967	34736836	67.9930666053	212.051810061
VBP1	1935	4565	34736836	67.9156019453	211.810218937
PSMD2	3576	8430	34736836	67.8640550433	211.649458224
MAGED1	3110	7330	34736836	67.8505429591	211.607317723
MIR4709	73	172	34736836	67.8289865997	211.540089324
SFXN1	4295	10108	34736836	67.7503911365	211.294971533
UQCRC1	1998	4698	34736836	67.6904295875	211.107967834
COX7A2	1079	2536	34736836	67.6608650949	211.015764254
CCNA2	2806	6570	34736836	67.4042754378	210.215531172
GLUD1	3052	7140	34736836	67.3478016617	210.039404884
UNG	2392	5591	34736836	67.2880679731	209.853111819
AK2	4489	10478	34736836	67.1952432512	209.563616856
ZNF146	3861	9008	34736836	67.1642729083	209.467028812
H3F3A	3151	7326	34736836	66.9311447373	208.7399657
NAE1	1965	4564	34736836	66.8640722037	208.530784781
HMGN3	1021	2370	34736836	66.8239811153	208.405751622
ESD	1268	2943	34736836	66.8160427156	208.380993921
TCOF1	5751	13334	34736836	66.7462429531	208.16330752
MRPL9	1303	3020	34736836	66.7224936452	208.089239913
PIGY	218	505	34736836	66.6875290964	207.980195032
PSMA4	4675	10809	34736836	66.56005059	207.582624377
AC024592.12	510	1179	34736836	66.5508138358	207.553817463
TMEM189-UBE2V1	2765	6390	34736836	66.5296845519	207.487920995
PSMD1	3368	7782	34736836	66.5164228331	207.446561315
NCAPD2	5580	12879	34736836	66.444293203	207.221608693
LSM7	615	1416	34736836	66.2823472003	206.716543328
ADSS	2793	6423	34736836	66.2028564099	206.468633257
TPM3	4804	11046	34736836	66.1929569068	206.437759409
MRPL24	932	2141	34736836	66.1318233022	206.247100388
FKBP3	1692	3886	34736836	66.1168538012	206.200414602
SNHG1	1592	3656	34736836	66.1108689364	206.181749443
RP4-777O23.3	692	1588	34736836	66.0623692918	206.030492294
EEF1E1-BLOC1S5	775	1777	34736836	66.0078317382	205.860404555
LARS	4798	10999	34736836	65.9937337306	205.816436718
CSNK2B	1411	3233	34736836	65.9611824799	205.714918255
CTB-147N14.6	1230	2817	34736836	65.931275446	205.621646382
SF3B1	8183	18702	34736836	65.7938413439	205.193026942
RP11-21J18.1	923	2108	34736836	65.7474096974	205.048219314
DDX18	3810	8701	34736836	65.7436685978	205.036551846
SRSF5	3324	7587	34736836	65.7080850636	204.925576519
