Gene	Length	Counts	TotalReads	RPKM(24396067 pairs)	TPM(7.78 norm. reads)
PGD	1898	4541	24396067	98.0698421784	307.365721552
PSAP	2895	6909	24396067	97.8243131325	306.596196378
RPN2	2581	6154	24396067	97.7348993289	306.315959991
RRM1	3379	8012	24396067	97.1925398757	304.616123416
NDUFA12	640	1516	24396067	97.0955687243	304.312201157
MRPL18	982	2326	24396067	97.0908727985	304.297483415
PCNP	2407	5695	24396067	96.9834927608	303.960938132
CDK4	2084	4891	24396067	96.2011205628	301.508865305
HAT1	1637	3839	24396067	96.1279355104	301.27949228
PPP1CC	4724	11078	24396067	96.1239600917	301.267032716
HNRNPUL1	4183	9808	24396067	96.1109290132	301.226191345
AL441883.1	712	1665	24396067	95.8549239132	300.423832632
ILF3	7934	18501	24396067	95.5835573278	299.573328701
COX7C	1839	4283	24396067	95.4655167578	299.203371697
CCNB1	2178	5069	24396067	95.3991704744	298.995432408
PFDN5	896	2084	24396067	95.3388452796	298.806364121
MAPRE1	2630	6096	24396067	95.0100162634	297.775764239
ARL6IP1	2642	6118	24396067	94.9198060085	297.493031653
DAD1	734	1685	24396067	94.0987876028	294.919835764
SEC61B	658	1508	24396067	93.9410976806	294.425611693
EIF2S2	2665	6101	24396067	93.8391346497	294.106044128
SNRPC	1206	2758	24396067	93.7404721481	293.796820923
RPL14	7189	16423	24396067	93.6406008833	293.48380927
YARS	3251	7425	24396067	93.6180673001	293.413185612
PSMD6	1805	4114	24396067	93.425894294	292.810886338
RP11-977G19.10	946	2155	24396067	93.3762267905	292.655220869
IARS2	3583	8150	24396067	93.2375779325	292.220674372
COPS3	1874	4257	24396067	93.1138419216	291.832866995
RP13-131K19.6	392	890	24396067	93.0645158199	291.67827153
SMARCC1	6403	14501	24396067	92.8313429643	290.947472526
EIF4A3	1746	3946	24396067	92.638822049	290.344082853
MRPL15	1152	2602	24396067	92.5837986736	290.17163127
HNRNPH2	2225	5022	24396067	92.5181362916	289.965835432
ARPC2	1731	3902	24396067	92.3996614063	289.594517218
IPO5	6142	13838	24396067	92.3514453454	289.443400789
HMGA1	2333	5255	24396067	92.3290068766	289.373075233
CDV3	4329	9748	24396067	92.3013636497	289.286437178
HPRT1	1416	3184	24396067	92.1700850642	288.874990231
DDX1	2894	6504	24396067	92.1217518888	288.723506748
PDHB	1658	3724	24396067	92.067283386	288.55279422
CBSL	2713	6093	24396067	92.0580066833	288.52371963
CCNI	2779	6241	24396067	92.0546684997	288.513257258
ODC1	2973	6668	24396067	91.9349966413	288.138187549
DHX15	3008	6726	24396067	91.6556440857	287.262654379
NAA50	6389	14212	24396067	91.180609992	285.773825665
MIR1226	76	169	24396067	91.1492910118	285.675667244
TOP1	3759	8349	24396067	91.0421107369	285.339748048
PSMD10	1551	3440	24396067	90.9131754742	284.935645429
SNRPG	1542	3419	24396067	90.8855646385	284.849108893
RAB7A	2251	4988	24396067	90.8303802678	284.676152726
GNB1	3206	7092	24396067	90.6745463591	284.187745682
NDUFA1	769	1701	24396067	90.6688602338	284.169924505
WBP5	1099	2426	24396067	90.4843116098	283.591521198
HDLBP	6998	15446	24396067	90.4736840463	283.558212807
STOML2	1441	3173	24396067	90.2581180431	282.882596341
RP11-886P16.10	1029	2263	24396067	90.1466021618	282.533088699
RP11-321N4.5	843	1853	24396067	90.1006714159	282.389134793
SNRPA1	1072	2351	24396067	89.8955153273	281.746144575
RAC1	2387	5233	24396067	89.8625003526	281.64267065
CBS	2777	6081	24396067	89.7592688394	281.319127471
RBM39	3073	6726	24396067	89.7169467653	281.186483688
STUB1	1646	3602	24396067	89.7003340106	281.134416801
UBC	3746	8191	24396067	89.6291619045	280.911352653
MAT2A	3762	8220	24396067	89.5639438309	280.706949345
C19orf43	973	2125	24396067	89.5212786563	280.573230233
NUDC	1809	3949	24396067	89.4805715526	280.445648012
GTF3C6	958	2090	24396067	89.4254140425	280.272776031
CDK1	2046	4457	24396067	89.292953325	279.857624103
MIR611	68	148	24396067	89.2139945441	279.610155339
C11orf58	2207	4778	24396067	88.7409338939	278.127511696
TKT	3049	6600	24396067	88.7292261339	278.090817805
PFDN2	681	1474	24396067	88.7218428895	278.0676776
COPB2	3382	7316	24396067	88.6707284146	277.907477103
TCEAL8	1225	2649	24396067	88.6392458092	277.808805855
MIR632	95	205	24396067	88.4525664256	277.223724426
NPM3	883	1897	24396067	88.0616482523	275.998527732
SARS	1958	4205	24396067	88.0305662146	275.901111923
FUBP1	2544	5462	24396067	88.0065044344	275.825698664
TOP2B	5521	11845	24396067	87.9422353538	275.624269643
CAPRIN1	5841	12530	24396067	87.9314120492	275.590347769
KDELR1	1893	4057	24396067	87.8485457048	275.330632109
MDH1	1894	4059	24396067	87.8454474375	275.320921671
MIR762	84	180	24396067	87.8361722345	275.291851782
LSM7	615	1316	24396067	87.7123922628	274.903906625
KB-1208A12.3	1991	4255	24396067	87.6008836432	274.554421742
MRPL13	1093	2333	24396067	87.4932923917	274.217214483
CHD4	6658	14185	24396067	87.3304568141	273.706863149
GMNN	1367	2911	24396067	87.2878654778	273.573375457
PARK7	1391	2961	24396067	87.2552284642	273.471086119
TRA2B	3061	6506	24396067	87.1226169205	273.05546148
DDOST	2137	4542	24396067	87.1209876782	273.050355188
COX6B1	941	2000	24396067	87.1205392337	273.048949695
PDIA3	3740	7946	24396067	87.0877642073	272.946227804
RAD23B	4265	9043	24396067	86.9107860667	272.391551538
DEGS1	2104	4459	24396067	86.8704196437	272.265037061
TIMM17A	1665	3525	24396067	86.7810830786	271.985042751
RPL22	2657	5608	24396067	86.5160400762	271.154357886
HAX1	1258	2653	24396067	86.4443855097	270.929781634
MDH2	2707	5697	24396067	86.2656991144	270.369751439
ZWINT	2071	4356	24396067	86.2160168606	270.21403974
SAE1	2537	5328	24396067	86.0842958786	269.801206255
MAGED1	3110	6520	24396067	85.9344673266	269.331620907
MCM6	3753	7865	24396067	85.9014204169	269.228046893
PRDX5	899	1882	24396067	85.8104362638	268.942888793
RPL22L1	2194	4580	24396067	85.5675381902	268.181609484
PHGDH	3468	7216	24396067	85.2899025742	267.311457462
ATP6V1F	792	1646	24396067	85.18925728	266.996019884
UCHL1	1246	2589	24396067	85.171479369	266.940301222
IDI1	2306	4791	24396067	85.1622349878	266.911327933
MRPS34	1048	2172	24396067	84.9530001688	266.255554357
AHSA1	1991	4126	24396067	84.9450636691	266.230680166
SUMO3	2274	4711	24396067	84.9186001694	266.147739554
RUVBL1	2922	6044	24396067	84.7860546406	265.732321816
PPIF	2196	4538	24396067	84.7056419916	265.480296408
AMD1	3692	7610	24396067	84.489579179	264.803122868
ATP6V1G1	1083	2231	24396067	84.4405972168	264.649605988
RP11-1148L6.9	551	1134	24396067	84.3609842949	264.400087047
AKR1B1	1419	2919	24396067	84.3202493431	264.272417545
AC024592.12	510	1048	24396067	84.2308705245	263.992290806
SMC4	6566	13455	24396067	83.9968512733	263.25883907
EBNA1BP2	1632	3343	24396067	83.9646350678	263.157868609
MRPL51	1554	3179	24396067	83.8532106707	262.808647692
SRSF4	2393	4893	24396067	83.8132535229	262.683415946
SUMO2	3377	6902	24396067	83.7768596454	262.569352028
FKBP3	1692	3457	24396067	83.7489177267	262.481777828
RP4-635E18.9	1803	3683	24396067	83.7309800842	262.425558542
PGK1	4898	10001	24396067	83.6960243586	262.31600201
NEDD8	1129	2304	24396067	83.6505335576	262.173426958
RARS	2280	4650	24396067	83.5984621706	262.010227354
PHB	2055	4191	24396067	83.5961000761	262.002824192
COX5B	716	1460	24396067	83.5833966701	261.963009796
NT5C3B	1305	2658	24396067	83.4881134404	261.664377739
SQLE	2981	6065	24396067	83.3967279932	261.377961923
RPL31	5387	10951	24396067	83.3272378564	261.160169321
LMNB1	2981	6059	24396067	83.3142250471	261.119385209
EIF3L	3764	7650	24396067	83.3090156422	261.103058146
PSMD2	3576	7254	24396067	83.149611367	260.603461032
RRM2	3684	7463	24396067	83.0374497594	260.251929586
SSR2	1283	2598	24396067	83.0027866073	260.143290023
DAZAP1	2306	4666	24396067	82.940302328	259.947454839
AHCY	2485	5025	24396067	82.8876554889	259.782451681
EIF1AX	4434	8963	24396067	82.8586570766	259.69156627
AC040977.1	525	1061	24396067	82.8392699919	259.630804214
SMC3	4143	8367	24396067	82.7818291352	259.450775879
ETF1	4150	8360	24396067	82.5730570147	258.79645247
HINT1	1580	3181	24396067	82.5252340568	258.646568085
ABCE1	3939	7919	24396067	82.4070836164	258.276266731
H1FX	1508	3031	24396067	82.3881550088	258.216941611
RTCB	2039	4084	24396067	82.1010459977	257.317098536
THOC7	998	1997	24396067	82.0214997773	257.067788648
FAU	1754	3508	24396067	81.9804274189	256.939061663
PTP4A2	3970	7916	24396067	81.7326276383	256.162419663
PRKDC	13594	27048	24396067	81.5582830964	255.615997494
PNN	3743	7442	24396067	81.4985761223	255.428866804
YWHAG	3752	7452	24396067	81.4123327726	255.158567099
RP11-471B22.2	302	599	24396067	81.3017814966	254.812082676
AL353354.2	351	696	24396067	81.2797400051	254.743001307
APRT	1005	1992	24396067	81.2462743375	254.638114842
SRM	1274	2519	24396067	81.047369179	254.014715985
TOMM22	2044	4040	24396067	81.01783923	253.922164657
ARPC1A	1575	3111	24396067	80.9654316509	253.757911376
USP22	5369	10605	24396067	80.9650244717	253.756635215
FDPS	1658	3269	24396067	80.8184611678	253.297283648
RPL7L1	4677	9176	24396067	80.4203979042	252.04969316
TMED9	1478	2892	24396067	80.205479058	251.376104983
OST4	721	1407	24396067	79.9906112194	250.702676671
ECHS1	1625	3167	24396067	79.8867734264	250.377233319
ATP5G1	688	1340	24396067	79.835590655	250.21681877
TMED2	3749	7294	24396067	79.7499650031	249.948455024
OSTC	1156	2243	24396067	79.5337797148	249.270897625
GPI	4337	8395	24396067	79.3435195045	248.674593343
C1orf43	2323	4496	24396067	79.3336206792	248.643568927
ATIC	2564	4958	24396067	79.2626675396	248.421191054
MIR3655	84	162	24396067	79.0525550111	247.762666603
SDHB	1161	2234	24396067	78.8735033823	247.201491712
COX5A	1417	2726	24396067	78.8562615187	247.147453103
TALDO1	1354	2604	24396067	78.8319915062	247.071387212
UBE2M	1514	2908	24396067	78.7315333336	246.756536102
ESD	1268	2429	24396067	78.5214740538	246.098178541
MYBL2	2791	5340	24396067	78.4262777529	245.799818932
VCP	4387	8392	24396067	78.4111861066	245.752519429
PTMS	1232	2355	24396067	78.3538581865	245.572845055
RP11-111K18.1	2439	4657	24396067	78.2662670131	245.298321067
SRRT	2986	5689	24396067	78.0955545188	244.763282284
EIF3K	1513	2880	24396067	78.02499371	244.542134035
HACD3	3876	7367	24396067	77.9089020633	244.178285252
COX7A2	1079	2050	24396067	77.8776071403	244.080202228
POLE3	2196	4163	24396067	77.7059470275	243.542193466
NAE1	1965	3723	24396067	77.6623743716	243.405630171
RP4-777O23.3	692	1311	24396067	77.656315279	243.386640058
RP11-316M1.12	644	1219	24396067	77.5886188072	243.174469074
PABPC4	3119	5896	24396067	77.4858288012	242.852309645
PCMT1	2107	3978	24396067	77.3892122146	242.549498646
MRPL12	1033	1949	24396067	77.3377797868	242.388301636
G3BP2	4992	9418	24396067	77.3328991818	242.373005082
SSR3	4018	7579	24396067	77.3182751876	242.327171272
PSMA6	1449	2733	24396067	77.3128047398	242.310026061
EIF1B	1014	1912	24396067	77.2912116494	242.242350049
TARS	4577	8623	24396067	77.2249536414	242.034687428
METAP2	3612	6804	24396067	77.2141234992	242.000744124
SMS	1848	3480	24396067	77.1893634788	241.923142475
SIGMAR1	1823	3432	24396067	77.1686305271	241.858162267
NDUFB4	1623	3054	24396067	77.1313078673	241.741187405
SNORD36A	74	139	24396067	76.9951311569	241.314388994
ALDH18A1	3377	6341	24396067	76.9674104624	241.227508144
LYAR	1616	3028	24396067	76.8059202427	240.721373365
SEC61G	860	1611	24396067	76.7851561464	240.656295546
DHCR24	4259	7974	24396067	76.7447673442	240.52971093
MIR1825	54	101	24396067	76.6668811973	240.285603962
DNAJC7	2149	4018	24396067	76.6396829616	240.200360577
THRAP3	4577	8556	24396067	76.6249221101	240.154097836
SCARNA15	128	239	24396067	76.5364146606	239.876702099
LTV1	1858	3463	24396067	76.3988751754	239.445632545
SRSF11	4559	8486	24396067	76.2980814956	239.129729905
NACA	8636	16064	24396067	76.2467337921	238.968798434
RP11-746M1.1	506	941	24396067	76.2288361672	238.91270457
IK	1985	3688	24396067	76.1571325745	238.687974663
PAGR1	1705	3167	24396067	76.138420421	238.629327943
NUDT21	4443	8231	24396067	75.937530732	237.999709267
LAPTM4B	3180	5887	24396067	75.8834553797	237.830228932
VBP1	1935	3580	24396067	75.8371912557	237.685230169
DENR	2777	5136	24396067	75.8104924781	237.601552161
EEF1E1-BLOC1S5	775	1433	24396067	75.7922274137	237.544306686
UQCRC1	1998	3692	24396067	75.7436781858	237.392146061
KDELR2	2889	5335	24396067	75.6949775493	237.239510898
TOMM5	912	1684	24396067	75.6880700512	237.217861754
LUC7L2	3032	5592	24396067	75.5993651264	236.939847101
TUBA1C	3467	6393	24396067	75.5842042817	236.89233072
DRG1	1755	3232	24396067	75.4873907173	236.588902363
PPP4C	1506	2773	24396067	75.4753403827	236.551134791
CFDP1	1282	2360	24396067	75.4578037085	236.496172201
GNAS	7882	14505	24396067	75.4330182511	236.418490828
HMGN5	2133	3922	24396067	75.3697225356	236.22011248
U2SURP	7308	13391	24396067	75.1094624772	235.404418085
TPX2	3624	6634	24396067	75.0356174803	235.172976693
HNRNPR	7826	14317	24396067	74.9881024378	235.024057362
PRKCSH	2571	4699	24396067	74.9175473437	234.802927023
CACYBP	3692	6708	24396067	74.4751770214	233.416471511
RP11-77K12.1	534	967	24396067	74.227596736	232.640517442
LARP1	6614	11977	24396067	74.2273646202	232.639789956
BCCIP	3367	6086	24396067	74.0916069604	232.214304912
TPM3	4804	8678	24396067	74.0451862137	232.06881527
PDIA4	2913	5255	24396067	73.945613815	231.756740309
MRPL33	522	941	24396067	73.8923201161	231.589709794
EIF4A2	1933	3472	24396067	73.6254640451	230.753342497
SLC1A5	3341	5998	24396067	73.5885369139	230.637607281
SRSF6	4331	7775	24396067	73.5855256502	230.628169525
PSMB6	878	1573	24396067	73.4369090717	230.162382685
SF1	4181	7490	24396067	73.4314041339	230.145129377
PABPN1	3323	5947	24396067	73.3580502348	229.91522716
GART	4399	7869	24396067	73.323935367	229.808306004
RCN1	2835	5070	24396067	73.3052499143	229.749742968
IPO7	6328	11314	24396067	73.287496509	229.69410111
GNL2	2350	4193	24396067	73.1370068441	229.222443734
DKC1	3094	5518	24396067	73.1040721554	229.119221438
CD164	3316	5912	24396067	73.0802603891	229.04459176
MARS	2926	5211	24396067	73.000684771	228.795189734
CTPS1	3337	5935	24396067	72.9028823391	228.488662117
CCDC124	1094	1943	24396067	72.8007177673	228.168462893
TRA2A	2246	3972	24396067	72.490262179	227.195448113
TMEM189-UBE2V1	2765	4887	24396067	72.4481643393	227.063507115
HN1L	3971	6995	24396067	72.2051233688	226.301779946
UBE2T	929	1636	24396067	72.1851341536	226.239130721
SRSF5	3324	5847	24396067	72.1028217687	225.981151255
SRRM2	9714	17076	24396067	72.0556814188	225.833406267
ZC3H15	2148	3770	24396067	71.9427866316	225.479576925
SEC61A1	3994	6998	24396067	71.8201090483	225.09508682
AC087645.1	1019	1783	24396067	71.7228175112	224.790160424
SRP14	1482	2593	24396067	71.7190446347	224.778335658
SFXN1	4295	7507	24396067	71.6445947187	224.544998359
EIF5B	5808	10147	24396067	71.6128957489	224.445648992
PSMD7	1992	3475	24396067	71.5065224098	224.112258855
HADHA	3057	5328	24396067	71.4412360628	223.907641567
POLR2B	4323	7533	24396067	71.4270830149	223.863283774
RBBP4	8039	13998	24396067	71.374674898	223.699028807
SEP15	1887	3282	24396067	71.2929949096	223.443031367
UQCRC2	2697	4687	24396067	71.2351248262	223.26165777
URGCP-MRPS24	802	1392	24396067	71.1451090817	222.97953481
ECI2	1616	2801	24396067	71.0480127476	222.67522021
MIR5047	101	175	24396067	71.0226475164	222.595721738
NDUFA8	848	1467	24396067	70.9111362167	222.246228455
RAD21	5552	9595	24396067	70.8395354002	222.021820664
CLTC	8734	15090	24396067	70.8200509361	221.960753406
NOP10	556	959	24396067	70.7007463082	221.586834653
PPT1	2890	4979	24396067	70.6194719929	221.332108654
ATP2A2	5689	9759	24396067	70.3152567394	220.378652027
AAMP	2103	3607	24396067	70.3051359249	220.346931863
POMP	1336	2290	24396067	70.2601717026	220.206007189
PSMD1	3368	5769	24396067	70.2115626157	220.053658957
BRD2	5560	9518	24396067	70.1699377853	219.923200441
YWHAH	1943	3326	24396067	70.1664697878	219.912331212
RNPS1	3046	5213	24396067	70.1516690963	219.865943606
HLA-C	1562	2671	24396067	70.0927406005	219.681252785
SMC1A	9956	16997	24396067	69.9789737263	219.324690191
BCAS2	1306	2229	24396067	69.9595607644	219.263847032
ZNF664	5131	8757	24396067	69.957377013	219.257002824
DBI	1452	2478	24396067	69.9543729835	219.247587741
AK2	4489	7656	24396067	69.9089053597	219.10508533
TFG	2122	3616	24396067	69.8494876406	218.918861209
AC005104.3	444	756	24396067	69.7941476674	218.745417362
MANF	1157	1966	24396067	69.6514780923	218.29826933
CDC20	1840	3112	24396067	69.3269266651	217.281076058
H2AFY2	1989	3359	24396067	69.2237947964	216.95784518
NT5DC2	2334	3933	24396067	69.0721981659	216.482718406
ARHGDIA	2301	3875	24396067	69.0295863208	216.349166437
DCUN1D5	1345	2263	24396067	68.967177416	216.153567488
JUN	3541	5944	24396067	68.8070687063	215.65176257
PSMB5	1468	2463	24396067	68.7730901678	215.545268691
NDUFB3	842	1412	24396067	68.738933204	215.438215598
PSMA1	2258	3785	24396067	68.710344947	215.348615676
ZRANB2	3164	5299	24396067	68.649539332	215.15804168
H2AFY	3030	5057	24396067	68.4117197124	214.412679015
PRMT5	2633	4393	24396067	68.3896729303	214.343581064
LTA4H	2391	3985	24396067	68.3170228491	214.115884719
MRPS24	790	1316	24396067	68.2824319514	214.007471613
SEPHS2	1802	3000	24396067	68.2411992943	213.878242228
SNRNP200	7210	11995	24396067	68.193843751	213.729822791
DDX18	3810	6323	24396067	68.0265410196	213.205470721
NDUFAB1	1127	1861	24396067	67.686590695	212.140014975
TSPYL1	3327	5487	24396067	67.6024354144	211.876259595
CNOT1	8802	14513	24396067	67.5858863401	211.824392292
SAFB	3069	5047	24396067	67.4088004534	211.269378334
TRAP1	2960	4864	24396067	67.3568917171	211.106688501
CCNA2	2806	4606	24396067	67.2847200092	210.88049145
PSMA4	4675	7650	24396067	67.0748951609	210.222868633
RSL1D1	5492	8963	24396067	66.8964467367	209.663584276
GLUL	5553	9040	24396067	66.7299715349	209.141825809
TMED10	4132	6726	24396067	66.7231794312	209.120538328
PPP1CA	1534	2496	24396067	66.695940951	209.03516881
RP11-69E11.8	555	903	24396067	66.6921855489	209.023398812
SYNCRIP	8174	13296	24396067	66.6755421435	208.971235862
CTB-43P18.1	666	1083	24396067	66.6552574284	208.907660496
SMARCB1	1764	2867	24396067	66.6207158192	208.799401867
ATP5A1	6264	10172	24396067	66.5632908449	208.619423311
KDM1A	3126	5073	24396067	66.5205867396	208.485582184
ARL6IP5	2104	3411	24396067	66.453240952	208.274510297
NUP205	6309	10222	24396067	66.4133720935	208.149555264
API5	4076	6601	24396067	66.3828264711	208.053820662
CBX1	2762	4470	24396067	66.3382531793	207.914121222
WDR77	2586	4182	24396067	66.2881182262	207.756990695
WDR82	4302	6956	24396067	66.2779931573	207.725257197
CTD-2616J11.9	221	357	24396067	66.2149606076	207.527703651
POLR2G	835	1343	24396067	65.9279724692	206.628239409
LARS	4798	7715	24396067	65.9106916983	206.574078859
TMEM106C	1892	3042	24396067	65.9049841988	206.556190692
