Gene	Length	Counts	TotalReads	RPKM(22178333 pairs)	TPM(7.01 norm. reads)
ALYREF	1094	2317	22178333	95.4948194229	302.176716629
RBM39	3073	6508	22178333	95.4896021829	302.160207582
PSAT1	2197	4648	22178333	95.3909474825	301.848031973
NPM3	883	1863	22178333	95.1312605249	301.026297845
DHFR	3923	8269	22178333	95.0398591111	300.737073997
FAU	1754	3697	22178333	95.0366155029	300.726810163
UBE2M	1514	3186	22178333	94.8835655537	300.242510268
COPS3	1874	3939	22178333	94.7736254364	299.894623923
RP11-977G19.10	946	1985	22178333	94.6107477093	299.379225736
BRK1	1236	2591	22178333	94.5192011118	299.08954248
MAGOH	761	1590	22178333	94.2070853739	298.101906611
PRKCSH	2571	5370	22178333	94.1766654377	298.005648024
AC087645.1	1019	2128	22178333	94.1604530963	297.954346894
RP11-316M1.12	644	1341	22178333	93.8888480323	297.094899995
HIGD1A	1680	3498	22178333	93.8818466267	297.072745267
DDX1	2894	6012	22178333	93.6680642493	296.396268184
MRPL15	1152	2393	22178333	93.6615454572	296.375640602
GOT2	2472	5126	22178333	93.497766287	295.857389956
PRKDC	13594	28186	22178333	93.488304184	295.827448779
PSAP	2895	5999	22178333	93.4332367072	295.653197344
ATP5F1	3163	6539	22178333	93.2144508713	294.960887689
YARS	3251	6715	22178333	93.1322612056	294.700812813
SUMO1	1771	3645	22178333	92.8004477195	293.650846853
CDK1	2046	4210	22178333	92.7785469398	293.581545651
HDLBP	6998	14387	22178333	92.6973684903	293.324670593
RRM1	3379	6944	22178333	92.6600692468	293.206643636
TXNDC5	3240	6639	22178333	92.3908065622	292.354608788
RP4-635E18.9	1803	3687	22178333	92.2037343741	291.762651445
RPL31	5387	11014	22178333	92.1868969383	291.709372313
DEGS1	2104	4292	22178333	91.9782363432	291.049102218
RP11-498C9.2	531	1082	22178333	91.876372468	290.726771734
AHCY	2485	5057	22178333	91.7566735229	290.348005279
RPL7L1	4677	9501	22178333	91.5952702173	289.837272643
SRM	1274	2586	22178333	91.5229884745	289.608549662
TUFM	2081	4222	22178333	91.4781238142	289.466583262
CDC42	3293	6680	22178333	91.4651880884	289.425650412
CDC20	1840	3732	22178333	91.4523589111	289.385054715
MRPL18	982	1991	22178333	91.4178224464	289.275770091
CCDC124	1094	2218	22178333	91.4145487613	289.265411085
MIR632	95	192	22178333	91.1273462969	288.356608929
ATP1B3	1818	3673	22178333	91.0957570708	288.256650328
CBSL	2713	5477	22178333	91.0257041491	288.034980063
ZNF146	3861	7785	22178333	90.9138218962	287.680948169
COX6B1	941	1893	22178333	90.7051802233	287.02073795
MDH2	2707	5442	22178333	90.6444841346	286.828675753
TYMS	1669	3355	22178333	90.6373684607	286.806159442
EIF4A3	1746	3504	22178333	90.487993495	286.333488391
ARL6IP1	2642	5288	22178333	90.2463681352	285.568907042
RBMX	4003	8012	22178333	90.2456859965	285.566748533
SLC25A6	2066	4132	22178333	90.1781031063	285.352894253
PSMA7	1576	3152	22178333	90.1781031063	285.352894253
CHD4	6658	13277	22178333	89.9139888061	284.517150571
ABCE1	3939	7846	22178333	89.8118046423	284.193806589
COX5A	1417	2817	22178333	89.637161768	283.641179644
TAGLN2	1951	3875	22178333	89.5541131566	283.378386784
PPP1CC	4724	9380	22178333	89.5290651077	283.299126598
HINT1	1580	3130	22178333	89.3219818743	282.643847789
HAT1	1637	3234	22178333	89.0763547483	281.866603547
ODC1	2973	5871	22178333	89.0406396463	281.753589331
NT5C3B	1305	2570	22178333	88.796063212	280.97966982
CBS	2777	5466	22178333	88.7492818832	280.831638456
RP11-321N4.5	843	1656	22178333	88.5735105243	280.275440619
C11orf58	2207	4333	22178333	88.5232715812	280.116468237
BRD2	5560	10889	22178333	88.304798986	279.425149777
GTF3C6	958	1876	22178333	88.2954704736	279.395631325
RRM2	3684	7192	22178333	88.0240116097	278.53664705
AC015987.2	1674	3259	22178333	87.780895467	277.767348378
FKBP1A	2268	4404	22178333	87.5538725926	277.04897405
MIR611	68	132	22178333	87.5258059561	276.960162069
EIF3L	3764	7303	22178333	87.4828223944	276.824148078
NEDD8-MDP1	602	1168	22178333	87.4817478639	276.820747913
COX7C	1839	3565	22178333	87.4075414829	276.58593475
NGFRAP1	1083	2085	22178333	86.8057917713	274.68180264
SNRPA1	1072	2061	22178333	86.6870664655	274.306117097
MDH1	1894	3624	22178333	86.2738768895	272.998650679
MRPL13	1093	2091	22178333	86.2591096044	272.951922179
SUMO2	3377	6441	22178333	85.9989875789	272.128811354
ZWINT	2071	3948	22178333	85.9544063408	271.987741794
RBM3	3154	6011	22178333	85.9322412448	271.91760421
PABPC4	3119	5935	22178333	85.7978585983	271.49237374
P4HB	2616	4975	22178333	85.7484829805	271.336133201
STOML2	1441	2740	22178333	85.7349071864	271.293174966
SF3B5	694	1319	22178333	85.695185877	271.167483804
COX5B	716	1360	22178333	85.6440085367	271.005542028
HOXA5	1659	3151	22178333	85.639301654	270.990647918
AKR1B1	1419	2695	22178333	85.6342451978	270.974647643
PHB	2055	3900	22178333	85.5704628016	270.772819364
MAPRE1	2630	4986	22178333	85.4806125643	270.488503944
ETF1	4150	7847	22178333	85.2563343464	269.778814603
ZNF703	3351	6321	22178333	85.0515950067	269.130952637
CAPRIN1	5841	11017	22178333	85.0446979903	269.10912823
MRPL12	1033	1947	22178333	84.9839142052	268.916788534
SRSF4	2393	4509	22178333	84.9588522579	268.837484368
LARP1	6614	12454	22178333	84.901579686	268.656255294
DAD1	734	1382	22178333	84.8951897091	268.636035325
COMMD3-BMI1	1433	2692	22178333	84.7032287377	268.02860828
KB-1208A12.3	1991	3722	22178333	84.2900300758	266.721113111
EBNA1BP2	1632	3048	22178333	84.2104345184	266.469246839
SMC4	6566	12261	22178333	84.1969023901	266.426426777
RARS	2280	4253	22178333	84.1069018665	266.141635802
PRPS1	2287	4266	22178333	84.1057690974	266.138051352
PRDX4	1368	2550	22178333	84.0475741671	265.953903635
PDIA6	3501	6515	22178333	83.9060756552	265.506156249
RUVBL2	2024	3766	22178333	83.89593288	265.474061205
DDX39A	1571	2922	22178333	83.8639138372	265.372742523
SNRPG	1542	2868	22178333	83.8621270133	265.36708843
CCNI	2779	5167	22178333	83.8341595449	265.278590249
SNRPC	1206	2238	22178333	83.6727175588	264.767735215
SRRM2	9714	17976	22178333	83.4384178216	264.026334522
UBA52	3758	6944	22178333	83.3151607198	263.6363089
SRSF11	4559	8374	22178333	82.8198547283	262.068999394
IARS2	3583	6581	22178333	82.8163684821	262.057967775
EIF2S2	2665	4894	22178333	82.8014327584	262.01070628
MTPN	3779	6929	22178333	82.6732040783	261.604948965
NDUFA12	640	1173	22178333	82.6397772998	261.499175749
PARK7	1391	2547	22178333	82.5606141667	261.248677808
HMGN3	1021	1867	22178333	82.4498131731	260.89806737
DRG1	1755	3209	22178333	82.444881159	260.882460871
RPN2	2581	4719	22178333	82.4390679114	260.864065862
LAPTM4B	3180	5814	22178333	82.4363980283	260.855617482
TOMM22	2044	3736	22178333	82.4132566549	260.782390638
ZC3H15	2148	3919	22178333	82.2644287881	260.311450786
GMNN	1367	2492	22178333	82.1959886397	260.094883862
MYBL2	2791	5047	22178333	81.5350925076	258.003593209
RP13-131K19.6	392	708	22178333	81.4363482133	257.691134096
CDV3	4329	7806	22178333	81.304027818	257.272429261
XX-FW83563B9.5	1940	3488	22178333	81.0673256791	256.523426586
SDHB	1161	2087	22178333	81.051550897	256.473510037
AHSA1	1991	3573	22178333	80.9157113006	256.043669303
PDIA3	3740	6701	22178333	80.7865600154	255.634992565
PRMT5	2633	4714	22178333	80.725328151	255.441235
SRSF6	4331	7730	22178333	80.4752640281	254.649950655
THRAP3	4577	8168	22178333	80.464796392	254.616827645
PDHB	1658	2957	22178333	80.4151540668	254.459743156
RP11-111K18.1	2439	4340	22178333	80.2322606563	253.881008827
HAX1	1258	2235	22178333	80.1065423063	253.483195014
LMNB2	4683	8313	22178333	80.0395655694	253.271258801
SEC61B	658	1168	22178333	80.0364927266	253.261535325
PCNP	2407	4271	22178333	80.0063727393	253.166225873
UBC	3746	6643	22178333	79.9590415023	253.016454421
GNB1	3206	5681	22178333	79.8973493055	252.821240214
TALDO1	1354	2398	22178333	79.8549081421	252.686942548
LTV1	1858	3290	22178333	79.8401397254	252.640210466
NACA	8636	15288	22178333	79.8195252599	252.574979582
LYAR	1616	2859	22178333	79.7707910832	252.420768771
RTCB	2039	3607	22178333	79.7627312174	252.39526473
RAC1	2387	4220	22178333	79.7133630307	252.239047706
UQCR10	977	1722	22178333	79.4711840067	251.472714383
MIR3655	84	148	22178333	79.4426146413	251.382311604
PPIF	2196	3858	22178333	79.2138255428	250.658348367
HSD17B10	966	1695	22178333	79.1158823836	250.348424306
SAFB	3069	5371	22178333	78.9095131613	249.69540486
HOXA9	2062	3605	22178333	78.8293069103	249.441606155
CACYBP	3692	6454	22178333	78.8203517671	249.413269164
SMARCB1	1764	3079	22178333	78.7013547234	249.036723754
CDK4	2084	3633	22178333	78.6029387201	248.72530346
NAA50	6389	11133	22178333	78.5688544281	248.617449657
TUBA1C	3467	6039	22178333	78.5384431294	248.521218401
AP2M1	2363	4103	22178333	78.2904691166	247.736547846
ARPC1A	1575	2725	22178333	78.0112161793	246.852900584
PSMD6	1805	3117	22178333	77.8629217126	246.383648584
TKT	3049	5259	22178333	77.7708501535	246.092304178
VCP	4387	7563	22178333	77.7315926365	245.968080606
RP11-69E11.8	555	956	22178333	77.6669068195	245.763393609
MCM6	3753	6453	22178333	77.5272181382	245.321373117
IPO7	6328	10868	22178333	77.4380234323	245.039132012
TOP2B	5521	9473	22178333	77.3643516325	244.806010438
ATP6V1G1	1083	1858	22178333	77.3549933387	244.776397748
MCM2	3638	6226	22178333	77.1644955937	244.173600827
YWHAG	3752	6418	22178333	77.1272742186	244.055820271
URGCP-MRPS24	802	1371	22178333	77.0786654356	243.902006247
ATIC	2564	4366	22178333	76.7780027617	242.950611605
MIR636	100	170	22178333	76.6513876404	242.549960115
IK	1985	3367	22178333	76.4810259846	242.01088034
PSMB6	878	1487	22178333	76.3638037125	241.639950885
DCUN1D5	1345	2276	22178333	76.2993913271	241.436129115
HACD3	3876	6558	22178333	76.2884417145	241.401480974
GART	4399	7437	22178333	76.2280691977	241.210442664
HOXA10-AS	1164	1966	22178333	76.1555630185	240.981009494
PTP4A2	3970	6692	22178333	76.0040133485	240.50145697
ERGIC3	1388	2337	22178333	75.9172287318	240.226842172
ACIN1	5451	9172	22178333	75.8680573923	240.071248036
PGRMC1	1922	3233	22178333	75.8443827634	239.996333798
ATP6V1F	792	1332	22178333	75.831586703	239.955842895
DDOST	2137	3592	22178333	75.78842919	239.819278464
TRA2A	2246	3769	22178333	75.663684463	239.424545512
SNORD36A	74	124	22178333	75.5546269269	239.079451942
OST4	721	1208	22178333	75.54448582	239.047362176
EIF5B	5808	9726	22178333	75.505529512	238.924091727
ARPC2	1731	2894	22178333	75.3828510658	238.53589716
DNMT1	5497	9185	22178333	75.3398105359	238.399702903
SF1	4181	6981	22178333	75.2850200652	238.226328005
UBE2C	1293	2158	22178333	75.2530342241	238.125114384
COX7A2	1079	1798	22178333	75.1344899838	237.750001792
LUC7L2	3032	5052	22178333	75.1285911763	237.731336043
STUB1	1646	2742	22178333	75.1118951147	237.678504265
AC005943.2	1009	1679	22178333	75.0292542693	237.41700171
RAD23B	4265	7097	22178333	75.0286046595	237.414946133
UBA2	4444	7394	22178333	75.0199026067	237.387410003
SARS	1958	3255	22178333	74.9565182868	237.186841367
DENR	2777	4613	22178333	74.8994579815	237.006283974
ALDH18A1	3377	5606	22178333	74.8502289035	236.850507134
GLTSCR2	1541	2558	22178333	74.8460700019	236.837347015
TARS	4577	7592	22178333	74.7904914554	236.661478389
RP11-746M1.1	506	839	22178333	74.7622811326	236.572211737
MRPS24	790	1308	22178333	74.6537714323	236.228851698
PSMB5	1468	2426	22178333	74.5136505912	235.785463712
MRPL51	1554	2566	22178333	74.4520632467	235.590581291
HOXA10-HOXA9	768	1268	22178333	74.4439028247	235.564759058
FABP5	1303	2150	22178333	74.3986652642	235.42161268
SEC61G	860	1418	22178333	74.344505933	235.250234913
APRT	1005	1657	22178333	74.3408541528	235.238679491
PABPN1	3323	5474	22178333	74.2754944935	235.031860238
NOC2L	2809	4625	22178333	74.238826427	234.91583053
PPT1	2890	4756	22178333	74.2019132134	234.799025098
DNAJC7	2149	3530	22178333	74.0643797034	234.36382427
ATP5A1	6264	10253	22178333	73.8023699832	233.534740164
RP6-24A23.8	1064	1740	22178333	73.7358549835	233.324265038
AL353354.2	351	574	22178333	73.7353720556	233.322736896
FARSA	2105	3437	22178333	73.620460897	232.959120558
SF3B1	8183	13359	22178333	73.6092679578	232.923702452
EIF1B	1014	1655	22178333	73.5920910458	232.869349107
TRA2B	3061	4991	22178333	73.5182803991	232.635788177
CYC1	1247	2033	22178333	73.5092556596	232.607230961
METAP2	3612	5879	22178333	73.388298472	232.224483017
LMNB1	2981	4832	22178333	73.0863123465	231.268900542
SNRNP200	7210	11676	22178333	73.0179980492	231.052731851
SEP15	1887	3051	22178333	72.9023297767	230.686719758
KDM1A	3126	5049	22178333	72.8261744376	230.445739457
UQCRC1	1998	3227	22178333	72.8240086897	230.438886325
GNAS	7882	12723	22178333	72.7820353858	230.306069118
RSL1D1	5492	8849	22178333	72.6498574643	229.887815117
HOXB9	2583	4155	22178333	72.5300074345	229.508570581
ARHGDIA	2301	3700	22178333	72.5030381341	229.423230929
NOL7	1192	1910	22178333	72.2483963645	228.617461419
FKBP3	1692	2710	22178333	72.2170979368	228.518422998
LTA4H	2391	3826	22178333	72.1500256137	228.306184319
TIMM17A	1665	2664	22178333	72.142482485	228.282315402
AC107081.5	804	1281	22178333	71.8396455716	227.324040758
SRSF5	3324	5296	22178333	71.8386332808	227.32083754
HNRNPR	7826	12456	22178333	71.7645318357	227.086356428
C1orf43	2323	3696	22178333	71.7387578736	227.004799216
SIGMAR1	1823	2897	22178333	71.652760477	226.732675439
RAD21	5552	8803	22178333	71.4911600905	226.221319174
TMED9	1478	2343	22178333	71.477434228	226.177886074
RP11-471B22.2	302	478	22178333	71.36611471	225.825634856
SSR2	1283	2029	22178333	71.3060682785	225.635628386
GLUL	5553	8765	22178333	71.1697347134	225.204224575
HADHA	3057	4817	22178333	71.04807371	224.819249528
PRRC2A	6929	10904	22178333	70.9555517586	224.526479935
CTPS1	3337	5243	22178333	70.8426422814	224.169197568
CLTC	8734	13709	22178333	70.7723617749	223.946807151
ECHS1	1625	2550	22178333	70.7551270526	223.892270875
LARS	4798	7528	22178333	70.7441392439	223.857501869
PSMC4	1602	2513	22178333	70.7295796211	223.81143048
BANF1	1649	2581	22178333	70.5729788106	223.315894502
MTA2	3431	5370	22178333	70.5707393881	223.308808239
CCNA2	2806	4382	22178333	70.4134796529	222.811187209
AP2S1	1311	2047	22178333	70.4022033023	222.775505162
PCMT1	2107	3285	22178333	70.2978331049	222.445243859
RBBP4	8039	12524	22178333	70.2444684229	222.276380621
POMP	1336	2081	22178333	70.2322726663	222.237789274
GNL2	2350	3660	22178333	70.2237994402	222.210977227
SRP14	1482	2303	22178333	70.0675342287	221.716503193
DDX46	5740	8918	22178333	70.0529898521	221.670480048
YWHAH	1943	3013	22178333	69.9193578639	221.247624906
EEF1E1-BLOC1S5	775	1201	22178333	69.873485052	221.102468386
UFC1	1120	1733	22178333	69.7672556622	220.766323991
ATP5G1	688	1064	22178333	69.7307425182	220.65078451
AC005104.3	444	686	22178333	69.664615688	220.441537677
CFDP1	1282	1978	22178333	69.5679750173	220.135735114
CTC-260F20.3	1107	1705	22178333	69.446100179	219.750083424
JTB	1491	2296	22178333	69.4329056781	219.708331725
TMED2	3749	5771	22178333	69.4075530844	219.62810786
BMI1	3438	5291	22178333	69.3909749179	219.575649141
TARDBP	5373	8268	22178333	69.3832641432	219.551249738
SYNCRIP	8174	12576	22178333	69.3711661772	219.512967833
POLR2B	4323	6647	22178333	69.3284584025	219.377826521
RPL22L1	2194	3367	22178333	69.1954587874	218.956972413
NUP205	6309	9665	22178333	69.0736540278	218.571542475
SNHG1	1592	2435	22178333	68.9647239522	218.226852232
NEDD8	1129	1726	22178333	68.9315349697	218.12183148
MRPS34	1048	1602	22178333	68.9242944543	218.09892013
AK2	4489	6847	22178333	68.7736101547	217.62210592
WDR77	2586	3944	22178333	68.7669061584	217.600892292
SRRM1	4071	6203	22178333	68.7023794606	217.3967088
ESD	1268	1929	22178333	68.5936754306	217.052733838
BZW2	1986	3021	22178333	68.5871222266	217.031997366
PSMA4	4675	7110	22178333	68.5739372284	216.990275737
COPB2	3382	5140	22178333	68.5268258377	216.84119995
DDX18	3810	5790	22178333	68.5211570847	216.823262169
ATP2A2	5689	8643	22178333	68.5014365572	216.760859996
MARS	2926	4441	22178333	68.4348865166	216.550273988
RAB7A	2251	3415	22178333	68.4047583536	216.454938666
GAS5	1627	2462	22178333	68.229406837	215.900069346
ZRANB2	3164	4780	22178333	68.1180993755	215.547856278
NAE1	1965	2968	22178333	68.1039720151	215.503152708
RUVBL1	2922	4405	22178333	67.9730568418	215.088894453
CNOT1	8802	13234	22178333	67.7923776704	214.517166698
G3BP2	4992	7496	22178333	67.7058354252	214.243318842
ZNF664	5131	7697	22178333	67.6379711176	214.028574066
RP4-777O23.3	692	1037	22178333	67.5684197408	213.808490853
FOXC1	3927	5874	22178333	67.4441275333	213.415189819
KDELR2	2889	4317	22178333	67.3760593821	213.199800016
UBE2E1	1771	2646	22178333	67.3662509371	213.1687629
PSMC5	2062	3076	22178333	67.261844121	212.838385723
UBAP2L	5152	7681	22178333	67.2222447554	212.713080431
TMEM189-UBE2V1	2765	4117	22178333	67.1362116616	212.440843696
H2AFY	3030	4504	22178333	67.0234614506	212.0840653
TPR	9770	14519	22178333	67.005930348	212.02859118
SLIT2	6787	10070	22178333	66.8994768145	211.691737522
PSMA6	1449	2144	22178333	66.7156152726	211.10993971
AMOT	8380	12396	22178333	66.6973607462	211.052176442
AC120194.1	992	1467	22178333	66.6790711981	210.994302353
VIM-AS1	1997	2950	22178333	66.6062604315	210.76390537
HPRT1	1416	2090	22178333	66.5509306116	210.588823795
DNAJB1	2453	3617	22178333	66.4847531463	210.379416737
TOMM5	912	1344	22178333	66.4470233415	210.260027344
ANAPC5	3205	4723	22178333	66.4448020236	210.252998371
THOC7	998	1469	22178333	66.3685538393	210.011724277
SSR3	4018	5905	22178333	66.2645220063	209.682533669
SRP72	4119	6039	22178333	66.1065264213	209.18258417
RABGGTB	1561	2288	22178333	66.0882446852	209.124734802
PAF1	2080	3046	22178333	66.029447611	208.938681705
PSMD10	1551	2261	22178333	65.7294297625	207.9893275
EIF1AX	4434	6459	22178333	65.6811420798	207.836529542
RRP1B	5106	7437	22178333	65.6731837839	207.811346902
CTB-147N14.6	1230	1790	22178333	65.6174002278	207.634829558
POLE3	2196	3193	22178333	65.559809476	207.452593659
C19orf53	958	1392	22178333	65.5156156179	207.312749896
CD164	3316	4813	22178333	65.444392378	207.087376363
PSMD2	3576	5189	22178333	65.4270381737	207.032462008
TMPO	7205	10440	22178333	65.3337540895	206.737280777
ADSS	2793	4039	22178333	65.2039667824	206.326591459
KIF11	4882	7048	22178333	65.0937393172	205.977795852
LYPLA1	2800	4041	22178333	65.0731633308	205.912686728
RANGAP1	5185	7480	22178333	65.0465006013	205.828317166
AP2B1	5966	8597	22178333	64.9732779421	205.59661682
TRAM1	3699	5330	22178333	64.9701662012	205.586770258
TPM4	3034	4371	22178333	64.9585511994	205.550016608
WDR43	3551	5115	22178333	64.9480424372	205.516763462
PTTG1	1157	1665	22178333	64.8861459257	205.320902736
NT5DC2	2334	3356	22178333	64.8324151724	205.15088113
RNF138	3588	5159	22178333	64.8312198893	205.147098864
NOP10	556	796	22178333	64.5519515042	204.263402721
RP11-343C2.11	1294	1851	22178333	64.4975536514	204.091270194
