Gene	Length	Counts	TotalReads	RPKM(32284564 pairs)	TPM(10.51 norm. reads)
MYL6	2355	7511	32284564	98.789758745	303.431040404
SUPT16H	5506	17528	32284564	98.6055209345	302.865157146
CCNG1	2477	7882	32284564	98.563359593	302.735659313
PHB	2055	6535	32284564	98.5005918556	302.54286929
MTPN	3779	12005	32284564	98.3989234082	302.230596407
GOT2	2472	7828	32284564	98.0860905127	301.269735563
PSAT1	2197	6945	32284564	97.9145579298	300.742876193
AC009133.12	3892	12293	32284564	97.8340707529	300.495661217
CDC123	1555	4869	32284564	96.9872075897	297.894535615
AKR1B1	1419	4443	32284564	96.9837543447	297.883929033
DDOST	2137	6687	32284564	96.9241219504	297.700769162
RP4-613B23.5	607	1894	32284564	96.6487759114	296.855048551
RBM39	3073	9583	32284564	96.5926324747	296.682604953
RRM1	3379	10532	32284564	96.5445434133	296.534900231
AMD1	3692	11499	32284564	96.4724828767	296.313567535
NDUFA12	640	1989	32284564	96.2631088963	295.670478965
KDELR1	1893	5880	32284564	96.2125635524	295.515229813
UQCR10	977	3034	32284564	96.1891500131	295.443315531
CAPZA1	3030	9385	32284564	95.9393391831	294.676025874
RP11-1148L6.9	551	1702	32284564	95.6782076909	293.873964999
GMNN	1367	4220	32284564	95.6200597459	293.695364589
HNRNPF	3260	10054	32284564	95.5270475313	293.409679175
TUBA1C	3467	10691	32284564	95.5145562222	293.371312335
HNRNPDL	5359	16511	32284564	95.4321470299	293.118193922
BRK1	1236	3801	32284564	95.2542744095	292.571861236
HINT1	1580	4855	32284564	95.1781417933	292.338021218
DDX1	2894	8888	32284564	95.1284878853	292.185510096
EBNA1BP2	1632	5011	32284564	95.1063079642	292.117384851
TMED9	1478	4532	32284564	94.9774579169	291.721624152
MDH2	2707	8269	32284564	94.6171386988	290.614909887
PGRMC1	1922	5869	32284564	94.5835914156	290.511869985
SAE1	2537	7746	32284564	94.5718968253	290.475950253
HAX1	1258	3828	32284564	94.253256083	289.497250708
BCL2L2-PABPN1	1475	4486	32284564	94.2046462887	289.347946563
FAU	1754	5334	32284564	94.1951401539	289.318748634
CDC42	3293	9996	32284564	94.024187904	288.793671746
SNRPC	1206	3659	32284564	93.9766968279	288.647803725
MRPL18	982	2966	32284564	93.5545110282	287.351067321
STOML2	1441	4324	32284564	92.9451598766	285.479455767
HDLBP	6998	20998	32284564	92.9413695004	285.467813692
RP11-316M1.12	644	1927	32284564	92.6831790216	284.674786089
SUMO1	1771	5297	32284564	92.6438268202	284.553916481
IPO5	6142	18360	32284564	92.5908218725	284.391112698
RP11-746M1.1	506	1509	32284564	92.3727338779	283.721259183
APP	4072	12120	32284564	92.193419787	283.170499046
LSM7	615	1827	32284564	92.0170923577	282.628912387
CDC20	1840	5453	32284564	91.795786882	281.949176435
RP11-411B6.6	1244	3686	32284564	91.7783033415	281.895476042
VDAC2	1806	5346	32284564	91.6887987202	281.620564141
DHFR	3923	11608	32284564	91.6524683315	281.508975979
ATP6V1F	792	2343	32284564	91.6330582421	281.449358224
NUDC	1809	5351	32284564	91.6223566961	281.416488609
RP11-321N4.5	843	2492	32284564	91.5641646592	281.237752772
TFRC	5342	15774	32284564	91.4624913839	280.92546506
PNN	3743	11052	32284564	91.4589315364	280.91453105
COX5A	1417	4177	32284564	91.306080319	280.445051171
CYC1	1247	3672	32284564	91.2097558847	280.149192332
EIF3L	3764	11077	32284564	91.1543954871	279.979153826
AHSA1	1991	5852	32284564	91.041233183	279.63157776
SSR2	1283	3771	32284564	91.040566269	279.629529345
RRM2	3684	10805	32284564	90.8469233662	279.034758509
CTD-2515O10.5	521	1527	32284564	90.7833883501	278.839611802
ATP1B3	1818	5317	32284564	90.589498568	278.24408268
TYMS	1669	4880	32284564	90.5667033588	278.174067588
ARHGDIA	2301	6718	32284564	90.4333158669	277.764370207
RAC1	2387	6942	32284564	90.0818433628	276.684828472
MIR3655	84	244	32284564	89.9737070868	276.352689765
ATP5G1	688	1998	32284564	89.9522684414	276.286841335
UBC	3746	10867	32284564	89.8559765309	275.991082392
DEGS1	2104	6103	32284564	89.8468196516	275.962957196
URGCP-MRPS24	802	2325	32284564	89.7953118947	275.804752009
RP13-131K19.6	392	1136	32284564	89.762995829	275.70549377
GTF3C6	958	2776	32284564	89.7550776607	275.681173253
CAPRIN1	5841	16923	32284564	89.7418922362	275.640674449
PSMB6	878	2540	32284564	89.6074822811	275.227836589
TALDO1	1354	3914	32284564	89.5379674104	275.014322863
DAZAP1	2306	6661	32284564	89.4716002517	274.810477279
GNB1	3206	9260	32284564	89.464871604	274.789810354
TOMM22	2044	5898	32284564	89.3776540082	274.521923013
MRPL12	1033	2976	32284564	89.2355037548	274.08531096
HNRNPH2	2225	6406	32284564	89.1788758118	273.91137921
SRRM2	9714	27926	32284564	89.0462651948	273.504067987
NEDD8-MDP1	602	1729	32284564	88.9618030231	273.244643883
LARP1	6614	18987	32284564	88.9195454887	273.114850595
HNRNPUL1	4183	12008	32284564	88.9176321358	273.108973764
NDUFA1	769	2207	32284564	88.8957641892	273.041806743
PABPC4	3119	8941	32284564	88.7923999197	272.724325172
BRD2	5560	15911	32284564	88.6395940637	272.25498462
HAT1	1637	4684	32284564	88.6284759595	272.220835555
AC040977.1	525	1502	32284564	88.6167265865	272.184747559
CCNI	2779	7946	32284564	88.5656038954	272.027725095
C11orf58	2207	6281	32284564	88.15187101	270.756951671
PARK7	1391	3958	32284564	88.1360807255	270.708452085
VCP	4387	12473	32284564	88.0660185211	270.493257232
SF1	4181	11860	32284564	87.8637218606	269.871906528
SRRT	2986	8464	32284564	87.7992741671	269.673956549
PDIA3	3740	10594	32284564	87.7391536356	269.489297373
RPL7L1	4677	13238	32284564	87.67183189	269.282519793
OST4	721	2040	32284564	87.6395173279	269.183266172
SMARCC1	6403	18078	32284564	87.4524447071	268.608675843
ABCE1	3939	11094	32284564	87.2383122738	267.950971767
RPL31	5387	15153	32284564	87.1277947616	267.611519134
MRPS24	790	2216	32284564	86.8855869058	266.867581882
ATIC	2564	7188	32284564	86.8350626413	266.712397475
PGK1	4898	13721	32284564	86.7704915814	266.514068578
RTCB	2039	5710	32284564	86.740906558	266.423198689
GPI	4337	12126	32284564	86.6030557303	265.999792248
CDV3	4329	12102	32284564	86.5913752332	265.963915803
TKT	3049	8522	32284564	86.5743380935	265.911586522
MRPL13	1093	3048	32284564	86.3773498	265.306540376
EIF2S2	2665	7400	32284564	86.0081449346	264.172533998
SLC1A5	3341	9272	32284564	85.9611113502	264.028071155
PPP1CC	4724	13110	32284564	85.9602910082	264.025551489
OAT	2102	5830	32284564	85.9094457943	263.869381291
KB-1208A12.3	1991	5520	32284564	85.8762144857	263.7673119
HIGD1A	1680	4657	32284564	85.8622036687	263.724277917
RPL14	7189	19917	32284564	85.8144679258	263.577658406
CTPS1	3337	9241	32284564	85.7764045008	263.460747252
TPX2	3624	10023	32284564	85.6672085403	263.125353743
RP11-498C9.3	567	1568	32284564	85.658028362	263.097156983
STUB1	1646	4551	32284564	85.6410688604	263.045066167
AC024592.12	510	1409	32284564	85.5747997105	262.841521615
WDR77	2586	7144	32284564	85.5693040203	262.824641698
COX6B1	941	2598	32284564	85.5174214951	262.665285416
FDPS	1658	4574	32284564	85.4509132128	262.461006374
IARS2	3583	9882	32284564	85.4285658692	262.392366894
LTV1	1858	5122	32284564	85.3884123743	262.269036126
C1orf43	2323	6394	32284564	85.2566956619	261.864470516
GNAS	7882	21692	32284564	85.2448674021	261.82814022
PSAP	2895	7953	32284564	85.0917565146	261.357862769
USP22	5369	14728	32284564	84.9680097874	260.977776831
SMARCB1	1764	4837	32284564	84.9341961708	260.87391889
SNRPG	1542	4217	32284564	84.7079753619	260.179085577
PRMT5	2633	7187	32284564	84.5477121372	259.686839846
CHD4	6658	18160	32284564	84.4845174168	259.492738352
MIR4709	73	199	32284564	84.4374852719	259.34827993
COX5B	716	1951	32284564	84.4013360439	259.237248199
TIMM17A	1665	4533	32284564	84.3289233369	259.014833819
ZC3H15	2148	5844	32284564	84.2715543893	258.838626085
HPRT1	1416	3842	32284564	84.0425423171	258.135219455
NACA	8636	23365	32284564	83.8027414554	257.398675243
MRPL51	1554	4203	32284564	83.7748096779	257.31288327
RARS	2280	6166	32284564	83.7671515376	257.289361424
NOP10	556	1502	32284564	83.6758659315	257.008979259
HACD3	3876	10462	32284564	83.6057258387	256.793545174
SRSF6	4331	11686	32284564	83.5762291726	256.702946673
MYBL2	2791	7527	32284564	83.5347455116	256.575530323
EIF1AX	4434	11943	32284564	83.4301103193	256.254145134
OSTC	1156	3113	32284564	83.4115825258	256.197237336
C19orf43	973	2617	32284564	83.3097740699	255.88453442
MIR1825	54	145	32284564	83.1724159318	255.462641267
RAD23B	4265	11410	32284564	82.8651046646	254.518740009
COX7A2	1079	2883	32284564	82.7614844978	254.200472454
PCNP	2407	6431	32284564	82.7575249497	254.18831077
ERGIC3	1388	3702	32284564	82.6136903711	253.746525342
RP4-635E18.9	1803	4803	32284564	82.5129157952	253.43699797
ARL6IP1	2642	7035	32284564	82.4776660532	253.328728996
LAPTM4B	3180	8446	32284564	82.267638577	252.683633224
CTD-2574D22.6	559	1484	32284564	82.2294087115	252.566210852
LYAR	1616	4283	32284564	82.0940709352	252.150523206
PPT1	2890	7649	32284564	81.9807510105	251.802463011
NPM3	883	2334	32284564	81.8738517935	251.474123909
DRG1	1755	4638	32284564	81.857541664	251.424027628
AP2M1	2363	6229	32284564	81.6506569887	250.788584915
RAB7A	2251	5928	32284564	81.5713733628	250.545066626
SIGMAR1	1823	4795	32284564	81.471744783	250.239059161
RP6-24A23.8	1064	2796	32284564	81.3955408805	250.005000188
NOL7	1192	3132	32284564	81.3861627037	249.97619528
BANF1	1649	4329	32284564	81.3152505498	249.758389822
SUMO2	3377	8861	32284564	81.2749573461	249.634629942
SEC61G	860	2256	32284564	81.2541812228	249.570816437
IK	1985	5198	32284564	81.1112021983	249.131658829
PTP4A2	3970	10387	32284564	81.0409828043	248.915981172
HMGCS1	3536	9237	32284564	80.9140168551	248.526007448
PRRC2A	6929	18090	32284564	80.8673254609	248.382595636
MIR762	84	219	32284564	80.7550895574	248.037864994
GHITM	2447	6379	32284564	80.7465000814	248.011482566
TRA2B	3061	7968	32284564	80.6289622454	247.65046713
CBSL	2713	7038	32284564	80.3534527746	246.804244541
EIF3K	1513	3900	32284564	79.8418797787	245.232956906
ETF1	4150	10690	32284564	79.7874679199	245.06583182
PSMD6	1805	4642	32284564	79.6586614072	244.670204838
GLUL	5553	14276	32284564	79.6313246415	244.586240433
SNRNP200	7210	18521	32284564	79.5672304133	244.389376117
NAA50	6389	16405	32284564	79.5331934753	244.284832249
YWHAG	3752	9617	32284564	79.392935624	243.854032677
MCM6	3753	9605	32284564	79.2727417539	243.484859278
SNORD36A	74	189	32284564	79.1106875117	242.987112467
HMGN3	1021	2604	32284564	78.9987668524	242.643350092
PSMB5	1468	3740	32284564	78.9133755595	242.381072209
PDHB	1658	4223	32284564	78.8935737861	242.320251403
ATP6V1G1	1083	2757	32284564	78.8521217505	242.192932191
DNAJC7	2149	5470	32284564	78.8417009289	242.160924817
POLE3	2196	5582	32284564	78.7340461953	241.830265159
SRP14	1482	3751	32284564	78.3978106783	240.797523567
MDH1	1894	4793	32284564	78.384921663	240.757935178
SUMO3	2274	5753	32284564	78.362627235	240.689458227
AC005104.3	444	1122	32284564	78.2735373793	240.415820272
CBS	2777	7016	32284564	78.256203518	240.362579616
MCM2	3638	9179	32284564	78.1515776293	240.041223003
AL353354.2	351	885	32284564	78.0982367105	239.877387291
SARS	1958	4935	32284564	78.0691667136	239.788099297
RP4-777O23.3	692	1741	32284564	77.9287573392	239.356834324
SRSF4	2393	6017	32284564	77.8829489451	239.216134632
ARPC1A	1575	3959	32284564	77.8592145042	239.143234706
UBE2M	1514	3799	32284564	77.7228098153	238.724270056
RP11-111K18.1	2439	6114	32284564	77.6459322062	238.488141805
HMGA1	2333	5835	32284564	77.4695790116	237.946476009
ARPC2	1731	4328	32284564	77.4453342587	237.872008669
SDHB	1161	2902	32284564	77.4230476453	237.80355572
KDELR2	2889	7214	32284564	77.3452540808	237.564614128
SRSF11	4559	11384	32284564	77.3446661477	237.562808302
DENR	2777	6926	32284564	77.2523468595	237.2792512
PRKCSH	2571	6402	32284564	77.1291717082	236.900920847
RP11-886P16.10	1029	2553	32284564	76.8494058858	236.041624948
VBP1	1935	4796	32284564	76.7720750875	235.804104735
UQCRC1	1998	4952	32284564	76.769767697	235.797017624
MRPL33	522	1293	32284564	76.7243285136	235.657451956
USMG5	904	2237	32284564	76.6483178191	235.423986419
NOC2L	2809	6949	32284564	76.6259102853	235.355162065
MIR632	95	235	32284564	76.6212673811	235.340901465
MIR3656	70	173	32284564	76.551399964	235.126304898
MRPS34	1048	2589	32284564	76.520155184	235.030337095
PSMA6	1449	3574	32284564	76.3996267827	234.660136189
CCDC124	1094	2698	32284564	76.3888017521	234.626887294
AAMP	2103	5176	32284564	76.235994368	234.157542049
NEDD8	1129	2773	32284564	76.0783354599	233.673295432
POMP	1336	3279	32284564	76.022129875	233.500660947
ATP5A1	6264	15364	32284564	75.9727109617	233.348871607
TARS	4577	11207	32284564	75.842656052	232.949410195
EIF5B	5808	14221	32284564	75.841794975	232.946765411
EIF4A2	1933	4727	32284564	75.7458463561	232.652060883
PRDX5	899	2197	32284564	75.6964372776	232.50030175
PSMD10	1551	3775	32284564	75.3893905498	231.557213021
IPO7	6328	15399	32284564	75.375659116	231.515037158
CACYBP	3692	8981	32284564	75.3473666158	231.428137232
KRTCAP2	557	1348	32284564	74.9617594318	230.243751416
PSMD3	2170	5248	32284564	74.9098912943	230.084439326
SMC4	6566	15865	32284564	74.841808326	229.875323663
AK2	4489	10845	32284564	74.8315989924	229.843965871
APRT	1005	2427	32284564	74.8012385465	229.750714285
XXbac-BPG181M17.6	579	1398	32284564	74.7883035379	229.710984629
MARS	2926	7060	32284564	74.7369643148	229.553297091
THRAP3	4577	11014	32284564	74.5365408903	228.937699998
UBE2C	1293	3108	32284564	74.4539185037	228.683926763
LUC7L2	3032	7272	32284564	74.2898955223	228.180133004
FUBP1	2544	6099	32284564	74.2585732419	228.08392716
POLR2L	894	2143	32284564	74.2488491588	228.054059806
HADHA	3057	7294	32284564	73.9052677237	226.998755353
ATP2A2	5689	13571	32284564	73.8892045229	226.949417509
TOMM5	912	2174	32284564	73.8362745064	226.786843876
DKC1	3094	7372	32284564	73.802333133	226.682593533
TRA2A	2246	5350	32284564	73.7817759164	226.619452397
PCMT1	2107	4998	32284564	73.4745255738	225.675738268
RUVBL2	2024	4787	32284564	73.2584952077	225.012204724
PPP1CA	1534	3628	32284564	73.2566396171	225.006505309
DDX18	3810	8993	32284564	73.1113312872	224.56019328
EEF1E1-BLOC1S5	775	1829	32284564	73.099949561	224.525234504
TMED2	3749	8825	32284564	72.9128959673	223.950702617
SAFB	3069	7193	32284564	72.5969284414	222.980213809
SMC1A	9956	23302	32284564	72.4958897399	222.66987518
UFC1	1120	2621	32284564	72.4859896336	222.639467174
SEP15	1887	4415	32284564	72.4709379321	222.593236133
METAP2	3612	8441	32284564	72.3854423866	222.330638039
GNL2	2350	5490	32284564	72.3618325081	222.258120704
ESD	1268	2960	32284564	72.3065319403	222.088265964
UBAP2L	5152	12024	32284564	72.2899938087	222.037469378
CLTA	1243	2900	32284564	72.2656550333	221.962713249
G3BP2	4992	11631	32284564	72.1684791721	221.664239267
TRAP1	2960	6896	32284564	72.1623414127	221.645387245
PSMD1	3368	7843	32284564	72.1298794747	221.545680962
CD164	3316	7705	32284564	71.9719377246	221.0605656
RP11-69E11.8	555	1288	32284564	71.8832913686	220.788289847
EDF1	1204	2793	32284564	71.8537639802	220.697596982
RP4-785G19.5	481	1115	32284564	71.8017228942	220.537753684
PIGY	218	505	32284564	71.7529826783	220.388048951
UCHL1	1246	2886	32284564	71.7436319725	220.35932842
ZNF146	3861	8935	32284564	71.6803025176	220.164813091
LARS	4798	11076	32284564	71.5035785866	219.622008585
TOP2B	5521	12745	32284564	71.5034780265	219.621699716
RP11-471B22.2	302	697	32284564	71.4876316703	219.573027906
MTA2	3431	7904	32284564	71.3561299678	219.169122695
NDUFA8	848	1953	32284564	71.3364454213	219.10866195
EIF1B	1014	2335	32284564	71.3270075824	219.07967379
PABPN1	3323	7638	32284564	71.1958020814	218.676678357
RP11-21J18.1	923	2119	32284564	71.1105978661	218.414975079
RSL1D1	5492	12580	32284564	70.9504553216	217.923100015
RP11-500M8.7	825	1889	32284564	70.9223444894	217.836758078
FKBP3	1692	3870	32284564	70.8460564173	217.60244058
BCAS2	1306	2985	32284564	70.7955944661	217.447447567
NDUFB3	842	1921	32284564	70.6676009032	217.054317546
DCUN1D5	1345	3059	32284564	70.4469616619	216.376627921
H2AFY	3030	6891	32284564	70.4441114875	216.36787366
AC005943.2	1009	2293	32284564	70.3911341752	216.205154759
GART	4399	9988	32284564	70.3282233073	216.011925113
LTA4H	2391	5425	32284564	70.2789461839	215.860571278
TGIF2-C20orf24	923	2092	32284564	70.2045166286	215.631962182
TMEM189-UBE2V1	2765	6262	32284564	70.1492451269	215.462196718
RNPS1	3046	6897	32284564	70.1350968932	215.418740662
AC120194.1	992	2246	32284564	70.1298894179	215.402745992
WBP5	1099	2488	32284564	70.1225592248	215.38023143
GAS5	1627	3677	32284564	70.0021133145	215.010283893
DDX39A	1571	3545	32284564	69.8948422126	214.680802554
ID3	1254	2827	32284564	69.8286018331	214.477346371
HNRNPR	7826	17622	32284564	69.7461802231	214.224189817
BZW2	1986	4447	32284564	69.3574247909	213.030134211
ZNF664	5131	11474	32284564	69.2656485886	212.748245188
TMEM106C	1892	4229	32284564	69.2343513038	212.652116117
CSRP2	1178	2632	32284564	69.2063060216	212.565975517
LMNB1	2981	6636	32284564	68.9524140584	211.78615073
SMS	1848	4110	32284564	68.8882146287	211.588963289
RP11-297K8.2	381	847	32284564	68.8594435675	211.50059347
LYPLA1	2800	6210	32284564	68.697137829	211.002074193
RANGAP1	5185	11499	32284564	68.6936175083	210.991261589
PDIA4	2913	6451	32284564	68.5948690875	210.687957517
PSMA4	4675	10351	32284564	68.5813086111	210.646306748
MANF	1157	2560	32284564	68.5348837863	210.503713699
HIGD2A	670	1481	32284564	68.4676355299	210.297161839
ZNF703	3351	7406	32284564	68.4564469054	210.262796172
RUVBL1	2922	6440	32284564	68.266986156	209.680870748
ACIN1	5451	12001	32284564	68.1940255622	209.456773542
CCNA2	2806	6173	32284564	68.1418130399	209.29640368
PPP4C	1506	3309	32284564	68.0576375564	209.037860134
THOC7	998	2192	32284564	68.0322889159	208.960002222
TRAM1	3699	8115	32284564	67.9530989466	208.716771597
KDM1A	3126	6851	32284564	67.8844131834	208.505804459
COPB2	3382	7405	32284564	67.819804561	208.30736019
AC107081.5	804	1758	32284564	67.7279446667	208.025214109
RBBP4	8039	17561	32284564	67.6631619078	207.826234982
POLR2G	835	1824	32284564	67.661782198	207.821997227
PSMA1	2258	4932	32284564	67.6556708417	207.803226302
CMSS1	1281	2795	32284564	67.5830452318	207.580157993
CLTC	8734	19024	32284564	67.4673611625	207.224836369
LMAN2	1831	3982	32284564	67.3624672893	206.902656647
RAD21	5552	12070	32284564	67.3384145583	206.828779098
WDR82	4302	9335	32284564	67.212336118	206.441531343
SRRM1	4071	8809	32284564	67.0240368713	205.863173454
ANAPC5	3205	6905	32284564	66.7330114121	204.969293774
PPIF	2196	4730	32284564	66.716595934	204.918873916
SSR3	4018	8653	32284564	66.7055309952	204.884888148
ZWINT	2071	4459	32284564	66.6902657139	204.838001099
