Gene	Length	Counts	TotalReads	RPKM(25420418 pairs)	TPM(8.15 norm. reads)
PGD	1898	4639	25420418	96.1491561103	299.973026747
RP13-131K19.6	392	958	25420418	96.1383699914	299.93937544
PSMA7	1576	3843	25420418	95.924928404	299.273465082
MAPRE1	2630	6404	25420418	95.7883929601	298.84749202
DDX1	2894	7035	25420418	95.6275187786	298.345585222
ILF3	7934	19274	25420418	95.5645834055	298.149234935
CCNI	2779	6741	25420418	95.4230058378	297.707531095
COX7C	1839	4460	25420418	95.4048475466	297.650879557
RCC1	3243	7865	25420418	95.4045507211	297.649953499
IARS2	3583	8667	25420418	95.1566843033	296.876642088
UBE2E1	1771	4279	25420418	95.0475742894	296.536232849
AL441883.1	712	1720	25420418	95.0311020487	296.484841572
COPS3	1874	4524	25420418	94.966475899	296.283216279
YARS	3251	7845	25420418	94.9277726437	296.16246709
EIF2S2	2665	6426	25420418	94.8551292763	295.935829107
NDUFA12	640	1539	25420418	94.596693886	295.129543859
GPATCH4	1980	4758	25420418	94.5315023156	294.926154526
PSMD10	1551	3725	25420418	94.4782394155	294.759981114
SNRPA1	1072	2571	25420418	94.3462414946	294.348164542
MRPL18	982	2346	25420418	93.9796519735	293.204452286
MAGOH	761	1815	25420418	93.8229934263	292.715697725
ODC1	2973	7090	25420418	93.8142127266	292.688303069
PSMD6	1805	4298	25420418	93.6712934816	292.242413368
MRPL15	1152	2742	25420418	93.6337212603	292.12519286
RPL14	7189	17082	25420418	93.4732937482	291.624679612
MDH1	1894	4499	25420418	93.4444109978	291.534569138
HAT1	1637	3887	25420418	93.4078064981	291.420367797
CDV3	4329	10276	25420418	93.3799898081	291.333583294
HPRT1	1416	3361	25420418	93.3732706764	291.312620466
STOML2	1441	3420	25420418	93.3639973584	291.283688903
RP11-1148L6.9	551	1303	25420418	93.0272385201	290.233044549
SMARCC1	6403	15138	25420418	93.0041464796	290.161000347
HNRNPUL1	4183	9888	25420418	92.9903549785	290.117972634
HMGN3	1021	2410	25420418	92.8557095343	289.697896129
PCNP	2407	5666	25420418	92.6014511058	288.904642465
RAC1	2387	5616	25420418	92.5533179731	288.754473269
HNRNPH2	2225	5232	25420418	92.5028327291	288.596965787
BCL2L2-PABPN1	1475	3468	25420418	92.4920448074	288.563308856
ARPC2	1731	4061	25420418	92.2896999513	287.932018875
NAA50	6389	14980	25420418	92.2351031194	287.761683766
HDLBP	6998	16383	25420418	92.0951597419	287.32507839
DHX15	3008	7042	25420418	92.0948831578	287.324215483
TOP1	3759	8798	25420418	92.0722898697	287.253727324
PDHB	1658	3880	25420418	92.0586309071	287.211113114
IPO5	6142	14357	25420418	91.9541217224	286.88505787
MAT2A	3762	8766	25420418	91.6642496071	285.980694075
UCHL1	1246	2899	25420418	91.5266328369	285.551347414
RPL22	2657	6180	25420418	91.4985544964	285.463746595
RP11-471B22.2	302	702	25420418	91.4423716895	285.288463449
TOMM7	1129	2619	25420418	91.2554621609	284.705329709
PFDN5	896	2075	25420418	91.1018935364	284.22621531
CDK1	2046	4735	25420418	91.0398778555	284.032734345
NEDD8-MDP1	602	1388	25420418	90.7006265802	282.974313907
RP11-977G19.10	946	2181	25420418	90.69468601	282.955780091
DAD1	734	1691	25420418	90.6285142084	282.749332563
SNRPC	1206	2778	25420418	90.6154488516	282.708570326
AKR1B1	1419	3261	25420418	90.4035980677	282.047623071
RAB7A	2251	5168	25420418	90.3159225347	281.77408666
CBSL	2713	6219	25420418	90.1753995903	281.33567311
PGK1	4898	11189	25420418	89.8648400137	280.366767089
SCARNA15	128	292	25420418	89.7408531992	279.979944141
UQCR10	977	2223	25420418	89.5080738237	279.253702366
DDOST	2137	4861	25420418	89.482562271	279.174109596
EIF4A3	1746	3966	25420418	89.3564245572	278.780576118
SNRPG	1542	3499	25420418	89.2641103975	278.492567788
PFDN2	681	1542	25420418	89.0747422256	277.901763396
GNB1	3206	7203	25420418	88.3826887044	275.742645232
PDIA3	3740	8395	25420418	88.3011603671	275.488287283
GMNN	1367	3068	25420418	88.2885030081	275.448797948
PPIF	2196	4925	25420418	88.2249074544	275.250387982
MDH2	2707	6066	25420418	88.1518564058	275.022478086
NT5C3B	1305	2922	25420418	88.081968588	274.804437065
SUMO3	2274	5083	25420418	87.9320021323	274.336560971
TKT	3049	6814	25420418	87.9148050265	274.282908208
CBS	2777	6203	25420418	87.8705235108	274.144755562
TRA2B	3061	6834	25420418	87.8271838124	274.009541265
RBM39	3073	6855	25420418	87.7530482362	273.778247783
IDI1	2306	5143	25420418	87.7353340072	273.722981662
SARS	1958	4363	25420418	87.6576529045	273.480626591
RP11-321N4.5	843	1878	25420418	87.6365607803	273.414821871
STUB1	1646	3664	25420418	87.567499092	273.199358267
MCM6	3753	8351	25420418	87.5340921131	273.095132781
MRPL13	1093	2423	25420418	87.206842969	272.074157452
AHCY	2485	5508	25420418	87.1936485845	272.032992666
CAPRIN1	5841	12946	25420418	87.1898054999	272.021002735
TOP2B	5521	12203	25420418	86.9493173285	271.270710506
RUVBL1	2922	6441	25420418	86.7142355798	270.537285622
COPB2	3382	7453	25420418	86.6911632275	270.465302844
KDELR1	1893	4170	25420418	86.6568210994	270.358159812
C11orf58	2207	4849	25420418	86.4305274575	269.652152693
FUBP1	2544	5589	25420418	86.423990442	269.631758044
CHD4	6658	14620	25420418	86.3815304294	269.499288254
HAX1	1258	2762	25420418	86.3694880889	269.461717697
AMD1	3692	8099	25420418	86.2952753897	269.2301836
MAGED1	3110	6820	25420418	86.2663251649	269.139862615
DEGS1	2104	4611	25420418	86.2117973022	268.969742681
THOC7	998	2186	25420418	86.1661976417	268.827477593
PHB	2055	4495	25420418	86.0468908054	268.455255576
PARK7	1391	3042	25420418	86.0298948605	268.40223041
COX6B1	941	2055	25420418	85.9091684215	268.025579415
AC005104.3	444	969	25420418	85.8535226459	267.851971737
RAD23B	4265	9305	25420418	85.8251664507	267.763504047
GTF3C6	958	2082	25420418	85.4933881022	266.728398182
TIMM17A	1665	3618	25420418	85.4814021144	266.691003438
COX5B	716	1552	25420418	85.2699497452	266.031299186
WBP5	1099	2379	25420418	85.1557664171	265.675061857
HMGA1	2333	5045	25420418	85.0675145792	265.399727449
SUMO2	3377	7301	25420418	85.0488802765	265.341590816
SAE1	2537	5484	25420418	85.0343294378	265.296194067
RRM2	3684	7954	25420418	84.9343324078	264.984216168
RARS	2280	4921	25420418	84.9055012917	264.894266786
EIF1AX	4434	9569	25420418	84.8961856897	264.865203303
ARPC1A	1575	3380	25420418	84.4215758384	263.384481481
RP11-111K18.1	2439	5213	25420418	84.0801033844	262.319131251
APRT	1005	2148	25420418	84.0786108567	262.314474756
OSTC	1156	2469	25420418	84.0195919984	262.130343493
MIR611	68	145	25420418	83.8834727728	261.70566898
SSR2	1283	2735	25420418	83.8586731867	261.628297454
NUDC	1809	3850	25420418	83.7219769807	261.201822836
EBNA1BP2	1632	3472	25420418	83.6906372032	261.104046752
C1orf43	2323	4935	25420418	83.5709347102	260.730590337
MRPS34	1048	2225	25420418	83.5191460287	260.569016298
MIR636	100	212	25420418	83.3975271374	260.189580966
TCEAL8	1225	2596	25420418	83.365414112	260.089392448
ETF1	4150	8789	25420418	83.3122148228	259.923417494
TMED2	3749	7934	25420418	83.2518835599	259.735191697
AHSA1	1991	4213	25420418	83.2410426708	259.701369515
RPL7L1	4677	9894	25420418	83.2188765474	259.632214054
SMC3	4143	8747	25420418	83.0541820792	259.118388452
TMED9	1478	3119	25420418	83.0153212978	258.997147801
RPL22L1	2194	4629	25420418	82.9980463699	258.943252243
EIF3L	3764	7931	25420418	82.8887609186	258.602295661
RP4-635E18.9	1803	3797	25420418	82.8442141873	258.463315577
ATP6V1F	792	1665	25420418	82.7001635958	258.01389622
FKBP3	1692	3557	25420418	82.6991067922	258.010599128
HINT1	1580	3321	25420418	82.6854512848	257.967995698
RPL31	5387	11320	25420418	82.6640661127	257.901276706
ABCE1	3939	8264	25420418	82.531861389	257.488814936
NPM3	883	1852	25420418	82.5082909136	257.415278077
PHGDH	3468	7269	25420418	82.4542209041	257.246586587
TUBA1C	3467	7246	25420418	82.2170330553	256.506590941
USP22	5369	11214	25420418	82.1645460592	256.34283825
ECHS1	1625	3391	25420418	82.0902799777	256.111137607
RP11-746M1.1	506	1055	25420418	82.0199037307	255.891572749
ZWINT	2071	4303	25420418	81.7350927162	255.002998938
SMC4	6566	13640	25420418	81.7204603298	254.957347771
VCP	4387	9112	25420418	81.7077758984	254.917773973
SRSF4	2393	4964	25420418	81.6030491272	254.591039888
KB-1208A12.3	1991	4129	25420418	81.5813589337	254.523369268
HACD3	3876	8033	25420418	81.5288489757	254.359544938
PRKDC	13594	28139	25420418	81.4289259177	254.047797822
AC024592.12	510	1054	25420418	81.2994761403	253.643931131
POLE3	2196	4537	25420418	81.2743969788	253.565687366
PSMD2	3576	7388	25420418	81.2730744918	253.561561376
MRPL51	1554	3206	25420418	81.1577159378	253.201657493
YWHAG	3752	7729	25420418	81.035961606	252.821799605
RP4-777O23.3	692	1425	25420418	81.007659076	252.733499344
SIGMAR1	1823	3745	25420418	80.8132300918	252.126905867
TOMM22	2044	4196	25420418	80.75546096	251.94667359
DRG1	1755	3595	25420418	80.5821937481	251.406102127
RTCB	2039	4173	25420418	80.5097487541	251.180083044
PPP4C	1506	3082	25420418	80.5053930935	251.166493942
EIF1B	1014	2075	25420418	80.5002925134	251.150580787
ATP6V1G1	1083	2214	25420418	80.4204450784	250.901467038
MRPL12	1033	2108	25420418	80.2763462372	250.451897147
PRDX5	899	1834	25420418	80.2522009623	250.376566989
SMS	1848	3763	25420418	80.1031443014	249.911529337
FAU	1754	3569	25420418	80.0450114976	249.73016245
LMNB1	2981	6052	25420418	79.8645880254	249.167264374
SRM	1274	2586	25420418	79.8502729397	249.122603144
PTP4A2	3970	8030	25420418	79.5687161867	248.244182211
PNN	3743	7555	25420418	79.4020936595	247.724341311
MIR762	84	169	25420418	79.1452273485	246.922951389
MIR5047	101	203	25420418	79.0664020591	246.677026603
ALDH18A1	3377	6773	25420418	78.898242174	246.152389344
SQLE	2981	5953	25420418	78.5581448307	245.091329282
NDUFA1	769	1535	25420418	78.5234463748	244.983074554
MYBL2	2791	5570	25420418	78.5077753553	244.934182984
ESD	1268	2529	25420418	78.4597442602	244.784332132
NACA	8636	17209	25420418	78.3899366249	244.566541269
ATIC	2564	5102	25420418	78.2780044917	244.21732738
DAZAP1	2306	4588	25420418	78.2674922079	244.184530403
TALDO1	1354	2693	25420418	78.2411097033	244.102220375
SSR3	4018	7983	25420418	78.1580128969	243.842969004
KDELR2	2889	5739	25420418	78.1458636601	243.805064945
LTV1	1858	3675	25420418	77.8088409707	242.753597409
GPI	4337	8574	25420418	77.7698693641	242.632010999
G3BP2	4992	9848	25420418	77.605191632	242.11823761
AC040977.1	525	1035	25420418	77.5529565025	241.95527071
COX5A	1417	2792	25420418	77.5109172207	241.824113546
NAE1	1965	3866	25420418	77.3956598765	241.464525425
C19orf43	973	1914	25420418	77.3831502167	241.425496892
NEDD8	1129	2218	25420418	77.2831672673	241.113562922
THRAP3	4577	8976	25420418	77.1470357927	240.688850194
COX7A2	1079	2113	25420418	77.0362909583	240.343340524
DENR	2777	5433	25420418	76.9628493042	240.114211989
EIF3K	1513	2958	25420418	76.9088918906	239.945871784
TPX2	3624	7082	25420418	76.8749853164	239.840087624
RP11-886P16.10	1029	2007	25420418	76.7271929905	239.378994536
PSMA6	1449	2823	25420418	76.6407604167	239.109335999
TPM3	4804	9359	25420418	76.6379291313	239.100502752
LSM7	615	1198	25420418	76.6300333722	239.075868997
DHCR24	4259	8295	25420418	76.6171622807	239.035712843
LUC7L2	3032	5894	25420418	76.4712601664	238.580516972
FDPS	1658	3222	25420418	76.4466259749	238.503661457
NUDT21	4443	8630	25420418	76.4102806616	238.390268744
MRPL33	522	1013	25420418	76.3407205507	238.173250126
SRSF6	4331	8386	25420418	76.1700054646	237.640640967
SEC61G	860	1665	25420418	76.1610808928	237.612797449
CFDP1	1282	2482	25420418	76.1607240879	237.611684263
OST4	721	1395	25420418	76.1125470107	237.461377966
ZC3H15	2148	4149	25420418	75.9847554753	237.062684777
LAPTM4B	3180	6126	25420418	75.7821958057	236.430724605
METAP2	3612	6937	25420418	75.5511823472	235.709992264
VBP1	1935	3716	25420418	75.5460998593	235.694135554
PCMT1	2107	4046	25420418	75.5402913017	235.6760136
SEP15	1887	3619	25420418	75.4456136601	235.38063151
MIR4709	73	140	25420418	75.4436146242	235.374394774
CACYBP	3692	7070	25420418	75.3312257075	235.023755779
TARS	4577	8758	25420418	75.2733666971	234.843243092
EIF4A2	1933	3692	25420418	75.1358408065	234.414179965
MIR1825	54	103	25420418	75.0344627459	234.097893427
IK	1985	3782	25420418	74.9511543258	233.837981848
PDIA4	2913	5545	25420418	74.8821625856	233.622736474
CD164	3316	6304	25420418	74.7857743864	233.322017663
H1FX	1508	2864	25420418	74.7117629628	233.091111521
HADHA	3057	5797	25420418	74.5976547509	232.735108545
GART	4399	8338	25420418	74.5633207024	232.62799072
PABPC4	3119	5910	25420418	74.5400051695	232.55524925
SNORD36A	74	140	25420418	74.4241063185	232.19365971
U2SURP	7308	13807	25420418	74.3221216079	231.875480502
AC087645.1	1019	1921	25420418	74.1601318491	231.370093245
ATP5G1	688	1297	25420418	74.1598512898	231.369217936
SRSF11	4559	8594	25420418	74.155449124	231.355483744
GNAS	7882	14853	25420418	74.1301814124	231.276651727
ATP2A2	5689	10720	25420418	74.1269556039	231.266587619
AL353354.2	351	661	25420418	74.0818220688	231.125776782
DNAJC7	2149	4046	25420418	74.063933817	231.069967732
SRP14	1482	2788	25420418	74.0051389183	230.886535194
UQCRC2	2697	5067	25420418	73.9072886725	230.581254986
SRRT	2986	5609	25420418	73.8946419318	230.541798778
LYAR	1616	3029	25420418	73.7352622651	230.044554674
UQCRC1	1998	3736	25420418	73.5577939698	229.490876369
SLC1A5	3341	6246	25420418	73.5432497473	229.445500262
LARP1	6614	12332	25420418	73.347723287	228.835482801
SEC61A1	3994	7426	25420418	73.1415562639	228.192268149
RP11-316M1.12	644	1196	25420418	73.0571329371	227.928878205
SFXN1	4295	7976	25420418	73.0532075964	227.916631646
SDHB	1161	2154	25420418	72.9845259674	227.702353778
HMGN5	2133	3957	25420418	72.9780924384	227.682281994
URGCP-MRPS24	802	1487	25420418	72.9380104299	227.557231271
CLTC	8734	16190	25420418	72.9207242761	227.50330069
HN1L	3971	7359	25420418	72.901460376	227.443199794
IPO7	6328	11697	25420418	72.7152215764	226.862158642
PRKCSH	2571	4740	25420418	72.5259752522	226.2717344
TFG	2122	3910	25420418	72.4850912959	226.144181703
BCCIP	3367	6200	25420418	72.4379056789	225.996968634
WDR77	2586	4761	25420418	72.4247447616	225.955908262
BRD2	5560	10234	25420418	72.4082303452	225.904385402
HNRNPR	7826	14402	25420418	72.3936169369	225.858793444
RNPS1	3046	5599	25420418	72.3099199759	225.597669667
DCUN1D5	1345	2472	25420418	72.3008652184	225.569419986
MARS	2926	5374	25420418	72.2504660294	225.412180985
RCN1	2835	5203	25420418	72.1968210203	225.244815442
RBBP4	8039	14753	25420418	72.1930892241	225.233172717
NDUFB4	1623	2978	25420418	72.1810983083	225.195762598
TMEM189-UBE2V1	2765	5071	25420418	72.1465863922	225.08808985
YWHAH	1943	3561	25420418	72.0968824072	224.933019796
NOP10	556	1018	25420418	72.0261662022	224.712394312
AC120194.1	992	1815	25420418	71.9750987877	224.553070533
BCAS2	1306	2376	25420418	71.5682786553	223.283843934
UBE2T	929	1690	25420418	71.5629612193	223.267254216
PAGR1	1705	3101	25420418	71.5475382209	223.21913644
DCTPP1	1585	2882	25420418	71.5289783971	223.161232172
NDUFA8	848	1541	25420418	71.4865106125	223.028738135
PSMD1	3368	6116	25420418	71.4352725951	222.868882097
PPT1	2890	5244	25420418	71.3809219019	222.69931491
CTPS1	3337	6050	25420418	71.3208450678	222.511882898
SRRM2	9714	17578	25420418	71.1850301657	222.088157834
EEF1E1-BLOC1S5	775	1397	25420418	70.9107397511	221.232406945
GNL2	2350	4235	25420418	70.8929199974	221.1768116
ZRANB2	3164	5700	25420418	70.8689002283	221.101873004
PRMT5	2633	4739	25420418	70.8032449362	220.897036919
RAD21	5552	9990	25420418	70.7837135099	220.836101375
NDUFB3	842	1515	25420418	70.7811890004	220.82822523
CTB-43P18.1	666	1196	25420418	70.6438342515	220.399696042
CDC20	1840	3304	25420418	70.6381843884	220.382069194
NDUFAB1	1127	2020	25420418	70.5090341772	219.979137111
ATP5A1	6264	11202	25420418	70.3495188885	219.481469884
SF1	4181	7467	25420418	70.2559800101	219.189640588
AK2	4489	8016	25420418	70.2466172587	219.160430006
TOMM5	912	1627	25420418	70.1794607811	218.950910415
PSMB6	878	1565	25420418	70.1192300093	218.762998137
DKC1	3094	5514	25420418	70.107384444	218.726041494
CCDC124	1094	1949	25420418	70.0828620912	218.6495349
H2AFY	3030	5393	25420418	70.017258835	218.444861161
LTA4H	2391	4254	25420418	69.9898756427	218.359429115
TRAP1	2960	5262	25420418	69.9320799014	218.17911382
GPX1	1426	2534	25420418	69.9043814887	218.092698328
PSMD7	1992	3539	25420418	69.8889540566	218.04456672
POLR2B	4323	7677	25420418	69.8592015322	217.951742662
NT5DC2	2334	4141	25420418	69.7945788823	217.750128288
MRPS24	790	1399	25420418	69.6639243284	217.342502849
DBI	1452	2571	25420418	69.6550763652	217.314898339
DDX18	3810	6735	25420418	69.5392394977	216.95350218
H2AFY2	1989	3508	25420418	69.3812490391	216.460592227
SRSF5	3324	5837	25420418	69.0789918235	215.517588507
ERGIC3	1388	2432	25420418	68.9273238263	215.044403822
TGIF2-C20orf24	923	1616	25420418	68.874263504	214.878862426
CNOT1	8802	15402	25420418	68.8355944495	214.758219939
CCNA2	2806	4905	25420418	68.7651916058	214.538572103
TRA2A	2246	3922	25420418	68.6934217294	214.3146593
POMP	1336	2332	25420418	68.6656286311	214.2279484
PSMB5	1468	2557	25420418	68.5207305828	213.775885087
JUN	3541	6165	25420418	68.4895742598	213.678681358
SMARCB1	1764	3069	25420418	68.4408855262	213.526778758
RSL1D1	5492	9539	25420418	68.3265720434	213.170135363
MANF	1157	2007	25420418	68.2387913459	212.896270853
PYGL	3351	5805	25420418	68.1467437252	212.60909409
ATP5J	1522	2636	25420418	68.1315180914	212.561592067
TMEM106C	1892	3276	25420418	68.1145784889	212.508742682
NUP205	6309	10906	25420418	68.0020927696	212.157801674
HLA-C	1562	2697	25420418	67.9230578509	211.911222872
ARHGDIA	2301	3970	25420418	67.8720865283	211.752198887
KDM1A	3126	5390	25420418	67.829263884	211.618597733
PFN2	3091	5328	25420418	67.8082480159	211.553030922
SNRNP200	7210	12422	25420418	67.7756314671	211.451271476
PTMS	1232	2121	25420418	67.7247285663	211.292460958
EIF5B	5808	9989	25420418	67.6569970645	211.081147366
UBE2M	1514	2603	25420418	67.6340828801	211.009658052
BANF1	1649	2831	25420418	67.5361852598	210.704230041
ARL6IP5	2104	3610	25420418	67.4961154329	210.579217324
GLUL	5553	9523	25420418	67.4626541263	210.474822342
ZNF664	5131	8768	25420418	67.2226825053	209.726141683
TRAM1	3699	6318	25420418	67.1912317524	209.628019371
SEPHS2	1802	3072	25420418	67.0631173346	209.22831883
MIR3655	84	143	25420418	66.9690385257	208.934805021
PABPN1	3323	5657	25420418	66.9688975943	208.934365333
RP3-430N8.10	266	452	25420418	66.8457977481	208.550309613
SMC1A	9956	16912	25420418	66.8232192851	208.479867706
LARS	4798	8143	25420418	66.7638701149	208.294705912
MTA2	3431	5820	25420418	66.7297624792	208.188294466
WDR82	4302	7293	25420418	66.6888333436	208.060600816
SLC25A1	1793	3036	25420418	66.6099012905	207.814342941
RP11-343C2.11	1294	2190	25420418	66.5774490504	207.713096117
