Gene	Length	Counts	TotalReads	RPKM(37346154 pairs)	TPM(12.10 norm. reads)
PSMC3	1592	5790	37346154	97.384450173	300.488107271
TSPYL1	3327	12098	37346154	97.3676964722	300.436412284
FKBP1A	2268	8232	37346154	97.188846531	299.884555389
PAICS	6714	24272	37346154	96.8006654402	298.686789205
MCM3	3230	11674	37346154	96.7768056135	298.613167655
DAD1	734	2640	37346154	96.3079155415	297.166366959
MRPL18	982	3529	37346154	96.2264107404	296.914876877
NEDD8-MDP1	602	2163	37346154	96.2086552691	296.860090841
GMNN	1367	4893	37346154	95.8430923074	295.732114842
PGRMC1	1922	6862	37346154	95.5985811558	294.977654628
PDIA6	3501	12472	37346154	95.3889586539	294.330846347
KDELR1	1893	6734	37346154	95.2525507432	293.909947991
DHFR	3923	13935	37346154	95.1136353454	293.481312569
NOP10	556	1972	37346154	94.9699556728	293.037976566
AC004824.1	65	230	37346154	94.7476824109	292.352133275
HEY1	2584	9134	37346154	94.6504349916	292.052067989
PRPF19	2173	7680	37346154	94.635833169	292.007012808
HNRNPDL	5359	18886	37346154	94.3648697038	291.170931702
RP11-977G19.10	946	3328	37346154	94.1990010991	290.659129838
MDH2	2707	9521	37346154	94.1777749719	290.593634795
RP11-411B6.6	1244	4369	37346154	94.0406842914	290.170629695
GPATCH4	1980	6953	37346154	94.0288566693	290.134134548
KARS	2450	8598	37346154	93.9691877001	289.950020805
TOMM22	2044	7161	37346154	93.8095167051	289.4573422
MIR611	68	238	37346154	93.7178162978	289.174392696
COX6B1	941	3291	37346154	93.6466778309	288.954888831
UBC	3746	13051	37346154	93.2889345208	287.85104104
LMNB1	2981	10385	37346154	93.2821701493	287.83016899
PRPS1	2287	7959	37346154	93.1850958728	287.53063795
FEN1	2298	7962	37346154	92.7739964395	286.262155247
SEC61B	658	2275	37346154	92.5783899598	285.658594609
TRAPPC1	873	3014	37346154	92.4449348131	285.246807261
MRPL51	1554	5360	37346154	92.3565904313	284.974213064
ABCE1	3939	13568	37346154	92.2324978441	284.5913147
C19orf43	973	3350	37346154	92.1904814557	284.461669515
ATP6V1G1	1083	3721	37346154	91.9994708993	283.872289994
MIR1226	76	261	37346154	91.9562032095	283.738783811
TMED9	1478	5074	37346154	91.9242605635	283.640222026
EIF2S2	2665	9145	37346154	91.8841522426	283.516464348
EIF3L	3764	12909	37346154	91.8326469248	283.357540255
HDLBP	6998	23987	37346154	91.7817033248	283.20034939
UQCR10	977	3338	37346154	91.4841558128	282.282240918
GTF3C6	958	3267	37346154	91.3140786892	281.757453307
SUMO2	3377	11516	37346154	91.3113390994	281.749000067
CCDC124	1094	3730	37346154	91.2947126641	281.697697769
PRDX5	899	3065	37346154	91.2903565716	281.684256671
NASP	3369	11453	37346154	91.0274477427	280.873028839
ZWINT	2071	7036	37346154	90.9703463435	280.696837554
PPIF	2196	7423	37346154	90.5109745483	279.279406321
SRRT	2986	10092	37346154	90.498536224	279.241026801
SIGMAR1	1823	6158	37346154	90.4497002996	279.09033935
DHX15	3008	10148	37346154	90.3351443569	278.736867124
CDK4	2084	7013	37346154	90.1073547705	278.034002739
AHSA1	1991	6688	37346154	89.9454337949	277.534381625
MIR632	95	319	37346154	89.912732027	277.433477504
ILF3	7934	26624	37346154	89.8535468008	277.250856392
PSAT1	2197	7364	37346154	89.7506989033	276.933510347
LSM7	615	2061	37346154	89.7339927478	276.881962066
EEF1E1-BLOC1S5	775	2596	37346154	89.6927008697	276.75455242
PARK7	1391	4656	37346154	89.627226596	276.55252591
KDELR2	2889	9670	37346154	89.6258006823	276.548126131
COPS3	1874	6267	37346154	89.5455945629	276.300643243
RP11-1148L6.9	551	1839	37346154	89.368454328	275.754061793
EIF1AX	4434	14701	37346154	88.7779893932	273.932131389
CAPRIN1	5841	19365	37346154	88.7737184243	273.918952947
DDX1	2894	9575	37346154	88.5919726578	273.358160733
PSMA7	1576	5211	37346154	88.5358123147	273.184873158
RP13-131K19.6	392	1296	37346154	88.5264503804	273.155986104
ECHS1	1625	5370	37346154	88.4860964429	273.031470555
ARPC2	1731	5713	37346154	88.3733406799	272.683552938
AL353354.2	351	1157	37346154	88.2633402169	272.344137037
MRPL15	1152	3795	37346154	88.2091053695	272.176790745
CTD-2574D22.6	559	1839	37346154	88.0894782375	271.807670927
RTCB	2039	6700	37346154	87.9856188881	271.487203961
MRPS34	1048	3436	37346154	87.790189967	270.884191195
SAE1	2537	8316	37346154	87.7704105335	270.82316005
UCHL1	1246	4082	37346154	87.7221110129	270.67412772
USP22	5369	17539	37346154	87.4712918099	269.90020347
COX5B	716	2335	37346154	87.3228655448	269.442221447
NACA	8636	28083	37346154	87.0732956756	268.672152124
ARHGDIA	2301	7482	37346154	87.0673249568	268.653728957
YWHAG	3752	12200	37346154	87.0665061554	268.651202475
DDX39A	1571	5105	37346154	87.0109033737	268.479635303
LYAR	1616	5249	37346154	86.973977678	268.36569789
ODC1	2973	9628	37346154	86.7152116972	267.567253172
IPO5	6142	19873	37346154	86.6378640408	267.328590318
MDH1	1894	6105	37346154	86.3097403074	266.316136282
SMC3	4143	13331	37346154	86.1592503062	265.851786424
RP11-552M11.4	725	2332	37346154	86.12805817	265.755540401
PTMS	1232	3962	37346154	86.1108506892	265.702445237
HINT1	1580	5069	37346154	85.9051737456	265.067811316
PSMB5	1468	4706	37346154	85.8380777535	264.860780854
WBP5	1099	3519	37346154	85.7384623819	264.553409047
TMED2	3749	11995	37346154	85.6720044577	264.348347399
TOMM7	1129	3611	37346154	85.6421699737	264.256290529
DENR	2777	8877	37346154	85.5942234966	264.108347545
RP1-20B21.4	313	1000	37346154	85.547983841	263.965671106
ATIC	2564	8190	37346154	85.5303003654	263.911107219
EPRS	5046	16115	37346154	85.513991826	263.860785816
HPRT1	1416	4500	37346154	85.0948695198	262.567547848
SNRPG	1542	4894	37346154	84.9833227647	262.223360729
ZC3H15	2148	6786	37346154	84.5928573286	261.018546001
RP11-21J18.1	923	2914	37346154	84.5360522184	260.843268942
NEDD8	1129	3556	37346154	84.3377337099	260.231340106
DRG1	1755	5519	37346154	84.2049048673	259.821485273
PPP1CA	1534	4824	37346154	84.2046462694	259.820687347
NDUFA8	848	2665	37346154	84.1502629493	259.65288293
TOP1	3759	11786	37346154	83.9553211633	259.051373262
SRRM2	9714	30450	37346154	83.9350423915	258.988801365
TRA2B	3061	9585	37346154	83.8461071745	258.714384094
ARF4	1666	5216	37346154	83.8333270124	258.674949804
RP4-613B23.5	607	1900	37346154	83.8144744485	258.616778594
ATP5G1	688	2152	37346154	83.7544604123	258.431600117
HMGN3	1021	3193	37346154	83.7389079163	258.383611552
SMS	1848	5779	37346154	83.7345795276	258.370255936
RRM1	3379	10563	37346154	83.7053476137	258.280058348
PDIA4	2913	9089	37346154	83.5467836134	257.79079547
RRM2	3684	11416	37346154	82.9752280794	256.027211651
BRK1	1236	3822	37346154	82.7992357582	255.484172188
POLE3	2196	6783	37346154	82.7072531808	255.200352024
GARS	2670	8234	37346154	82.5759763933	254.795286192
TMEM106C	1892	5829	37346154	82.4948884324	254.545082306
NOL7	1192	3672	37346154	82.4860549965	254.517825978
RARS	2280	7022	37346154	82.4669807071	254.458970616
NAA50	6389	19671	37346154	82.4418381769	254.381391174
C11orf58	2207	6792	37346154	82.4042214117	254.265321405
AC107081.5	804	2474	37346154	82.394412765	254.235055981
TUBA1C	3467	10657	37346154	82.3067096531	253.964440477
FAU	1754	5385	37346154	82.207271667	253.657616008
TCEAL8	1225	3748	37346154	81.9252187718	252.78731751
ETF1	4150	12678	37346154	81.8006523252	252.402957012
SRP14	1482	4524	37346154	81.7388472973	252.212252277
BRD2	5560	16969	37346154	81.7213579012	252.158287239
MIR636	100	305	37346154	81.6683827738	251.994827921
AC024592.12	510	1555	37346154	81.6421312846	251.913826691
PDIA3	3740	11401	37346154	81.6254257915	251.862280453
RNASEK-C17orf49	791	2411	37346154	81.6159129832	251.832927864
APP	4072	12409	37346154	81.5986796547	251.779752945
ARPC1A	1575	4796	37346154	81.5366252996	251.588278888
MYBL2	2791	8495	37346154	81.5000101806	251.475299786
CAPZA1	3030	9207	37346154	81.3635016175	251.054090859
SRSF6	4331	13150	37346154	81.3002133665	250.85880951
U2AF2	3049	9251	37346154	81.2428916807	250.681938512
LUC7L2	3032	9181	37346154	81.0802178128	250.179994284
VCP	4387	13269	37346154	80.9887462604	249.897750932
DHCR24	4259	12869	37346154	80.9079648433	249.648492913
LARP1	6614	19935	37346154	80.70606367	249.025509456
MCM2	3638	10960	37346154	80.6681274345	248.908453935
PSMA6	1449	4360	37346154	80.5697878455	248.605018664
LTV1	1858	5571	37346154	80.2863224043	247.730361635
TPX2	3624	10844	37346154	80.12267423	247.225411101
TRAP1	2960	8835	37346154	79.9224813698	246.607698791
ERGIC3	1388	4140	37346154	79.8665622628	246.435155571
TFDP1	2660	7933	37346154	79.8564378829	246.403915925
SF1	4181	12452	37346154	79.7467624656	246.06550298
PSMD4	1369	4075	37346154	79.7036630311	245.932515963
SMC4	6566	19509	37346154	79.5588041492	245.485541409
CD164	3316	9848	37346154	79.5220622868	245.372171228
POMP	1336	3963	37346154	79.4276531198	245.080863613
ANP32E	3559	10547	37346154	79.3514878571	244.845849137
METAP2	3612	10693	37346154	79.2694676216	244.592768637
EIF3K	1513	4478	37346154	79.2500012051	244.532703332
POLR2A	7040	20799	37346154	79.1086388465	244.096517601
IARS2	3583	10559	37346154	78.9096465283	243.482509667
SRSF5	3324	9794	37346154	78.8956758484	243.439401931
ECI2	1616	4759	37346154	78.8548599295	243.313460899
G3BP2	4992	14678	37346154	78.7311187969	242.931646978
RAD23B	4265	12518	37346154	78.5904956902	242.497742273
SUPT16H	5506	16136	37346154	78.471832483	242.131596728
OSTC	1156	3385	37346154	78.4070212971	241.931616233
UBE2M	1514	4433	37346154	78.4017889504	241.915471376
PSMD2	3576	10442	37346154	78.1880343385	241.255913114
BCCIP	3367	9818	37346154	78.0789613824	240.919359115
DNAJC7	2149	6262	37346154	78.0244586394	240.751186208
ATP5A1	6264	18248	37346154	78.0041375571	240.688483759
HIGD1A	1680	4883	37346154	77.8272273779	240.142612166
EDF1	1204	3498	37346154	77.7942385879	240.040822414
TRMT10C	1821	5280	37346154	77.638671068	239.560805435
RP11-498C9.3	567	1644	37346154	77.6377374621	239.557924713
OST4	721	2089	37346154	77.5813426772	239.383913748
DEGS1	2104	6082	37346154	77.4024658776	238.831973979
VBP1	1935	5592	37346154	77.3820640439	238.769022364
PIGY	218	630	37346154	77.3816831816	238.767847181
RP11-316M1.12	644	1861	37346154	77.3774871917	238.754900092
SMC1A	9956	28729	37346154	77.2662326929	238.411614756
DAZAP1	2306	6647	37346154	77.1827933256	238.154155402
RUVBL1	2922	8397	37346154	76.9481278432	237.430074848
RP4-785G19.5	481	1382	37346154	76.9337820751	237.385809745
SNHG1	1592	4562	37346154	76.7302006372	236.757641687
TGIF2-C20orf24	923	2644	37346154	76.7032676958	236.674537777
PGK1	4898	14013	37346154	76.6066475985	236.376408146
PSMD10	1551	4434	37346154	76.5487330689	236.197707878
COPB2	3382	9668	37346154	76.5450576976	236.186367204
PSMD1	3368	9611	37346154	76.410072314	235.769858178
LMAN2	1831	5210	37346154	76.1909686996	235.093795108
RP11-471B22.2	302	858	37346154	76.0736862663	234.73191006
RP11-173P15.3	910	2585	37346154	76.0629686436	234.698839912
SMARCB1	1764	5008	37346154	76.0185979947	234.561930454
TIMM17A	1665	4725	37346154	75.9874186198	234.465723808
RP11-886P16.10	1029	2916	37346154	75.8798146118	234.133702375
PRRC2A	6929	19607	37346154	75.7695492712	233.793469171
PPP4C	1506	4257	37346154	75.6890047391	233.544942081
RPL14	7189	20274	37346154	75.5135825615	233.003661846
PABPN1	3323	9364	37346154	75.454505981	232.821375969
HTATSF1	3146	8854	37346154	75.3589633549	232.526570968
HOXB9	2583	7262	37346154	75.2810997129	232.286315996
RNPS1	3046	8559	37346154	75.2397326416	232.158674335
MIR4742	86	241	37346154	75.0365240125	231.531656611
HOXA9	2062	5776	37346154	75.0054187247	231.435678567
LAPTM4B	3180	8907	37346154	74.9995139051	231.417458737
PRELID3B	2632	7362	37346154	74.8969348224	231.100942144
APRT	1005	2808	37346154	74.8143932236	230.846252933
TKT	3049	8502	37346154	74.6651243184	230.385670871
RP11-321N4.5	843	2350	37346154	74.6439140145	230.320224652
TARS	4577	12756	37346154	74.6255791188	230.263650753
EIF5B	5808	16172	37346154	74.5574835285	230.053535945
ATP5F1	3163	8780	37346154	74.3274853976	229.343856906
MIR3655	84	233	37346154	74.2729632564	229.175624144
SFXN1	4295	11889	37346154	74.1201475446	228.704098105
IPO7	6328	17513	37346154	74.1051163456	228.657718046
GNAS	7882	21812	37346154	74.0991412291	228.63928131
GPI	4337	11980	37346154	73.9641911293	228.222881156
RP11-343C2.11	1294	3573	37346154	73.9354730916	228.134269177
COX7A2	1079	2977	37346154	73.8773835876	227.95502901
RP4-635E18.9	1803	4970	37346154	73.8099274225	227.746887204
HACD3	3876	10669	37346154	73.7045099573	227.421612537
CMSS1	1281	3525	37346154	73.6824584476	227.353570705
POLDIP2	2127	5828	37346154	73.367913679	226.383015734
GOLM1	3182	8712	37346154	73.3114497249	226.208791342
MEA1	1093	2991	37346154	73.2740788254	226.093480213
HDDC2	1179	3223	37346154	73.1982362602	225.859461447
SNRPC	1206	3295	37346154	73.1580679226	225.735518582
MCM6	3753	10248	37346154	73.116377863	225.606880313
MRPL33	522	1424	37346154	73.0455229382	225.388251341
KB-1208A12.3	1991	5428	37346154	72.9999722845	225.247700876
METTL5	1896	5158	37346154	72.844559443	224.768161171
SSR3	4018	10906	37346154	72.6791228432	224.257692295
TMEM189-UBE2V1	2765	7500	37346154	72.6307023749	224.108286771
C1orf43	2323	6300	37346154	72.618196012	224.069697311
ZNF664	5131	13856	37346154	72.3086038712	223.1144241
RCC1	3243	8737	37346154	72.1388979334	222.590781815
RP11-500M8.7	825	2217	37346154	71.9558090847	222.025845405
RP5-890E16.4	194	521	37346154	71.9101359221	221.884916929
ATP2A2	5689	15278	37346154	71.9092382491	221.882147082
SEC61A1	3994	10723	37346154	71.8889866343	221.81965898
UQCRC2	2697	7231	37346154	71.7912526775	221.51809244
PSMD7	1992	5339	37346154	71.7669852573	221.443213225
MAGED1	3110	8315	37346154	71.5905964645	220.898950415
AC005943.2	1009	2694	37346154	71.4925094453	220.596294471
SLC16A1	4674	12456	37346154	71.3582199282	220.181932601
MTA2	3431	9141	37346154	71.3390147627	220.122673409
AAMP	2103	5602	37346154	71.3276553088	220.087622836
PCMT1	2107	5600	37346154	71.1668277534	219.591375564
PDHB	1658	4406	37346154	71.1564188537	219.559258008
COMMD3-BMI1	1433	3804	37346154	71.0801661244	219.323973645
RNASEK	1100	2918	37346154	71.0308020667	219.171656594
MIR1825	54	143	37346154	70.9081890507	218.793323575
CSNK1E	4350	11514	37346154	70.8746756553	218.689915107
HLA-C	1562	4132	37346154	70.8326352556	218.560195833
PSMD3	2170	5729	37346154	70.6924778894	218.12772821
TMED10	4132	10906	37346154	70.6739389119	218.070524599
TOMM5	912	2407	37346154	70.6700450591	218.058509781
NDUFB4	1623	4273	37346154	70.4966515343	217.523489128
PRKCSH	2571	6760	37346154	70.4042271682	217.238305787
TM9SF3	6156	16168	37346154	70.3253343499	216.994875203
MRPL13	1093	2867	37346154	70.2363035749	216.720163079
HN1L	3971	10410	37346154	70.1948028679	216.592109074
CHD4	6658	17450	37346154	70.1787707332	216.542640542
NDUFB3	842	2205	37346154	70.1214064936	216.365638241
DDOST	2137	5588	37346154	70.0174018948	216.044723095
SLC1A5	3341	8705	37346154	69.7664164597	215.270285921
MIR4709	73	190	37346154	69.6923095756	215.041622749
CFDP1	1282	3336	37346154	69.6774315064	214.995715185
TM9SF2	3447	8965	37346154	69.6406998309	214.882376437
PFDN2	681	1768	37346154	69.516718781	214.499822231
URGCP-MRPS24	802	2082	37346154	69.5121102714	214.485602278
MIR762	84	218	37346154	69.4914420167	214.421828598
JUN	3541	9187	37346154	69.470736945	214.357941316
YARS	3251	8431	37346154	69.4410431258	214.26631848
CCNA2	2806	7261	37346154	69.2887754952	213.796483593
ANAPC5	3205	8293	37346154	69.284764926	213.784108637
EEF1E1	1465	3790	37346154	69.2716769904	213.743724684
HADHA	3057	7896	37346154	69.1617250794	213.404458594
GLUD1	3052	7872	37346154	69.0644682546	213.104364286
RP11-216L13.18	567	1462	37346154	69.0428054559	213.037521855
ARCN1	4188	10781	37346154	68.9297160258	212.68857468
SRSF4	2393	6157	37346154	68.8938684192	212.577963803
AL353629.1	109	280	37346154	68.7837183837	212.238086383
TRA2A	2246	5763	37346154	68.7057340445	211.997458989
AC005104.3	444	1139	37346154	68.6902141333	211.949570966
PSMD6	1805	4614	37346154	68.4470129637	211.199152814
AURKB	1325	3385	37346154	68.4064276373	211.073923294
SEC61G	860	2197	37346154	68.4046652512	211.0684853
GAR1	1271	3243	37346154	68.321204508	210.81095999
COX5A	1417	3614	37346154	68.2924061095	210.722100051
COPS6	1442	3677	37346154	68.2782664012	210.678470764
PTP4A2	3970	10099	37346154	68.1148777827	210.174321111
RP11-667K14.4	424	1078	37346154	68.0780363672	210.060643751
FAM136A	2330	5908	37346154	67.8951390174	209.496298228
CLTC	8734	22096	37346154	67.7414658286	209.02212637
CCDC86	2049	5182	37346154	67.7188487841	208.952339532
CLTA	1243	3143	37346154	67.7060330132	208.912795367
CYC1	1247	3149	37346154	67.6176889728	208.640202223
SRM	1274	3217	37346154	67.6138629805	208.628396794
H2AFY	3030	7632	37346154	67.4450140485	208.107398874
RCN1	2835	7137	37346154	67.4088238768	207.995730983
EID1	2299	5767	37346154	67.1684144149	207.253926885
MRPS24	790	1980	37346154	67.1107689944	207.076056976
SERINC1	3147	7882	37346154	67.064671847	206.933820258
API5	4076	10206	37346154	67.0464063602	206.877460526
GTF3A	1392	3483	37346154	66.9990053705	206.73120069
NDUFAB1	1127	2818	37346154	66.9531769114	206.589793033
DKC1	3094	7719	37346154	66.8028279622	206.125878403
ID4	2347	5840	37346154	66.6275545899	205.585057319
LAPTM4A	1772	4408	37346154	66.6088575041	205.527365851
LARS	4798	11935	37346154	66.6064513496	205.519941454
UBE2C	1293	3212	37346154	66.5167663128	205.243210549
RPL22L1	2194	5450	37346154	66.5141423132	205.235113973
PSMA1	2258	5607	37346154	66.490673919	205.162700221
PRMT5	2633	6522	37346154	66.3260374254	204.654700143
SNRPA1	1072	2654	37346154	66.2918668588	204.549263917
PAPOLA	7365	18230	37346154	66.2777923037	204.505835665
PTTG1	1157	2860	37346154	66.1891479471	204.232315869
POLR2L	894	2204	37346154	66.012805088	203.688194792
TMEM123	3762	9272	37346154	65.9946527465	203.632184179
HIGD2A	670	1651	37346154	65.9821384681	203.593570295
LTA4H	2391	5885	37346154	65.9054010769	203.356790466
CSNK2B	1411	3472	37346154	65.8880749592	203.303329238
SRSF11	4559	11217	37346154	65.8811609947	203.281995605
MARS	2926	7196	37346154	65.8523001737	203.192943057
MZT1	2302	5660	37346154	65.8362715955	203.143485499
TCEAL4	2227	5475	37346154	65.8291159446	203.121406121
BANF1	1649	4050	37346154	65.764039852	202.920608234
BAX	1417	3479	37346154	65.741361609	202.850632562
GNB1	3206	7859	37346154	65.6383850177	202.532889422
MRPL16	1186	2903	37346154	65.5415130601	202.233982654
SNHG8	675	1652	37346154	65.5330508038	202.207871634
H1FX	1508	3675	37346154	65.2544476874	201.348217726
LMNB2	4683	11404	37346154	65.2059410671	201.198546372
JMJD8	2047	4975	37346154	65.0772749084	200.801535859
TIMM8B	824	2002	37346154	65.0565423815	200.737563862
