Gene	Length	Counts	TotalReads	RPKM(26263627 pairs)	TPM(8.69 norm. reads)
DHFR	3923	10454	26263627	101.463417409	306.729574939
CAPZA1	3030	8074	26263627	101.459195588	306.71681214
RP11-321N4.5	843	2241	26263627	101.218426127	305.988952618
SLC1A5	3341	8838	26263627	100.721647232	304.487162286
EIF1AX	4434	11687	26263627	100.358151495	303.388294383
RP11-411B6.6	1244	3277	26263627	100.300098421	303.212796698
SMARCC1	6403	16859	26263627	100.252129628	303.067784358
UBC	3746	9812	26263627	99.732123154	301.495775759
COX7C	1839	4816	26263627	99.7126015054	301.436760726
EIF4A3	1746	4571	26263627	99.6809756453	301.341153985
SEC61B	658	1722	26263627	99.6443208928	301.230344622
CTD-2410N18.5	486	1271	26263627	99.5759777371	301.023739447
AL136376.1	344	899	26263627	99.5053765051	300.810307982
SLC25A1	1793	4649	26263627	98.7244117731	298.449408
PFDN5	896	2320	26263627	98.5882762608	298.037862747
EIF2S2	2665	6895	26263627	98.5104618744	297.802625513
PRPS1	2287	5906	26263627	98.3269518489	297.247864462
PSMA2	1495	3859	26263627	98.2831085368	297.115323681
CAPRIN1	5841	15070	26263627	98.2361524089	296.973372686
U2AF2	3049	7844	26263627	97.9547405784	296.122649012
PPIF	2196	5644	26263627	97.8588183785	295.832670847
TYMS	1669	4275	26263627	97.5270483537	294.829711541
MAGOH	761	1945	26263627	97.3151030887	294.188989174
COPS3	1874	4778	26263627	97.0782317099	293.472913773
COX5A	1417	3603	26263627	96.8143446552	292.675168475
AC024592.12	510	1296	26263627	96.7564940893	292.500282985
HNRNPH2	2225	5628	26263627	96.3095539792	291.149158082
HNRNPDL	5359	13539	26263627	96.1940321451	290.799929128
CBSL	2713	6845	26263627	96.0658338683	290.412378581
MDH1	1894	4776	26263627	96.0129119747	290.252392742
RP11-977G19.10	946	2382	26263627	95.8729120579	289.829165178
CCNB1	2178	5466	26263627	95.5557994057	288.870515928
HDLBP	6998	17543	26263627	95.4498440981	288.550207119
TOP1	3759	9390	26263627	95.1127119079	287.531037687
MRPL15	1152	2876	26263627	95.0564740269	287.361027434
SRM	1274	3178	26263627	94.9794746364	287.128253978
HPRT1	1416	3532	26263627	94.9735648654	287.11038841
NT5C3B	1305	3246	26263627	94.7072665112	286.30535362
HMGN3	1021	2539	26263627	94.6852340293	286.238748197
PCNP	2407	5974	26263627	94.5005695841	285.68049727
PDHB	1658	4111	26263627	94.4078807356	285.400293707
MIR5047	101	250	26263627	94.2462183442	284.911579273
RCC2	4139	10234	26263627	94.1445717825	284.604296043
MAPRE1	2630	6499	26263627	94.0884007223	284.434487792
DEGS1	2104	5199	26263627	94.0847813808	284.423546321
AC087645.1	1019	2517	26263627	94.0490319482	284.31547379
MTPN	3779	9328	26263627	93.9846532905	284.120853514
SEC61G	860	2120	26263627	93.8604663807	283.745429553
CBS	2777	6830	26263627	93.6461920063	283.097666158
PSMB6	878	2159	26263627	93.6274994347	283.04115747
HAT1	1637	4020	26263627	93.5023813613	282.66291855
UQCR10	977	2396	26263627	93.3764907039	282.282344065
MYL6	2355	5773	26263627	93.3374526855	282.164329956
ODC1	2973	7282	26263627	93.2612138045	281.933855563
GMNN	1367	3346	26263627	93.1971689965	281.740244533
CDK4	2084	5093	26263627	93.0510460513	281.298506712
P4HB	2616	6387	26263627	92.9617893777	281.028678805
IARS2	3583	8717	26263627	92.6329587674	280.034605514
FAU	1754	4264	26263627	92.5620373477	279.820206103
SNRPG	1542	3745	26263627	92.4725314075	279.549624649
TIMM17A	1665	4040	26263627	92.3873319716	279.292061998
AL353354.2	351	851	26263627	92.3140366143	279.070486041
GPX1	1426	3456	26263627	92.2782832829	278.962401724
RRM1	3379	8185	26263627	92.2307605941	278.818737983
PSMD10	1551	3753	26263627	92.132332178	278.521183387
MRPL12	1033	2497	26263627	92.0372256641	278.233671086
SAE1	2537	6130	26263627	91.9994657681	278.119520813
SMS	1848	4465	26263627	91.9951208995	278.106386032
ALYREF	1094	2641	26263627	91.9171134455	277.870565144
ZC3H15	2148	5181	26263627	91.8384643973	277.632804681
TUBA1C	3467	8343	26263627	91.6249393299	276.987306482
ILF3	7934	19084	26263627	91.5846120085	276.865394738
MAT2A	3762	9039	26263627	91.4843682392	276.562352228
ETF1	4150	9955	26263627	91.3352592436	276.11158741
PSMC3	1592	3809	26263627	91.0989156105	275.397107413
CDK1	2046	4885	26263627	90.9084466036	274.821308973
C11orf58	2207	5266	26263627	90.8497674053	274.643918481
STOML2	1441	3437	26263627	90.8156821578	274.540876875
HNRNPUL1	4183	9958	26263627	90.6420158445	274.015873915
OSTC	1156	2751	26263627	90.6104014296	273.920301774
C1orf43	2323	5511	26263627	90.3288537904	273.069167543
ARL6IP1	2642	6264	26263627	90.2743216995	272.904313988
MRPL18	982	2326	26263627	90.1869127932	272.640071985
MRPL33	522	1236	26263627	90.1557158101	272.545761763
PGK1	4898	11590	26263627	90.0969217897	272.368024158
ATP6V1F	792	1874	26263627	90.092720863	272.355324522
SNRPC	1206	2853	26263627	90.0740648575	272.298926376
ABCE1	3939	9297	26263627	89.8673940457	271.674148975
EIF3K	1513	3571	26263627	89.866167393	271.670440735
CCNI	2779	6543	26263627	89.6465687934	271.006581909
MIR611	68	160	26263627	89.589346379	270.833595356
BCL2L2-PABPN1	1475	3470	26263627	89.574161744	270.787691357
NEDD8-MDP1	602	1415	26263627	89.4963341838	270.552414298
RAC1	2387	5602	26263627	89.3585233877	270.135804568
AHSA1	1991	4672	26263627	89.3463617127	270.099039146
SUMO2	3377	7899	26263627	89.0607506648	269.235621004
AC040977.1	525	1226	26263627	88.9152932014	268.795894972
MAGED1	3110	7237	26263627	88.6019911226	267.848765298
SSR2	1283	2983	26263627	88.5262148134	267.619689285
SMC3	4143	9613	26263627	88.3464915194	267.076375734
NAA50	6389	14798	26263627	88.189206101	266.600893134
TOMM7	1129	2614	26263627	88.1570277765	266.503616263
ATP6V1G1	1083	2503	26263627	87.9989907149	266.025861403
ATP1B3	1818	4200	26263627	87.9631371212	265.917473988
SARS	1958	4523	26263627	87.9547297296	265.892057974
CTD-2574D22.6	559	1289	26263627	87.7983607872	265.419345932
METAP2	3612	8324	26263627	87.7464647522	265.262461321
HAX1	1258	2899	26263627	87.7430794434	265.252227344
PNN	3743	8625	26263627	87.7373624954	265.234944691
JUN	3541	8141	26263627	87.5381020249	264.632569165
GTF3C6	958	2201	26263627	87.4781986811	264.451478012
AMOT	8380	19249	26263627	87.4599957745	264.39644961
RP11-316M1.12	644	1474	26263627	87.1478975762	263.452959334
TOMM22	2044	4661	26263627	86.824743628	262.476046908
NACA	8636	19640	26263627	86.5912777009	261.770266378
MCM6	3753	8530	26263627	86.5397756356	261.614572759
TALDO1	1354	3077	26263627	86.5274948253	261.577447184
HADHA	3057	6941	26263627	86.451374752	261.347331953
AKR1B1	1419	3220	26263627	86.4010010709	261.195049503
PFDN2	681	1540	26263627	86.1031236491	260.294549428
HMGN5	2133	4816	26263627	85.9688111432	259.888515225
SRSF4	2393	5397	26263627	85.8726801183	259.59790577
HACD3	3876	8737	26263627	85.8269867668	259.459772218
NUDC	1809	4073	26263627	85.7276939279	259.159604423
PRDX5	899	2024	26263627	85.722753899	259.14467044
PHB	2055	4625	26263627	85.6929727378	259.054640327
MRPL13	1093	2456	26263627	85.5565962949	258.642366727
GNB1	3206	7203	26263627	85.5451111467	258.607646483
RP13-131K19.6	392	879	26263627	85.3784185549	258.103725472
PSAP	2895	6481	26263627	85.2390795854	257.682495989
GPI	4337	9701	26263627	85.1672021949	257.465206625
KB-1208A12.3	1991	4452	26263627	85.1391272143	257.380334391
FDPS	1658	3692	26263627	84.7856715339	256.311818138
SNRPA1	1072	2385	26263627	84.7108220367	256.08554393
ATP5A1	6264	13923	26263627	84.6303958484	255.842411073
PDIA3	3740	8278	26263627	84.2750692415	254.768238904
TARS	4577	10130	26263627	84.2701624422	254.753405376
RRM2	3684	8141	26263627	84.140178955	254.360458038
RPN2	2581	5703	26263627	84.1318938472	254.335411695
TRAP1	2960	6537	26263627	84.0876222445	254.201576168
TKT	3049	6720	26263627	83.9183907046	253.689979776
DRG1	1755	3852	26263627	83.5707800325	252.639133309
ARPC1A	1575	3446	26263627	83.3067157075	251.840852113
SRRT	2986	6519	26263627	83.1259220843	251.294302898
ATP5G1	688	1502	26263627	83.1240686933	251.288699994
DHCR24	4259	9293	26263627	83.0794466441	251.153805048
RP4-635E18.9	1803	3931	26263627	83.0142436282	250.956692691
COX5B	716	1561	26263627	83.0109107842	250.946617317
CHD4	6658	14506	26263627	82.9562631261	250.781414396
LAPTM4B	3180	6928	26263627	82.9518463768	250.768062316
DARS2	3523	7665	26263627	82.840901078	250.432668485
SNORD36A	74	161	26263627	82.8398787295	250.429577868
DKC1	3094	6728	26263627	82.7963080271	250.297861203
TPX2	3624	7861	26263627	82.5914147492	249.678457385
CYP51A1	3359	7278	26263627	82.4987456839	249.398313628
PSMA6	1449	3138	26263627	82.4574408546	249.273446823
CDV3	4329	9363	26263627	82.3517316498	248.953881996
PSMD6	1805	3902	26263627	82.3105221981	248.829303523
SDHB	1161	2509	26263627	82.2836862856	248.748177061
YWHAG	3752	8107	26263627	82.2702167417	248.707457878
EEF1E1-BLOC1S5	775	1674	26263627	82.2430199759	248.625240537
DAD1	734	1580	26263627	81.9608257404	247.77215161
ECHS1	1625	3493	26263627	81.8446919589	247.421072705
TMED2	3749	8050	26263627	81.7571489194	247.15642521
C19orf43	973	2089	26263627	81.746825744	247.125217674
ECI2	1616	3462	26263627	81.5701019769	246.590971861
TRA2B	3061	6554	26263627	81.5245491249	246.453263046
LTV1	1858	3974	26263627	81.438065967	246.191819632
RP11-21J18.1	923	1972	26263627	81.3486795235	245.921599424
LYAR	1616	3449	26263627	81.2638017673	245.665009228
HSPA1B	2522	5381	26263627	81.2387454273	245.589262514
HEY1	2584	5512	26263627	81.2198153357	245.53203579
PHGDH	3468	7397	26263627	81.2123033291	245.509326575
LTA4H	2391	5091	26263627	81.0716139801	245.084014819
POLR2L	894	1899	26263627	80.8784359382	244.500026814
EBNA1BP2	1632	3464	26263627	80.8170562127	244.314472477
KDELR1	1893	4015	26263627	80.7570105269	244.132951017
ARPC2	1731	3664	26263627	80.5941826582	243.64071328
DAZAP1	2306	4874	26263627	80.4769521061	243.286318777
EIF5B	5808	12274	26263627	80.4645912394	243.248951187
TCEAL8	1225	2586	26263627	80.378098888	242.98747998
AP2M1	2363	4980	26263627	80.243695138	242.581169941
LSM7	615	1294	26263627	80.1132699855	242.186887425
RARS	2280	4795	26263627	80.0753900228	242.072374183
STUB1	1646	3452	26263627	79.8520838837	241.397307258
RPRD1A	4505	9446	26263627	79.8359401788	241.348503937
COX6B1	941	1973	26263627	79.8330570376	241.33978804
MIR1825	54	113	26263627	79.6764511083	240.866359574
ATIC	2564	5345	26263627	79.3734005336	239.950220769
THRAP3	4577	9536	26263627	79.3287531144	239.815249128
MIR3655	84	175	26263627	79.3239004397	239.800579222
MIR4709	73	152	26263627	79.2804352888	239.669181644
GART	4399	9153	26263627	79.2236410884	239.497489606
OST4	721	1500	26263627	79.2138811603	239.467984798
LARP1	6614	13689	26263627	78.8048290138	238.231397324
DNAJC7	2149	4439	26263627	78.6491489739	237.760767873
RAD23B	4265	8788	26263627	78.4542203495	237.17148776
EIF4A2	1933	3979	26263627	78.3767738892	236.937362787
DDOST	2137	4396	26263627	78.3246494337	236.779787648
NOP10	556	1141	26263627	78.1368953108	236.212196453
KDM1A	3126	6409	26263627	78.0632442101	235.989545064
MRPS34	1048	2148	26263627	78.0401854097	235.919837023
IPO7	6328	12960	26263627	77.980107436	235.738217955
UBE2E1	1771	3626	26263627	77.9568956732	235.668047501
SYNCRIP	8174	16713	26263627	77.8511581922	235.348397193
POMP	1336	2731	26263627	77.8324211141	235.29175396
CACYBP	3692	7544	26263627	77.8010190575	235.196823789
TMED9	1478	3018	26263627	77.7481563822	235.037016971
RP11-1148L6.9	551	1125	26263627	77.7403017013	235.013271832
RAB7A	2251	4587	26263627	77.5887121422	234.555008133
GLUD1	3052	6206	26263627	77.4234536507	234.055422487
DCUN1D5	1345	2734	26263627	77.3965360781	233.974049163
COX7A2	1079	2181	26263627	76.9625624581	232.662122683
FUBP1	2544	5135	26263627	76.8543827845	232.335089491
PTP4A2	3970	8011	26263627	76.8318911543	232.267096038
RPL7L1	4677	9436	26263627	76.8185066888	232.226634051
VCP	4387	8847	26263627	76.784523057	232.123899635
POLR2B	4323	8710	26263627	76.7146340408	231.912621237
PSMA4	4675	9409	26263627	76.6314690981	231.661208973
RUVBL1	2922	5876	26263627	76.5679242684	231.469109405
TPR	9770	19628	26263627	76.4938964748	231.245319253
RP11-886P16.10	1029	2063	26263627	76.3359564348	230.767857695
NEDD8	1129	2263	26263627	76.3195691883	230.718318134
TOP2B	5521	11059	26263627	76.268184601	230.562979658
NME4	2000	4006	26263627	76.2651708387	230.553868887
TOMM5	912	1826	26263627	76.2344432647	230.460977715
MCM2	3638	7280	26263627	76.1928086027	230.335113807
MIR632	95	190	26263627	76.1509444221	230.208556053
SNHG8	675	1349	26263627	76.0945363151	230.038031196
ALDH18A1	3377	6739	26263627	75.9818203229	229.697284459
WBP5	1099	2185	26263627	75.7005521212	228.846994984
NAE1	1965	3898	26263627	75.5308858416	228.334084349
NDUFA8	848	1682	26263627	75.5223399281	228.308249576
PCMT1	2107	4171	26263627	75.3738939688	227.859489154
RP4-785G19.5	481	949	26263627	75.1218776056	227.09762962
PSMB5	1468	2887	26263627	74.8800328837	226.366519525
MRPL51	1554	3055	26263627	74.852360106	226.282863173
UBE2T	929	1822	26263627	74.6754686421	225.748110403
MIR636	100	196	26263627	74.6279255337	225.604384932
AC005104.3	444	869	26263627	74.5215886293	225.282922534
BRD2	5560	10866	26263627	74.4115253679	224.95019515
GLUL	5553	10842	26263627	74.3407653002	224.736283515
AK2	4489	8751	26263627	74.2255418398	224.387956562
PSMD1	3368	6559	26263627	74.1499472186	224.159429802
SMARCB1	1764	3421	26263627	73.8413777971	223.226607215
CTPS1	3337	6445	26263627	73.538033683	222.309581025
RBM39	3073	5924	26263627	73.4002920203	221.893180289
LUC7L2	3032	5834	26263627	73.2626335354	221.477031004
MIR762	84	161	26263627	72.9779884045	220.616532884
MARS	2926	5602	26263627	72.8977427636	220.373945832
SSR3	4018	7677	26263627	72.7489796327	219.924226582
GNL2	2350	4472	26263627	72.4568135012	219.040992057
G3BP2	4992	9499	26263627	72.4517048343	219.025548272
INSIG1	3088	5871	26263627	72.3902517329	218.839772115
SRRM2	9714	18448	26263627	72.309688218	218.596224113
ZWINT	2071	3933	26263627	72.3084655751	218.592527995
TRMT10C	1821	3458	26263627	72.3036699098	218.578030431
DBI	1452	2757	26263627	72.2961962024	218.555436996
METTL5	1896	3599	26263627	72.2751184006	218.491717625
GTF3A	1392	2640	26263627	72.2121024692	218.301216946
DENR	2777	5263	26263627	72.1610407803	218.14685461
API5	4076	7720	26263627	72.1154674851	218.009083995
PRMT5	2633	4985	26263627	72.0874397919	217.924354714
VBP1	1935	3661	26263627	72.0383998784	217.776104318
SF1	4181	7906	26263627	71.9982500121	217.65472903
ATP2A2	5689	10749	26263627	71.9411585158	217.48213825
CLTC	8734	16452	26263627	71.7217390447	216.81882094
RP11-471B22.2	302	568	26263627	71.6121464102	216.487516288
EIF1B	1014	1907	26263627	71.607421604	216.473232935
HNRNPR	7826	14706	26263627	71.5484148142	216.294852115
ADSS	2793	5238	26263627	71.4068469178	215.866884462
BCCIP	3367	6311	26263627	71.3674799893	215.747876039
POLE3	2196	4115	26263627	71.348164002	215.689482731
NOL7	1192	2229	26263627	71.1998553343	215.24113735
AC009133.12	3892	7276	26263627	71.1811756957	215.184667759
APRT	1005	1877	26263627	71.112100836	214.975850602
SNHG5	1894	3535	26263627	71.0648332978	214.832958196
ETFA	2299	4288	26263627	71.0168007138	214.687753013
MTHFD2	4464	8319	26263627	70.9565083611	214.505485865
WDR77	2586	4814	26263627	70.8798620356	214.273779744
AC107081.5	804	1495	26263627	70.7995409895	214.030964738
MRPL24	932	1731	26263627	70.717427465	213.78273097
LYPLA1	2800	5200	26263627	70.7115912491	213.765087763
MTHFD1	6936	12865	26263627	70.6229743361	213.497193888
SRSF6	4331	8010	26263627	70.4189638445	212.880458783
ASNS	2505	4630	26263627	70.3750244859	212.747627649
PABPC4	3119	5761	26263627	70.3279241449	212.605240689
RP11-500M8.7	825	1519	26263627	70.1050209559	211.931391905
VIM-AS1	1997	3676	26263627	70.0878496985	211.879482236
SF3B1	8183	15046	26263627	70.0089887434	211.641081166
DDX18	3810	6992	26263627	69.8749873228	211.235987391
GAR1	1271	2331	26263627	69.8299966357	211.099978033
SRSF11	4559	8355	26263627	69.778585287	210.944558655
SMC4	6566	12031	26263627	69.7663731604	210.907640715
BANF1	1649	3017	26263627	69.662643821	210.594061131
CTB-43P18.1	666	1218	26263627	69.6335212508	210.506021976
PSMA1	2258	4124	26263627	69.5408535865	210.225882454
TMEM123	3762	6848	26263627	69.3090998674	209.525278023
SRRM1	4071	7410	26263627	69.3046546509	209.511839886
SMC1A	9956	18112	26263627	69.2670703783	209.398220532
PSMD14	1966	3573	26263627	69.1982005138	209.190023087
RSL1D1	5492	9964	26263627	69.0793891316	208.830849646
RBBP4	8039	14580	26263627	69.0559005893	208.759842471
YWHAH	1943	3520	26263627	68.9787247467	208.526535591
ATP5J	1522	2752	26263627	68.8460575065	208.125475117
KDELR2	2889	5221	26263627	68.8099828362	208.016419375
USP22	5369	9692	26263627	68.7329999385	207.783695778
SEC11A	1844	3328	26263627	68.7175550534	207.737005028
PAPOLA	7365	13292	26263627	68.7167924819	207.734699732
NUP205	6309	11381	26263627	68.6855205633	207.640162976
HDDC2	1179	2125	26263627	68.6262751896	207.461060904
USP1	4265	7671	26263627	68.4822854234	207.025771803
PIGY	218	392	26263627	68.4659867281	206.976499937
SARNP	1064	1910	26263627	68.349766845	206.625160743
CYC1	1247	2234	26263627	68.2121931993	206.209267932
TMEM189-UBE2V1	2765	4944	26263627	68.081423006	205.813942337
CMSS1	1281	2290	26263627	68.0662227661	205.767991163
SRP72	4119	7355	26263627	67.9886132829	205.533373363
CD164	3316	5920	26263627	67.9755113056	205.493765355
CCDC124	1094	1951	26263627	67.9024189066	205.272802952
ANAPC5	3205	5715	26263627	67.8943287632	205.248345997
EEF1E1	1465	2611	26263627	67.860107811	205.144894148
TCEAL4	2227	3968	26263627	67.8417035175	205.089256941
MRPS21	1645	2928	26263627	67.7720259173	204.878617666
MYBL2	2791	4959	26263627	67.6518332836	204.515268625
ACAT2	3189	5651	26263627	67.4708352037	203.968101325
SRP14	1482	2625	26263627	67.4413728435	203.879034966
H2AFY	3030	5341	26263627	67.1158736235	202.895032653
THOC7	998	1756	26263627	66.9945182391	202.528168551
TGIF2-C20orf24	923	1622	26263627	66.9105264641	202.274256727
SNRNP200	7210	12600	26263627	66.5396601747	201.15310723
RP11-746M1.1	506	883	26263627	66.4439564474	200.86378952
IK	1985	3459	26263627	66.3491477975	200.577177679
SUMO3	2274	3962	26263627	66.3390593229	200.546679657
GLA	1325	2307	26263627	66.2944259554	200.411750496
AC120194.1	992	1726	26263627	66.2482510446	200.272161163
DDX46	5740	9976	26263627	66.1743746999	200.048828849
SDHA	2405	4177	26263627	66.129416809	199.912918635
RTCB	2039	3541	26263627	66.1232207451	199.894187588
MRPL20	1425	2474	26263627	66.1043636843	199.83718164
DARS	2377	4126	26263627	66.0914591261	199.79817044
RABGGTB	1561	2709	26263627	66.0771647788	199.75495783
CCNA2	2806	4851	26263627	65.8247026714	198.991750786
SEP15	1887	3259	26263627	65.7593873534	198.794298934
