Gene	Length	Counts	TotalReads	RPKM(30448034 pairs)	TPM(9.63 norm. reads)
NUDC	1809	5226	30448034	94.8793241918	300.130500107
C1orf43	2323	6706	30448034	94.8102045146	299.911854754
SIGMAR1	1823	5243	30448034	94.4569532604	298.794419776
GPI	4337	12451	30448034	94.2878114046	298.2593756
NEDD8-MDP1	602	1727	30448034	94.2185877788	298.040401428
RAC1	2387	6847	30448034	94.2081884997	298.007505528
PGD	1898	5439	30448034	94.1160289883	297.715978575
FKBP1A	2268	6479	30448034	93.8222132843	296.786555279
COPS3	1874	5350	30448034	93.7615848419	296.594770137
MIR636	100	285	30448034	93.60210252	296.090281836
HDLBP	6998	19900	30448034	93.39419484	295.432610246
PPP1CC	4724	13422	30448034	93.3142757419	295.17980323
SAE1	2537	7206	30448034	93.2855839898	295.089042993
MAPRE1	2630	7435	30448034	92.8465922535	293.700386292
PNN	3743	10573	30448034	92.7724763365	293.465936401
DAZAP1	2306	6511	30448034	92.7318953619	293.337567145
AC087645.1	1019	2877	30448034	92.7270454178	293.322225382
NDUFA1	769	2170	30448034	92.6774633123	293.165382969
STOML2	1441	4065	30448034	92.6482697795	293.073035456
RPL7L1	4677	13183	30448034	92.5737009045	292.837152729
CHD4	6658	18765	30448034	92.564726449	292.808763954
COX5A	1417	3989	30448034	92.4559637862	292.464716474
CAPRIN1	5841	16411	30448034	92.2759623866	291.895320449
NPM3	883	2473	30448034	91.9822771381	290.966309821
HAX1	1258	3521	30448034	91.9234103068	290.780097159
U2AF1	1888	5281	30448034	91.866024273	290.598568684
ALYREF	1094	3060	30448034	91.8638935537	290.591828608
GTF3C6	958	2673	30448034	91.6377028297	289.876322509
TOMM7	1129	3144	30448034	91.459608821	289.312960108
ATP5F1	3163	8802	30448034	91.3951008515	289.108902909
SRRM2	9714	27025	30448034	91.3709935959	289.032644749
RRM1	3379	9391	30448034	91.2776379148	288.737333969
EIF2S2	2665	7406	30448034	91.2698293358	288.712633195
RPN2	2581	7140	30448034	90.8554432177	287.401811117
MIR611	68	188	30448034	90.8008012062	287.228962772
HMGN3	1021	2822	30448034	90.7762026604	287.15115052
SMC3	4143	11443	30448034	90.7122018654	286.948697659
HINT1	1580	4362	30448034	90.6711905823	286.818967215
PARK7	1391	3837	30448034	90.595246981	286.578735834
RPS20	2715	7487	30448034	90.5688270579	286.495162044
CDK1	2046	5626	30448034	90.3097921108	285.675760253
AKR1B1	1419	3897	30448034	90.1963066455	285.316773194
MDH2	2707	7431	30448034	90.157061786	285.192630454
RP4-613B23.5	607	1663	30448034	89.9796505626	284.631427899
PDIA3	3740	10242	30448034	89.9402133417	284.506676664
ATP1B3	1818	4970	30448034	89.7848898007	284.015343779
AC040977.1	525	1433	30448034	89.6453219122	283.57385054
PFDN2	681	1858	30448034	89.6064644265	283.450933174
GNB1	3206	8733	30448034	89.4624291413	282.995308279
RRM2	3684	10028	30448034	89.3995736966	282.796478489
ARL6IP1	2642	7187	30448034	89.3419805319	282.6142948
TUBA1C	3467	9428	30448034	89.3113134424	282.517286005
SUMO2	3377	9173	30448034	89.2115483395	282.201700386
DAD1	734	1993	30448034	89.1768202698	282.091845547
MRPL18	982	2666	30448034	89.1639708859	282.051199262
PGK1	4898	13290	30448034	89.1142064782	281.893780175
RPL22	2657	7209	30448034	89.1095427592	281.879027495
DDOST	2137	5796	30448034	89.0767982999	281.775447384
C11orf58	2207	5979	30448034	88.9747885066	281.452761166
COX5B	716	1939	30448034	88.9417214477	281.34816058
ATP6V1F	792	2143	30448034	88.8664299576	281.109992014
HNRNPH2	2225	6020	30448034	88.8601864254	281.090241932
MAGOH	761	2058	30448034	88.8180957586	280.957097088
TIMM17A	1665	4501	30448034	88.7841659433	280.849767355
VCP	4387	11787	30448034	88.2422134299	279.135416202
DEGS1	2104	5615	30448034	87.6485567423	277.257509924
PSMC3	1592	4221	30448034	87.0789197604	275.455584861
AMOT	8380	22210	30448034	87.0452915031	275.349209043
CDV3	4329	11447	30448034	86.8450043198	274.715643269
SNRPC	1206	3184	30448034	86.7094627516	274.286886435
ARPC2	1731	4567	30448034	86.6512212206	274.102651777
ABCE1	3939	10338	30448034	86.1968293539	272.665280049
TPX2	3624	9506	30448034	86.1490246848	272.514060177
CDK4	2084	5466	30448034	86.1415450002	272.49039979
PTP4A2	3970	10403	30448034	86.0614850427	272.237147195
COX7C	1839	4817	30448034	86.0271749213	272.128614446
KARS	2450	6417	30448034	86.0214381483	272.110467389
PRDX5	899	2351	30448034	85.888235671	271.68910977
MRPL12	1033	2698	30448034	85.7792743326	271.344433822
SSR2	1283	3345	30448034	85.6268977395	270.862422978
HACD3	3876	10105	30448034	85.6235625409	270.851872789
MRPL51	1554	4045	30448034	85.4886099694	270.42497912
COX6B1	941	2448	30448034	85.4402546634	270.272017426
UBE2M	1514	3935	30448034	85.3610219046	270.021381498
IPO5	6142	15942	30448034	85.2459464243	269.657364766
OST4	721	1871	30448034	85.2274053166	269.598713928
EIF4A2	1933	4993	30448034	84.8340998688	268.354576053
SRRT	2986	7700	30448034	84.691859015	267.904627459
PSMD10	1551	3999	30448034	84.6799027175	267.866806262
ESD	1268	3267	30448034	84.6195331598	267.675840046
SNORD36A	74	190	30448034	84.3262184865	266.748001654
RP4-635E18.9	1803	4626	30448034	84.2656637101	266.556449538
SLC1A5	3341	8570	30448034	84.2451853995	266.491670771
ARHGDIA	2301	5894	30448034	84.1267781747	266.117114777
LARP1	6614	16932	30448034	84.0784725579	265.964310264
STUB1	1646	4208	30448034	83.9627480557	265.598240491
EIF1AX	4434	11332	30448034	83.9366478928	265.515678194
SRSF4	2393	6111	30448034	83.8707118716	265.307103657
UBC	3746	9564	30448034	83.851828711	265.247370808
HEY1	2584	6588	30448034	83.7339975289	264.874637002
HIGD1A	1680	4279	30448034	83.6515030666	264.61368337
HSPA1B	2522	6417	30448034	83.5656318253	264.342048018
ECHS1	1625	4131	30448034	83.4915596243	264.107736413
BRD2	5560	14117	30448034	83.388923468	263.78306883
EIF3D	2277	5772	30448034	83.2537943501	263.355616694
RPL31	5387	13618	30448034	83.0246585912	262.630794606
ODC1	2973	7508	30448034	82.9411588177	262.366660886
MCM2	3638	9168	30448034	82.7661309861	261.812997683
RARS	2280	5745	30448034	82.75532148	261.778804116
BLOC1S5-TXNDC5	3043	7664	30448034	82.7169072203	261.657288801
ETF1	4150	10450	30448034	82.7006528289	261.605871502
MIR3655	84	211	30448034	82.4980936997	260.965118911
FKBP3	1692	4245	30448034	82.3982674293	260.649339802
ZWINT	2071	5190	30448034	82.3053380567	260.355377558
RP11-321N4.5	843	2111	30448034	82.2434656593	260.159657429
HAT1	1637	4096	30448034	82.1773273579	259.950443023
ARPC1A	1575	3940	30448034	82.1592389705	259.893224268
SNRPD3	1889	4722	30448034	82.0984142913	259.700818372
TYMS	1669	4168	30448034	82.01855577	259.448202977
ATIC	2564	6393	30448034	81.8893507144	259.039490349
AHSA1	1991	4964	30448034	81.8844161726	259.023880979
MRPL15	1152	2871	30448034	81.8505227628	258.916666408
RP11-746M1.1	506	1261	30448034	81.8474802564	258.907042088
DHCR24	4259	10605	30448034	81.7793730696	258.691599533
PHB	2055	5115	30448034	81.7475143023	258.590821119
MAGED1	3110	7714	30448034	81.4629230935	257.690577546
CDC20	1840	4545	30448034	81.1253920582	256.622870127
MIF-AS1	1479	3653	30448034	81.1189353891	256.602445831
C19orf43	973	2401	30448034	81.0438499668	256.364929117
ST13	3607	8888	30448034	80.9279701942	255.998368179
MIR632	95	234	30448034	80.8971079951	255.900742196
TMED2	3749	9233	30448034	80.8850278266	255.86252916
URGCP-MRPS24	802	1974	30448034	80.837621024	255.712567854
AP2M1	2363	5814	30448034	80.8075705209	255.617509499
TARS	4577	11258	30448034	80.7832043643	255.540432361
SRSF11	4559	11190	30448034	80.6122862584	254.999769397
DNAJC7	2149	5270	30448034	80.5406154279	254.773054015
RP11-69E11.8	555	1360	30448034	80.4797593976	254.580548947
MYBL2	2791	6839	30448034	80.4773211053	254.572835929
CTPS1	3337	8171	30448034	80.4191999002	254.388981897
APRT	1005	2459	30448034	80.3587571255	254.197784074
NACA	8636	21075	30448034	80.1485544237	253.532852673
SNRPG	1542	3737	30448034	79.5938419271	251.778138035
TRA2A	2246	5432	30448034	79.431132288	251.263440804
FAU	1754	4242	30448034	79.4294982676	251.258271929
MRPS24	790	1909	30448034	79.3632750214	251.048788818
MCM6	3753	9055	30448034	79.241125305	250.662394251
SF1	4181	10077	30448034	79.1574572602	250.397728241
ZC3H15	2148	5176	30448034	79.140854429	250.345208727
SNRPA1	1072	2583	30448034	79.1353203748	250.327702927
WBP5	1099	2646	30448034	79.073851274	250.133258541
PDIA4	2913	6991	30448034	78.8205682593	249.33205176
USP22	5369	12857	30448034	78.6478734058	248.785768434
RP11-886P16.10	1029	2463	30448034	78.6121693713	248.672826339
HLA-C	1562	3737	30448034	78.5747146297	248.554346254
SEC61G	860	2057	30448034	78.5554977085	248.493557624
ALDH18A1	3377	8068	30448034	78.4649266328	248.207055349
TMED9	1478	3530	30448034	78.4406195892	248.130165202
AC024592.12	510	1217	30448034	78.3720390553	247.913225314
RAD23B	4265	10137	30448034	78.0604687888	246.927639248
RP11-498C9.3	567	1347	30448034	78.023473557	246.810612725
KDELR2	2889	6861	30448034	77.9974890103	246.728416155
TRA2B	3061	7256	30448034	77.8528809969	246.270979556
YWHAG	3752	8884	30448034	77.7654096798	245.994282706
NOP10	556	1303	30448034	76.9680295239	243.471940699
RAB7A	2251	5268	30448034	76.8618822161	243.136166337
RP4-777O23.3	692	1618	30448034	76.791502828	242.913536158
NEDD8	1129	2639	30448034	76.7690546051	242.842525994
TXNDC5	3240	7573	30448034	76.7650771479	242.829944157
RP11-111K18.1	2439	5695	30448034	76.6871631099	242.58347972
ATP6V1G1	1083	2526	30448034	76.6029745073	242.317167037
SMS	1848	4304	30448034	76.4911234993	241.963350236
SARS	1958	4554	30448034	76.3872865036	241.634884053
ATP5A1	6264	14531	30448034	76.1876359323	241.003332065
TCEAL8	1225	2833	30448034	75.9541013789	240.264595329
LUC7L2	3032	7009	30448034	75.9219942326	240.163031221
POLR2L	894	2066	30448034	75.898561092	240.08890548
IK	1985	4587	30448034	75.8942674019	240.075323307
GLUL	5553	12826	30448034	75.8585096674	239.962211343
BRK1	1236	2854	30448034	75.8361439255	239.89146209
APP	4072	9393	30448034	75.7595344303	239.649124296
METAP2	3612	8330	30448034	75.7422154214	239.594339307
HPRT1	1416	3263	30448034	75.6823422843	239.404943411
ARF4	1666	3834	30448034	75.5819087765	239.087243436
THRAP3	4577	10525	30448034	75.5234700599	238.902385024
PRKCSH	2571	5909	30448034	75.4836091889	238.776293663
ATP2A2	5689	13055	30448034	75.3670794916	238.407676826
COPB2	3382	7755	30448034	75.3093575941	238.225085918
LYAR	1616	3702	30448034	75.2377504623	237.998572033
EIF3K	1513	3460	30448034	75.1065675767	237.583602962
G3BP2	4992	11399	30448034	74.9951056164	237.23101683
MDH1	1894	4320	30448034	74.9108139992	236.964378283
POMP	1336	3047	30448034	74.904298345	236.9437674
VBP1	1935	4409	30448034	74.8341574887	236.721891766
SNRNP200	7210	16403	30448034	74.7186065959	236.356371168
PRMT5	2633	5982	30448034	74.6167439282	236.034150351
IPO7	6328	14337	30448034	74.4102149083	235.380839859
CBSL	2713	6143	30448034	74.3654937281	235.239373946
RP11-1148L6.9	551	1246	30448034	74.2689335116	234.933926301
TMEM106C	1892	4275	30448034	74.2088550634	234.743880948
AL353354.2	351	793	30448034	74.2004971244	234.717442391
AL441883.1	712	1606	30448034	74.0809070802	234.3391448
CLTC	8734	19678	30448034	73.9960458377	234.070704364
SRSF6	4331	9745	30448034	73.8982925265	233.761482619
MTA2	3431	7708	30448034	73.7839212366	233.399693444
MIR4709	73	164	30448034	73.7839212366	233.399693444
PSMB5	1468	3296	30448034	73.7397891644	233.260091049
OSTC	1156	2595	30448034	73.7259321433	233.216257319
RBBP4	8039	18020	30448034	73.6196082436	232.879924346
EBNA1BP2	1632	3658	30448034	73.6146566516	232.864261041
LTA4H	2391	5351	30448034	73.5014859208	232.506269579
ZNF664	5131	11480	30448034	73.4819406586	232.444442312
PCMT1	2107	4714	30448034	73.479431349	232.436504646
MIR1226	76	170	30448034	73.4642540554	232.388494516
SDHB	1161	2592	30448034	73.3235564416	231.943427632
UBE2C	1293	2886	30448034	73.3058351644	231.887370152
PPT1	2890	6449	30448034	73.2884063803	231.832237912
JTB	1491	3325	30448034	73.241081784	231.682536648
SMC4	6566	14636	30448034	73.2086277785	231.579875325
TRAP1	2960	6597	30448034	73.1973767573	231.54428512
LTV1	1858	4136	30448034	73.1097947279	231.267238055
EIF5B	5808	12885	30448034	72.8615757437	230.482050255
PABPN1	3323	7371	30448034	72.8512174768	230.449284087
AC005104.3	444	983	30448034	72.7128708528	230.011654058
UFC1	1120	2479	30448034	72.6941140812	229.952321012
NOC2L	2809	6214	30448034	72.6541211593	229.825811936
WDR77	2586	5720	30448034	72.645422235	229.798294745
TALDO1	1354	2990	30448034	72.5259235883	229.420286271
SMC1A	9956	21979	30448034	72.5043035421	229.351895867
CBS	2777	6127	30448034	72.4624051122	229.219359123
AC107081.5	804	1772	30448034	72.3849723599	228.974417131
PCNP	2407	5299	30448034	72.3033755717	228.7163031
DCUN1D5	1345	2960	30448034	72.2786730475	228.638161934
RP6-24A23.8	1064	2333	30448034	72.0134893745	227.79930996
SFXN1	4295	9414	30448034	71.9866179052	227.7143078
AK2	4489	9828	30448034	71.9045357319	227.454658357
MARS	2926	6405	30448034	71.8928261612	227.417617628
RP11-216L13.18	567	1241	30448034	71.8835417106	227.388248249
MIR3656	70	153	30448034	71.7850711056	227.076757498
DENR	2777	6065	30448034	71.7291475445	226.899855244
SRP14	1482	3233	30448034	71.6470387213	226.640121499
RP11-21J18.1	923	2013	30448034	71.6279988492	226.579892926
H2AFY	3030	6587	30448034	71.3979560302	225.852201546
PAGR1	1705	3704	30448034	71.3489093449	225.697052821
MRPS34	1048	2276	30448034	71.3266322939	225.626584123
GNAS	7882	17117	30448034	71.3233879029	225.616321184
CD164	3316	7201	30448034	71.3212642844	225.60960357
TSPYL1	3327	7218	30448034	71.2532734289	225.394529004
SSR3	4018	8706	30448034	71.1622177865	225.106493906
LARS	4798	10396	30448034	71.1617748475	225.105092763
SAFB	3069	6641	30448034	71.0685305614	224.810134357
POLR2B	4323	9341	30448034	70.9657636744	224.485053235
RP11-471B22.2	302	652	30448034	70.9057404938	224.295182708
PHGDH	3468	7485	30448034	70.8848557601	224.229118309
SF3B1	8183	17656	30448034	70.8631596996	224.16048745
HNRNPR	7826	16872	30448034	70.8055771682	223.978337397
LSM7	615	1322	30448034	70.5987616782	223.324120717
PSMA4	4675	10006	30448034	70.294221808	222.36077381
RUVBL1	2922	6251	30448034	70.2603051085	222.253485567
PSMA6	1449	3090	30448034	70.0375326691	221.548792482
COPS6	1442	3073	30448034	69.9903304484	221.399478327
DKC1	3094	6588	30448034	69.9316902439	221.213982551
RNPS1	3046	6476	30448034	69.8260837819	220.879919039
LMNB1	2981	6337	30448034	69.8172076566	220.85184131
POLE3	2196	4667	30448034	69.7985192313	220.792724464
BZW2	1986	4206	30448034	69.5553865124	220.023625979
AAMP	2103	4449	30448034	69.4806507181	219.787215238
UBE2T	929	1959	30448034	69.2563287582	219.077620575
TGIF2-C20orf24	923	1946	30448034	69.2439571587	219.03848566
PSMD1	3368	7099	30448034	69.225457952	218.979967366
GNL2	2350	4939	30448034	69.0258729894	218.348622917
FDPS	1658	3481	30448034	68.954123309	218.121658111
TPM3	4804	10071	30448034	68.8510141022	217.795494133
ERGIC3	1388	2905	30448034	68.7380827697	217.438259956
ATP5G1	688	1437	30448034	68.5976240928	216.993948897
PPP4C	1506	3144	30448034	68.5643415398	216.888666642
TFDP1	2660	5548	30448034	68.5007868066	216.687624802
HADHA	3057	6371	30448034	68.4467624095	216.516730148
CCNA2	2806	5844	30448034	68.4011313009	216.372385871
HTATSF1	3146	6534	30448034	68.2120585166	215.774294455
CTB-43P18.1	666	1383	30448034	68.2006784601	215.738296075
TMEM189-UBE2V1	2765	5735	30448034	68.1206888046	215.485265865
GMNN	1367	2830	30448034	67.9921328897	215.078606655
UBAP2L	5152	10663	30448034	67.9742303565	215.02197581
UQCR10	977	2020	30448034	67.9043427213	214.800901186
RCN1	2835	5861	30448034	67.898378399	214.782034325
PSMD3	2170	4484	30448034	67.8651188778	214.676824926
GLUD1	3052	6306	30448034	67.8594259147	214.658816451
NAE1	1965	4060	30448034	67.8584949299	214.65587148
NDUFA8	848	1752	30448034	67.8545529688	214.643401927
ANAPC5	3205	6621	30448034	67.8478825065	214.622301342
NUP205	6309	13030	30448034	67.8304397135	214.567124788
PPP1CA	1534	3160	30448034	67.6554001608	214.013424507
JUN	3541	7286	30448034	67.5777898959	213.767920991
SARNP	1064	2187	30448034	67.5068586635	213.543545171
SEPHS2	1802	3702	30448034	67.4718117353	213.43268169
RABGGTB	1561	3206	30448034	67.4530138528	213.373218599
ETFA	2299	4714	30448034	67.3428281219	213.024669547
CLTA	1243	2548	30448034	67.3238647926	212.964683101
MRPL13	1093	2240	30448034	67.308296703	212.915436771
SRSF5	3324	6808	30448034	67.2665689147	212.783439815
RP11-173P15.3	910	1861	30448034	67.1654184653	212.463471948
ZNF146	3861	7892	30448034	67.1317578018	212.35699362
CFDP1	1282	2620	30448034	67.120318746	212.320808608
MIR762	84	171	30448034	66.8586446571	211.493058454
PSMB6	878	1786	30448034	66.8078787918	211.33247147
TMED10	4132	8394	30448034	66.7189796838	211.051258108
RPRD1A	4505	9147	30448034	66.6844583407	210.942057204
HN1L	3971	8046	30448034	66.5458359842	210.503554953
BCCIP	3367	6807	30448034	66.3977523699	210.035124032
BANF1	1649	3324	30448034	66.2035234063	209.420722144
ACIN1	5451	10978	30448034	66.1435938981	209.23114793
FUBP1	2544	5117	30448034	66.0600737331	208.966949707
AP2B1	5966	11992	30448034	66.0159861096	208.827487916
CYC1	1247	2504	30448034	65.9490608225	208.615784048
SEP15	1887	3789	30448034	65.9467578628	208.608499126
YTHDF2	3068	6159	30448034	65.9319002517	208.561500243
NDUFB3	842	1690	30448034	65.9197204896	208.522972164
API5	4076	8180	30448034	65.9112992281	208.4963333
PSMD2	3576	7174	30448034	65.8877392635	208.421806379
GTF3A	1392	2789	30448034	65.8036559609	208.15582679
PDHB	1658	3321	30448034	65.7847295344	208.095957077
XXbac-BPG181M17.6	579	1158	30448034	65.6856859789	207.78265392
KIF5B	5903	11802	30448034	65.6634309608	207.712254918
LMAN2	1831	3660	30448034	65.6498117649	207.669173497
SNHG1	1592	3179	30448034	65.5825363464	207.456362064
U2SURP	7308	14591	30448034	65.5733336151	207.427251187
PIP5K1A	3816	7617	30448034	65.5565867533	207.374276062
RP4-785G19.5	481	958	30448034	65.4125646235	206.918692781
GOLM1	3182	6332	30448034	65.3553996887	206.737863705
RP13-131K19.6	392	780	30448034	65.350554928	206.722538339
DCXR	895	1780	30448034	65.3187268394	206.621856971
MRPL9	1303	2589	30448034	65.257191481	206.427202993
CACYBP	3692	7332	30448034	65.2231107256	206.319395794
RP11-343C2.11	1294	2567	30448034	65.1526877542	206.096627748
PSMA1	2258	4477	30448034	65.1184269548	205.988251018
ADAR	6751	13363	30448034	65.0094668743	205.64357905
EDF1	1204	2376	30448034	64.8127864975	205.021422639
RNF187	3021	5961	30448034	64.8050933665	204.99708706
HMGN5	2133	4206	30448034	64.7618366684	204.860253724
POLDIP2	2127	4192	30448034	64.7283487597	204.754321869
RPA2	2027	3993	30448034	64.6973221791	204.656175901
RUVBL2	2024	3983	30448034	64.6309504086	204.446222965
