Gene	Length	Counts	TotalReads	RPKM(30841902 pairs)	TPM(9.86 norm. reads)
VCP	4387	12963	30841902	95.8068880275	299.741604246
MIR632	95	280	30841902	95.5637697394	298.980983927
TUFM	2081	6131	30841902	95.5252280254	298.860402251
HSPA4	4875	14356	30841902	95.4811578359	298.722524176
DAZAP1	2306	6784	30841902	95.3861639227	298.425326046
CAPZA1	3030	8905	30841902	95.2906177573	298.126400139
SUMO1	1771	5195	30841902	95.1099247008	297.561083514
SAE1	2537	7434	30841902	95.0081664269	297.242722393
AARS	3498	10214	30841902	94.6749088165	296.200092026
DDX1	2894	8449	30841902	94.6598104455	296.152855235
HEY1	2584	7536	30841902	94.5599486287	295.840427374
RP11-977G19.10	946	2758	30841902	94.5283272026	295.741496522
DHFR	3923	11429	30841902	94.460180632	295.528293037
RP11-321N4.5	843	2452	30841902	94.3086956579	295.054356872
CAPRIN1	5841	16988	30841902	94.3004777995	295.028646465
TYMS	1669	4837	30841902	93.9677001879	293.987517824
PAICS	6714	19432	30841902	93.841515325	293.592735632
MIR3655	84	243	30841902	93.7963275695	293.451361138
HAX1	1258	3631	30841902	93.5846143333	292.788994722
BCL2L2-PABPN1	1475	4250	30841902	93.4234189643	292.284678597
SMC3	4143	11935	30841902	93.4041853943	292.224504415
DHX15	3008	8623	30841902	92.947861315	290.79684807
TUBA1C	3467	9937	30841902	92.9309325585	290.743884732
ATP5F1	3163	9063	30841902	92.9034057733	290.657764381
PSMA7	1576	4508	30841902	92.7441534368	290.159527232
TPX2	3624	10364	30841902	92.7252605743	290.100418988
RPS20	2715	7761	30841902	92.6844114838	289.972618449
RPL31	5387	15389	30841902	92.6237310651	289.78277358
RAC1	2387	6818	30841902	92.6111815457	289.743511131
SIGMAR1	1823	5181	30841902	92.1479696867	288.294305666
ZWINT	2071	5885	30841902	92.1351220374	288.254110487
FKBP1A	2268	6443	30841902	92.1093946853	288.173619846
HDLBP	6998	19871	30841902	92.0671357667	288.041408517
CDK4	2084	5891	30841902	91.6537323756	286.748033915
MRPL15	1152	3254	30841902	91.5849086667	286.532711934
HINT1	1580	4440	30841902	91.1139197018	285.059175001
NEDD8-MDP1	602	1690	30841902	91.0225630734	284.773356488
SRRT	2986	8372	30841902	90.9071962306	284.412419573
STOML2	1441	4032	30841902	90.7225794611	283.834827212
EIF4A2	1933	5404	30841902	90.6446827818	283.591119519
TOMM7	1129	3150	30841902	90.4639317174	283.02562141
IARS2	3583	9976	30841902	90.2752041958	282.435168143
PPIF	2196	6086	30841902	89.8583540694	281.131010079
RPN2	2581	7151	30841902	89.8333552244	281.052798647
RPL22	2657	7344	30841902	89.6189726219	280.382080846
PPP1CC	4724	13033	30841902	89.4526793624	279.861815452
PCNP	2407	6637	30841902	89.4035110054	279.707987241
HOXA10-AS	1164	3205	30841902	89.2758308524	279.308526882
PFDN2	681	1871	30841902	89.0810900584	278.699260479
PABPC4	3119	8555	30841902	88.9331113011	278.23629387
SNRPA1	1072	2939	30841902	88.8921985944	278.108294301
CCNI	2779	7609	30841902	88.7764724913	277.746233405
RP11-343C2.11	1294	3537	30841902	88.6256902434	277.274495789
DCXR	895	2446	30841902	88.6119440317	277.231489366
HOXA5	1659	4530	30841902	88.5341175996	276.988001449
CDC20	1840	5020	30841902	88.4595531613	276.754719012
TIMM17A	1665	4539	30841902	88.3903374742	276.538170687
ARL6IP1	2642	7185	30841902	88.1764898479	275.869126614
TPT1	5636	15325	30841902	88.1634031667	275.8281836
TKT	3049	8278	30841902	88.0292181989	275.408372265
SEC61B	658	1786	30841902	88.0064308059	275.337079586
MRPL51	1554	4205	30841902	87.735192399	274.488482613
SNRPC	1206	3258	30841902	87.5916322318	274.039340012
C7orf55-LUC7L2	1672	4515	30841902	87.5548742641	273.924338968
DAD1	734	1981	30841902	87.5079001854	273.77737578
HPRT1	1416	3819	30841902	87.4470678982	273.587055775
ARPC2	1731	4661	30841902	87.3053549182	273.143692288
PDIA3	3740	10068	30841902	87.2831581407	273.074247409
RRM2	3684	9911	30841902	87.2281580379	272.902173988
HSPA1B	2522	6778	30841902	87.1395533206	272.624965108
HNRNPDL	5359	14391	30841902	87.0695025593	272.405804169
EIF3L	3764	10084	30841902	86.8644490426	271.764273363
UQCR10	977	2616	30841902	86.8164499767	271.614103398
ATP6V1F	792	2120	30841902	86.7899676475	271.531250735
NDUFA1	769	2056	30841902	86.6873281883	271.210132736
HNRNPH2	2225	5941	30841902	86.5741794897	270.856135512
UBE2E1	1771	4723	30841902	86.4685609936	270.525697293
ARHGDIA	2301	6134	30841902	86.4342763088	270.418434165
C19orf43	973	2591	30841902	86.3402734639	270.124336694
COX5B	716	1903	30841902	86.1756589801	269.60932352
URGCP-MRPS24	802	2127	30841902	85.9907959226	269.030960622
SUMO2	3377	8954	30841902	85.9695941595	268.964628747
MRPL12	1033	2733	30841902	85.7823930172	268.378950913
PHB	2055	5435	30841902	85.7524563967	268.285291148
AHSA1	1991	5263	30841902	85.7079203077	268.145955458
AP2M1	2363	6245	30841902	85.6894920079	268.088300646
NAE1	1965	5193	30841902	85.6869362857	268.080304809
STUB1	1646	4336	30841902	85.4118816851	267.219768485
KDELR1	1893	4975	30841902	85.21210979	266.59476177
PARK7	1391	3655	30841902	85.1959791203	266.544295328
FOXC1	3927	10312	30841902	85.1414123718	266.373577699
TOP1	3759	9870	30841902	85.1341244785	266.350776783
PSMD10	1551	4066	30841902	84.999118857	265.92839795
EIF2S2	2665	6984	30841902	84.970048173	265.837447355
RP13-131K19.6	392	1027	30841902	84.9460568023	265.762387909
RP6-24A23.8	1064	2787	30841902	84.928643579	265.707908867
AC087645.1	1019	2669	30841902	84.9245466013	265.695091055
SMARCC1	6403	16768	30841902	84.9095639567	265.648216325
MIR611	68	178	30841902	84.8730749103	265.534056629
COX5A	1417	3706	30841902	84.7997187523	265.304554419
HOXA9	2062	5391	30841902	84.7694797928	265.209948756
SMC4	6566	17091	30841902	84.3966955955	264.043655438
PSAT1	2197	5717	30841902	84.3717354867	263.965565196
POMP	1336	3476	30841902	84.3591425453	263.926166896
HAT1	1637	4259	30841902	84.3563553875	263.917446989
PSMD6	1805	4693	30841902	84.3008968772	263.743939393
C1orf43	2323	6039	30841902	84.2897308258	263.709005264
LARP1	6614	17187	30841902	84.254815812	263.599770088
CTD-2574D22.6	559	1452	30841902	84.2196933162	263.489885784
HACD3	3876	10060	30841902	84.153669781	263.283324432
DRG1	1755	4552	30841902	84.0976731504	263.108133271
SLC1A5	3341	8660	30841902	84.0427517046	262.936305936
RP11-111K18.1	2439	6321	30841902	84.0297046648	262.895486944
ATP1B3	1818	4708	30841902	83.9656051659	262.694945135
MDH2	2707	6997	30841902	83.8074188642	262.200043183
NAA50	6389	16506	30841902	83.7660043016	262.070473508
MCM6	3753	9671	30841902	83.5510026543	261.397818962
SSR2	1283	3300	30841902	83.3961747392	260.913424065
PSMB5	1468	3775	30841902	83.3776686522	260.855525888
COMMD3-BMI1	1433	3680	30841902	83.2646144474	260.501824297
RCC1	3243	8328	30841902	83.2631074259	260.497109427
IPO7	6328	16228	30841902	83.1490660875	260.140319488
AL353629.1	109	279	30841902	82.9920614988	259.649114646
CD164	3316	8484	30841902	82.9554617596	259.534608635
GPI	4337	11088	30841902	82.8939132487	259.342047852
TMED9	1478	3773	30841902	82.76966897	258.953336976
JUN	3541	9024	30841902	82.6289068082	258.51294822
UBE2M	1514	3854	30841902	82.536240363	258.223031811
TOMM22	2044	5195	30841902	82.4068868127	257.818336058
ABCE1	3939	10009	30841902	82.387923218	257.759006521
YWHAG	3752	9528	30841902	82.3375169598	257.60130541
FAU	1754	4437	30841902	82.0197963872	256.607284249
RPL14	7189	18164	30841902	81.9222471767	256.302091611
CDV3	4329	10910	30841902	81.7139137597	255.650299303
RARS	2280	5746	30841902	81.7127114468	255.646537745
RP11-886P16.10	1029	2592	30841902	81.6729927135	255.522273644
PGK1	4898	12332	30841902	81.6344709214	255.401754295
MRPS24	790	1987	30841902	81.5510623637	255.14080213
MAGED1	3110	7820	30841902	81.5277038808	255.067722737
SRRM2	9714	24345	30841902	81.2588228915	254.226501185
TAGLN2	1951	4889	30841902	81.249671733	254.197870854
PDHB	1658	4151	30841902	81.1758891476	253.967034523
TRA2A	2246	5621	30841902	81.1451711328	253.870930086
WBP5	1099	2748	30841902	81.073306019	253.64609276
LYAR	1616	4039	30841902	81.038490691	253.537169461
UBE2C	1293	3226	30841902	80.8955599161	253.089995979
HOXA10-HOXA9	768	1914	30841902	80.8052467063	252.807441906
ALDH18A1	3377	8410	30841902	80.7465140586	252.623690838
ZC3H15	2148	5342	30841902	80.6359030078	252.277632903
LMNB1	2981	7409	30841902	80.5854185435	252.119687116
TMED2	3749	9317	30841902	80.5785600473	252.098229613
DNAJC7	2149	5335	30841902	80.4927667323	251.829816491
RTCB	2039	5056	30841902	80.3986370791	251.535322287
YARS	3251	8027	30841902	80.0562311281	250.464070405
EIF3K	1513	3732	30841902	79.9763453012	250.214139462
RAB7A	2251	5548	30841902	79.9134360583	250.01732149
SMS	1848	4547	30841902	79.777759345	249.592843078
NACA	8636	21242	30841902	79.7520064251	249.512272446
PRRC2A	6929	17011	30841902	79.600927916	249.039607947
SF3B5	694	1694	30841902	79.1430499391	247.607090075
POLR2L	894	2180	30841902	79.0638251559	247.359227275
SF3B3	9746	23727	30841902	78.9360282012	246.959401489
EBNA1BP2	1632	3961	30841902	78.6943468445	246.203276757
FUBP1	2544	6163	30841902	78.5477787032	245.744723403
TOP2B	5521	13354	30841902	78.4246288227	245.359436463
SLC7A5	4598	11120	30841902	78.4141912265	245.326781381
ATIC	2564	6195	30841902	78.3397420129	245.093859435
ATP6V1G1	1083	2613	30841902	78.2293641382	244.748531016
HMGN3	1021	2457	30841902	78.0258056307	244.111677499
OST4	721	1733	30841902	77.9331346891	243.821747022
MCM2	3638	8741	30841902	77.9035543202	243.729201826
NOL7	1192	2860	30841902	77.7944518162	243.387863534
RAD23B	4265	10225	30841902	77.7325882018	243.194316917
G3BP2	4992	11942	30841902	77.564203534	242.667508339
MYBL2	2791	6656	30841902	77.3236460071	241.914899622
EIF1AX	4434	10568	30841902	77.2780158737	241.772141104
AC015987.2	1674	3989	30841902	77.2622639563	241.722859627
CHD4	6658	15853	30841902	77.2016381793	241.533185711
MIR636	100	238	30841902	77.1677440646	241.427144521
ETF1	4150	9857	30841902	77.0114866097	240.938277164
PSMB6	878	2085	30841902	76.9963947735	240.891060818
PRMT5	2633	6252	30841902	76.9886948606	240.866970856
RP11-498C9.3	567	1344	30841902	76.8555185206	240.450315116
ATP2A2	5689	13481	30841902	76.8325101615	240.378331122
AC040977.1	525	1237	30841902	76.3957578294	239.011906981
POLE3	2196	5154	30841902	76.0975939655	238.079070974
JTB	1491	3499	30841902	76.0895728663	238.053976148
SRSF6	4331	10141	30841902	75.9191690702	237.520850522
NEDD8	1129	2633	30841902	75.6163594324	236.573479738
PSMA6	1449	3378	30841902	75.5875218058	236.483258287
ZNF703	3351	7809	30841902	75.5578935925	236.390563405
MTA2	3431	7995	30841902	75.5538495767	236.377911289
SRSF11	4559	10609	30841902	75.4507748807	236.055431608
ARPC1A	1575	3660	30841902	75.3458565496	235.727183926
MDH1	1894	4395	30841902	75.2380882494	235.390019826
MIR4709	73	169	30841902	75.0624424249	234.84049398
SNRPG	1542	3567	30841902	75.0028183082	234.65395386
IK	1985	4583	30841902	74.859719122	234.206253485
GPX1	1426	3290	30841902	74.8057910039	234.037533877
NOP10	556	1282	30841902	74.7604799368	233.89577359
RP11-69E11.8	555	1278	30841902	74.6615011844	233.586108485
PSMA4	4675	10748	30841902	74.5426606036	233.214303628
SF1	4181	9605	30841902	74.4862394445	233.037784287
EIF5B	5808	13337	30841902	74.4544038496	232.938183387
TARS	4577	10501	30841902	74.3889781775	232.73349251
EEF1E1-BLOC1S5	775	1776	30841902	74.3019319375	232.461159485
RP4-777O23.3	692	1585	30841902	74.2646295856	232.344455279
METAP2	3612	8268	30841902	74.218397583	232.199813751
USP22	5369	12253	30841902	73.9959374641	231.503824619
LTA4H	2391	5441	30841902	73.7832866694	230.838524955
SRSF4	2393	5445	30841902	73.7758178496	230.815157992
KDELR2	2889	6569	30841902	73.7242846322	230.653931075
COX6B1	941	2139	30841902	73.7021247529	230.584601636
RP11-173P15.3	910	2066	30841902	73.6118566984	230.302188836
VBP1	1935	4383	30841902	73.4428207142	229.773342548
SRP14	1482	3353	30841902	73.3574450403	229.50623606
COPS6	1442	3261	30841902	73.3237023143	229.400668506
COX4I1	1781	4025	30841902	73.2758411288	229.250929913
MRPS34	1048	2366	30841902	73.2002062579	229.014298519
COX7A2	1079	2435	30841902	73.1705581721	228.921541464
DKC1	3094	6975	30841902	73.0941718113	228.682558956
AMD1	3692	8314	30841902	73.0141737475	228.432276868
ECHS1	1625	3658	30841902	72.9876167519	228.349190604
PSMD1	3368	7581	30841902	72.9815799409	228.330303825
EIF1B	1014	2280	30841902	72.9047355789	228.089888415
TALDO1	1354	3044	30841902	72.8928332276	228.052650697
AC107081.5	804	1806	30841902	72.8317163032	227.861440176
API5	4076	9150	30841902	72.7856501875	227.717317642
TMEM106C	1892	4243	30841902	72.7127796085	227.489334616
MRPL18	982	2202	30841902	72.7050661616	227.465202312
RP11-343C2.12	889	1989	30841902	72.542391576	226.956258308
TCEAL8	1225	2739	30841902	72.4961245045	226.811507064
FKBP3	1692	3779	30841902	72.4161414119	226.561271815
THRAP3	4577	10206	30841902	72.2992011503	226.195412299
XXbac-BPG181M17.6	579	1289	30841902	72.1827129499	225.830967104
FEN1	2298	5110	30841902	72.0990799764	225.56931283
RP11-746M1.1	506	1124	30841902	72.0235695424	225.333070749
RP4-635E18.9	1803	4000	30841902	71.9321616769	225.047091935
CLTC	8734	19365	30841902	71.8891189176	224.91242828
GTF3C6	958	2122	30841902	71.8188948023	224.692724985
HMGN5	2133	4724	30841902	71.8088349468	224.661251703
LSM7	615	1362	30841902	71.8060172275	224.652436181
H2AFY	3030	6710	30841902	71.8023632961	224.641004484
HOXB9	2583	5713	30841902	71.7131278269	224.361822233
PRDX5	899	1984	30841902	71.5551379329	223.867534763
TRA2B	3061	6754	30841902	71.5412581998	223.824110605
RNPS1	3046	6713	30841902	71.4571342917	223.560920393
TFDP1	2660	5859	30841902	71.4168529213	223.434896024
POLR2B	4323	9487	30841902	71.1545230942	222.61417045
UBAP2L	5152	11302	30841902	71.127623067	222.530010976
NDUFA8	848	1858	30841902	71.0409408554	222.258816851
PTP4A2	3970	8695	30841902	71.0130108843	222.171435092
WDR77	2586	5658	30841902	70.9403406704	221.944078929
GAS5	1627	3559	30841902	70.9249898317	221.896052267
MTPN	3779	8262	30841902	70.8870895841	221.777477483
SLIT2	6787	14833	30841902	70.8614434485	221.697240937
AC005104.3	444	970	30841902	70.8349531973	221.614363489
PABPN1	3323	7257	30841902	70.8085382345	221.531721588
CCNA2	2806	6126	30841902	70.7861305814	221.461616964
NOB1	1743	3796	30841902	70.6134879178	220.921486812
PSMD3	2170	4721	30841902	70.5396196663	220.690382466
SARS	1958	4259	30841902	70.5267383909	220.650082084
YWHAH	1943	4224	30841902	70.4871507996	220.526228274
SMC1A	9956	21620	30841902	70.4092387461	220.282472482
BCCIP	3367	7309	30841902	70.3839591597	220.203382722
PSMD2	3576	7760	30841902	70.3595508268	220.127018767
SRM	1274	2764	30841902	70.3440644151	220.078567951
SNRNP200	7210	15595	30841902	70.1308272058	219.41143363
BANF1	1649	3562	30841902	70.0377372479	219.120192219
SNHG16	3619	7805	30841902	69.9267222274	218.772870424
CBSL	2713	5821	30841902	69.5675410024	217.649135389
UNG	2392	5132	30841902	69.5639636567	217.637943299
RP11-216L13.18	567	1216	30841902	69.5359453281	217.550285105
DDX18	3810	8161	30841902	69.4507994564	217.283897576
DDOST	2137	4577	30841902	69.4440813878	217.262879414
UFC1	1120	2398	30841902	69.4208621949	217.190235805
CSNK1E	4350	9306	30841902	69.3637618337	217.011591511
FDPS	1658	3545	30841902	69.3251088962	216.890661861
ERGIC3	1388	2967	30841902	69.3085682318	216.838912708
AAMP	2103	4495	30841902	69.3025588835	216.82011185
NUDC	1809	3865	30841902	69.2739223605	216.730519572
VIM-AS1	1997	4265	30841902	69.2468173763	216.645718869
PSMA1	2258	4818	30841902	69.1833687325	216.447213326
BMI1	3438	7324	30841902	69.0718853458	216.0984262
SAFB	3069	6537	30841902	69.0622055401	216.068141942
PIGY	218	464	30841902	69.011319956	215.908941211
MRPL24	932	1976	30841902	68.7432206295	215.07016517
SFXN1	4295	9094	30841902	68.6515945376	214.783503613
RABGGTB	1561	3303	30841902	68.6063820986	214.642051894
NT5DC2	2334	4932	30841902	68.5142745038	214.353883905
NUTF2	2733	5773	30841902	68.4889917634	214.274784277
CNOT1	8802	18587	30841902	68.4678643952	214.208685155
PRC1	4183	8821	30841902	68.3736563153	213.913945584
TOMM5	912	1921	30841902	68.2953875258	213.669073707
HLA-C	1562	3287	30841902	68.2303378399	213.465559141
TGIF2-C20orf24	923	1940	30841902	68.1489040511	213.210785242
PGD	1898	3989	30841902	68.1438513503	213.194977352
MANF	1157	2431	30841902	68.1256167504	213.13792855
DCUN1D5	1345	2823	30841902	68.0530259893	212.910820963
BCAS2	1306	2737	30841902	67.9501574841	212.58898637
ATP5A1	6264	13125	30841902	67.9370070435	212.547843878
ADSS	2793	5847	30841902	67.8767446145	212.359306733
RP11-471B22.2	302	632	30841902	67.8529888263	212.284984331
RP3-430N8.10	266	556	30841902	67.7722652744	212.032432479
CLTA	1243	2598	30841902	67.7683427462	212.02016045
AKR1B1	1419	2963	30841902	67.7030296111	211.815821657
CBS	2777	5794	30841902	67.6490120089	211.646822089
POLR2G	835	1742	30841902	67.6426358177	211.626873525
MIR3656	70	146	30841902	67.6259941982	211.574808524
RP4-781K5.2	695	1449	30841902	67.5993356808	211.491404638
COPB2	3382	7048	30841902	67.5695675284	211.398271942
SYNCRIP	8174	17027	30841902	67.5402011598	211.306396268
NUDT21	4443	9254	30841902	67.532375881	211.281914086
GOLM1	3182	6618	30841902	67.4350113056	210.977299099
GART	4399	9130	30841902	67.2938944593	210.535800677
DDX46	5740	11897	30841902	67.2023432155	210.249373289
SEC61G	860	1782	30841902	67.1843462591	210.193067978
CDC42	3293	6813	30841902	67.0819232433	209.872627144
MARS	2926	6043	30841902	66.9633418988	209.501633334
IPO5	6142	12684	30841902	66.9584309791	209.486269022
ECI2	1616	3337	30841902	66.9535636137	209.471040974
GNAS	7882	16267	30841902	66.9159862541	209.353476378
SMARCB1	1764	3637	30841902	66.8503318382	209.148069853
TMPO	7205	14853	30841902	66.8404004333	209.116998442
MRPL13	1093	2243	30841902	66.5377266858	208.170052804
PSMD14	1966	4028	30841902	66.4300830702	207.833278792
RUVBL1	2922	5972	30841902	66.2671716094	207.3235937
DDX39A	1571	3210	30841902	66.2502763982	207.270735311
U2SURP	7308	14913	30841902	66.1645443945	207.002514008
KIF5B	5903	12040	30841902	66.1321360978	206.901121352
CACYBP	3692	7530	30841902	66.1290267403	206.891393411
AC024592.12	510	1040	30841902	66.118350492	206.857991681
MCL1	4088	8317	30841902	65.9651662773	206.378739268
PRKCSH	2571	5228	30841902	65.931407844	206.273122572
USP1	4265	8659	30841902	65.8275287276	205.94812618
HOXA10	3160	6410	30841902	65.7702956406	205.769066639
RP4-785G19.5	481	974	30841902	65.6557440896	205.410680448
GLA	1325	2683	30841902	65.6543704852	205.406382987
KIF11	4882	9873	30841902	65.5707587424	205.144795137
MRPL33	522	1055	30841902	65.5300959368	205.017577409
SEP15	1887	3813	30841902	65.5169621689	204.976487079
NDUFB4	1623	3278	30841902	65.4861225564	204.880002211
