Gene	Length	Counts	TotalReads	RPKM(27735584 pairs)	TPM(8.82 norm. reads)
SF3B2	3327	9114	27735584	98.7686024297	310.58707573
UBL5	518	1412	27735584	98.2805599431	309.052380644
DDB1	4533	12338	27735584	98.1345040623	308.593094314
NIFK	1741	4736	27735584	98.0789048328	308.418257355
GHITM	2447	6594	27735584	97.1577969535	305.52174778
BLOC1S5-TXNDC5	3043	8196	27735584	97.1097156745	305.370551717
MIF-AS1	1479	3982	27735584	97.0723999358	305.253208899
DAZAP1	2306	6196	27735584	96.8756861006	304.63462391
RPL14	7189	19312	27735584	96.8548681685	304.569159982
PFDN5	896	2405	27735584	96.776465414	304.322615213
APP	4072	10848	27735584	96.0515975174	302.043200554
HAX1	1258	3351	27735584	96.0409554485	302.009735576
RCC1	3243	8636	27735584	96.0126308913	301.920666366
IPO5	6142	16352	27735584	95.989504875	301.847944452
RPS20	2715	7227	27735584	95.9734056092	301.797318811
MIR1181	82	218	27735584	95.8529153511	301.418425964
SNRPD3	1889	4986	27735584	95.1662598704	299.259173808
PSMD14	1966	5186	27735584	95.1068251068	299.072275654
ILF3	7934	20891	27735584	94.9357352269	298.534267581
HMGA1	2333	6140	27735584	94.8890978285	298.387611935
KARS	2450	6434	27735584	94.6842312381	297.743389848
ATP5F1	3163	8279	27735584	94.3716125205	296.760331154
APRT	1005	2629	27735584	94.3163986744	296.586706068
HIGD1A	1680	4383	27735584	94.0643100008	295.793989739
C7orf55-LUC7L2	1672	4360	27735584	94.0184097942	295.649652262
CEBPZ	3479	9064	27735584	93.9351543453	295.387847743
PRKDC	13594	35268	27735584	93.5397600957	294.144493674
SLC1A5	3341	8653	27735584	93.3797943753	293.641466557
CAPZA1	3030	7843	27735584	93.3259182458	293.472048047
NUDC	1809	4682	27735584	93.3158739261	293.440462747
SUCLG1	1484	3832	27735584	93.1009868978	292.764730459
NPM3	883	2280	27735584	93.0972448702	292.752963304
MRPS5	1664	4294	27735584	93.0403645423	292.574097812
AP2M1	2363	6096	27735584	93.0130577721	292.488229128
MCM3	3230	8308	27735584	92.7377704724	291.622562557
CYCS	4461	11467	27735584	92.6787727966	291.437038867
BRK1	1236	3176	27735584	92.6455807826	291.332663485
CALM3	2586	6638	27735584	92.5489322752	291.028743246
AHSA1	1991	5105	27735584	92.445797131	290.704425172
SMC1A	9956	25498	27735584	92.3387336027	290.367753929
SRM	1274	3260	27735584	92.2594491512	290.118436582
RP11-316M1.12	644	1643	27735584	91.9844426577	289.253653032
RCC2	4139	10544	27735584	91.8486243363	288.826559662
SARS	1958	4975	27735584	91.6100421172	288.076315638
SSR2	1283	3255	27735584	91.4717571216	287.641465581
DEGS1	2104	5327	27735584	91.2850476292	287.05434018
GPI	4337	10962	27735584	91.1303547272	286.567893932
RBM39	3073	7764	27735584	91.0931356151	286.450854965
BCL2L2-PABPN1	1475	3720	27735584	90.9313428664	285.942082588
GARS	2670	6713	27735584	90.6500548082	285.057546072
SUPT16H	5506	13842	27735584	90.6411324858	285.029488998
RP11-474G23.2	701	1760	27735584	90.5226658082	284.656959489
TALDO1	1354	3398	27735584	90.4830841739	284.532491351
SMARCC1	6403	16059	27735584	90.4269080757	284.355840374
ST13	3607	9006	27735584	90.0219643805	283.082457183
NT5C3B	1305	3256	27735584	89.9573326845	282.879216792
TXNDC5	3240	8073	27735584	89.8364594258	282.499119564
AC009133.12	3892	9697	27735584	89.8312099309	282.482612038
ASNSD1	2491	6190	27735584	89.5941403252	281.737124568
DHX15	3008	7470	27735584	89.537601212	281.559332057
PSMA7	1576	3904	27735584	89.313329779	280.854089633
CCNB1	2178	5386	27735584	89.1602256313	280.372639371
PPP1CC	4724	11675	27735584	89.1065615667	280.203887719
ARF4	1666	4099	27735584	88.7085757293	278.95238416
TKT	3049	7500	27735584	88.6883395984	278.88874976
MYBL2	2791	6862	27735584	88.6448608099	278.752026657
SSBP1	1505	3698	27735584	88.5917115408	278.584893827
RAB1A	2453	6024	27735584	88.542157497	278.429066518
SNHG16	3619	8881	27735584	88.4781375325	278.227749773
TOP1	3759	9221	27735584	88.4440011387	278.120404701
SRRM2	9714	23667	27735584	87.8431289487	276.230906097
C1orf43	2323	5649	27735584	87.676872565	275.708097403
GOT2	2472	5999	27735584	87.4969834879	275.142419434
PSAP	2895	7025	27735584	87.4904087845	275.121744667
EIF2S2	2665	6457	27735584	87.3567077519	274.701309309
RARS	2280	5521	27735584	87.3063003855	274.542798647
FKBP1A	2268	5489	27735584	87.2595292577	274.395722476
SAE1	2537	6135	27735584	87.1880139544	274.17083594
U2AF2	3049	7358	27735584	87.009173702	273.608456098
CCNI	2779	6696	27735584	86.8739529724	273.183241911
ARHGDIA	2301	5536	27735584	86.7445399277	272.776290531
BRD2	5560	13326	27735584	86.4147151157	271.739125669
COX7C	1839	4397	27735584	86.2059856062	271.082756272
DCTN1	5222	12454	27735584	85.9873726174	270.395307354
HNRNPUL1	4183	9974	27735584	85.9694571654	270.338970545
CTD-2410N18.5	486	1158	27735584	85.9082703787	270.146562992
EIF2S3	2870	6830	27735584	85.8028062711	269.814921276
SNRPA1	1072	2551	27735584	85.7982359089	269.800549346
RP11-69E11.8	555	1318	27735584	85.6219495784	269.24620055
BOLA3	643	1526	27735584	85.5669881984	269.073369368
TYMS	1669	3954	27735584	85.4167441869	268.600913071
ATP1B3	1818	4297	27735584	85.2185538489	267.977685081
FUS	5137	12111	27735584	85.0027788512	267.299160491
VIM-AS1	1997	4704	27735584	84.9282026998	267.064648832
SF3B5	694	1634	27735584	84.889752413	266.943738321
TARS	4577	10754	27735584	84.7133399729	266.388992962
CHD4	6658	15639	27735584	84.6891695032	266.312986667
SMC3	4143	9715	27735584	84.545511669	265.861241218
SIGMAR1	1823	4272	27735584	84.490379451	265.68787282
CSE1L	3652	8555	27735584	84.4601659113	265.592863529
MRPL18	982	2300	27735584	84.4459903736	265.548287229
HOXD13	2242	5244	27735584	84.3314873358	265.188221755
HPRT1	1416	3312	27735584	84.3314873358	265.188221755
PFDN2	681	1591	27735584	84.2336758042	264.880644278
TOMM7	1129	2634	27735584	84.1171430464	264.51419616
HNRNPDL	5359	12501	27735584	84.1053617887	264.477148897
COX5A	1417	3300	27735584	83.9666399941	264.040925285
SNX5	3230	7492	27735584	83.6291979272	262.979807255
IARS2	3583	8307	27735584	83.5911090872	262.860033348
ABCE1	3939	9130	27735584	83.5694380667	262.791886804
MTIF2	2572	5906	27735584	82.7913879914	260.345235827
SRSF4	2393	5490	27735584	82.7165345269	260.109852131
NEDD8-MDP1	602	1377	27735584	82.4707860949	259.337073283
MOB1A	4891	11174	27735584	82.3708768989	259.022899504
NDUFA1	769	1756	27735584	82.330519722	258.8959926
PHGDH	3468	7905	27735584	82.1836585343	258.434173908
AL353354.2	351	800	27735584	82.1761055834	258.41042295
HINT1	1580	3591	27735584	81.9447252355	257.682825881
CDC42	3293	7481	27735584	81.9088086472	257.569882821
FAU	1754	3979	27735584	81.7912857503	257.200321119
MDH2	2707	6134	27735584	81.6992747085	256.910983822
LSM7	615	1392	27735584	81.6068857301	256.620458069
AC040977.1	525	1187	27735584	81.5181097666	256.341293777
GPX1	1426	3223	27735584	81.4898400173	256.252396916
CAPRIN1	5841	13200	27735584	81.479697909	256.220504111
PGRMC1	1922	4336	27735584	81.3389525411	255.777917184
RBBP4	8039	18079	27735584	81.0839806425	254.976134285
PPP1CB	5006	11254	27735584	81.054802281	254.884380208
STOML2	1441	3234	27735584	80.9168038128	254.450431163
CDV3	4329	9709	27735584	80.862953626	254.281094232
UQCR10	977	2189	27735584	80.7818664123	254.026107931
SRRT	2986	6688	27735584	80.7549488211	253.941463056
DDOST	2137	4786	27735584	80.7478294947	253.919075671
RRM1	3379	7526	27735584	80.3042827345	252.524301544
CIAO1	1540	3430	27735584	80.3037977233	252.522776381
CTD-2574D22.6	559	1243	27735584	80.1718685897	252.107912925
YWHAG	3752	8340	27735584	80.1430573423	252.017313272
RPN2	2581	5733	27735584	80.0860036186	251.837902521
RP6-24A23.8	1064	2362	27735584	80.0388703562	251.689687584
GMNN	1367	3034	27735584	80.0220636644	251.636837375
LARP1	6614	14675	27735584	79.997534898	251.559704383
CDK4	2084	4618	27735584	79.8948708674	251.23686777
HSPA4	4875	10779	27735584	79.7198617875	250.686535408
PPIF	2196	4846	27735584	79.5634779643	250.1947719
RTCB	2039	4497	27735584	79.5185307319	250.053431139
PGK1	4898	10771	27735584	79.2866247619	249.324181202
ACP1	2563	5628	27735584	79.1713713912	248.961756236
IMMT	3098	6800	27735584	79.1389318942	248.859747214
GNB1	3206	7020	27735584	78.947117779	248.256569852
SLC25A6	2066	4521	27735584	78.8981599972	248.102617544
LTV1	1858	4060	27735584	78.7849038097	247.746472907
C19orf43	973	2125	27735584	78.742423885	247.612890824
SEC61B	658	1435	27735584	78.6300754954	247.259600842
ESD	1268	2764	27735584	78.5925663419	247.141649813
DRG1	1755	3825	27735584	78.5809009642	247.104966946
STUB1	1646	3585	27735584	78.527543909	246.937180713
PHB	2055	4469	27735584	78.4081511948	246.561739195
ZWINT	2071	4483	27735584	78.0461214069	245.423302786
DAD1	734	1584	27735584	77.807561115	244.673127713
CDK1	2046	4413	27735584	77.7662188617	244.543123145
MTA2	3431	7399	27735584	77.752613243	244.500339009
NAA50	6389	13767	27735584	77.6907134125	244.305689223
ATP6V1F	792	1705	27735584	77.6178997269	244.076719802
TUBA1C	3467	7461	27735584	77.5900235214	243.989060476
TEX261	3447	7408	27735584	77.4858453535	243.661462517
PSMA2	1495	3204	27735584	77.2705493675	242.984444223
GAS5	1627	3484	27735584	77.2063957439	242.782707174
HEY1	2584	5522	27735584	77.0489240113	242.287522635
FAM98A	2908	6210	27735584	76.9945319383	242.116481692
ARL6IP1	2642	5637	27735584	76.9268424574	241.90362581
NACA	8636	18399	27735584	76.8146880047	241.550945681
UQCRC1	1998	4256	27735584	76.8013440831	241.508984476
ATP5G1	688	1465	27735584	76.7735939909	241.421721724
EBNA1BP2	1632	3474	27735584	76.748932728	241.344172085
RAC1	2387	5081	27735584	76.7466559263	241.337012469
CDCA7	2840	6034	27735584	76.6036830998	240.887421091
PRMT5	2633	5591	27735584	76.5598930959	240.749719343
FAM168B	5442	11530	27735584	76.3894626469	240.213784911
MARS	2926	6195	27735584	76.3360483191	240.045818579
RAB10	3541	7488	27735584	76.2434595424	239.754664542
RP4-635E18.9	1803	3803	27735584	76.0489608059	239.143045137
HUWE1	15112	31789	27735584	75.8433673039	238.496537209
WDR77	2586	5434	27735584	75.7624130737	238.241969087
RPL7L1	4677	9815	27735584	75.6633593067	237.930485284
COPS3	1874	3921	27735584	75.4379609174	237.221699042
TIMM17A	1665	3481	27735584	75.3793643101	237.037436549
RP11-321N4.5	843	1762	27735584	75.3600216657	236.976611801
ETF1	4150	8639	27735584	75.0547292239	236.016591264
SNORD36A	74	153	27735584	74.5456655092	234.415792967
SRSF6	4331	8952	27735584	74.5237285013	234.346810001
EIF3K	1513	3124	27735584	74.444871116	234.098835603
C11orf58	2207	4550	27735584	74.3313034787	233.741711583
NUSAP1	2465	5081	27735584	74.3181613371	233.700384894
KDELR1	1893	3895	27735584	74.1855862836	233.283490282
PCNP	2407	4947	27735584	74.1017569624	233.019881169
AARS	3498	7172	27735584	73.9236089425	232.459678117
GART	4399	9013	27735584	73.8717001329	232.296446027
FARSB	3386	6928	27735584	73.7706500584	231.978684649
LARS	4798	9814	27735584	73.7477025242	231.906523989
NDUFA12	640	1306	27735584	73.5742575314	231.361110044
MIR1825	54	110	27735584	73.4448943652	230.954315511
UBE2E1	1771	3601	27735584	73.3106795795	230.532264609
RUVBL1	2922	5937	27735584	73.2570662799	230.363672591
ATP2A2	5689	11551	27735584	73.2059423127	230.202908511
MRPL15	1152	2339	27735584	73.2049465569	230.199777265
ARPC1A	1575	3197	27735584	73.1854526604	230.13847689
MAPRE1	2630	5335	27735584	73.1377103964	229.988346891
CD164	3316	6720	27735584	73.0663539512	229.763959899
TSPYL1	3327	6740	27735584	73.0415163898	229.685855872
NEDD8	1129	2285	27735584	72.9717812684	229.466567283
MIR3655	84	170	27735584	72.9679794667	229.454612164
GTF3C6	958	1933	27735584	72.7493353922	228.767065493
CCDC124	1094	2207	27735584	72.7357123206	228.724226475
TOMM22	2044	4122	27735584	72.709269467	228.641074457
SNRPC	1206	2430	27735584	72.6476634901	228.447348721
AUP1	1707	3432	27735584	72.489723507	227.950691724
TPX2	3624	7284	27735584	72.4676925798	227.88141342
IK	1985	3983	27735584	72.3456595826	227.497669287
AC024592.12	510	1022	27735584	72.25092389	227.199764072
HADHB	2251	4508	27735584	72.2056359804	227.057352019
RP13-131K19.6	392	785	27735584	72.2015090942	227.044374641
RNU6-395P	107	214	27735584	72.1095326495	226.755146138
GNL2	2350	4697	27735584	72.0635052882	226.610408811
VCP	4387	8751	27735584	71.9205060651	226.160734426
SLC20A1	3392	6730	27735584	71.5355475724	224.950196567
SDHB	1161	2303	27735584	71.5194891007	224.899699206
UBA1	4737	9393	27735584	71.4930166958	224.816454262
RP11-498C9.3	567	1123	27735584	71.410057465	224.555581229
DKC1	3094	6109	27735584	71.1889358364	223.860243659
EIF1B	1014	2002	27735584	71.1850514617	223.84802888
AK2	4489	8848	27735584	71.0653981825	223.471767992
COX6B1	941	1854	27735584	71.0367021956	223.381530787
MIR636	100	197	27735584	71.0278896597	223.353818946
TRAP1	2960	5824	27735584	70.9401888768	223.07803566
RSL24D1	2021	3971	27735584	70.8428882115	222.77206465
CDC20	1840	3609	27735584	70.7182889489	222.380250656
SRSF11	4559	8914	27735584	70.4962024608	221.681878995
TOP2B	5521	10792	27735584	70.4769132723	221.621222344
MAGOH	761	1477	27735584	69.9775162439	220.050821844
SEC61G	860	1668	27735584	69.9294770112	219.899757999
GNAS	7882	15285	27735584	69.9184348228	219.865034809
ATP5A1	6264	12147	27735584	69.9165463835	219.859096435
JTB	1491	2889	27735584	69.8606438043	219.683305565
USP39	2516	4874	27735584	69.8453621092	219.63525085
RP11-886P16.10	1029	1992	27735584	69.7969820397	219.483115213
EIF3J	2577	4988	27735584	69.7870292696	219.451817799
MCM2	3638	7037	27735584	69.7408990179	219.306756923
ECHS1	1625	3136	27735584	69.5801521196	218.80127332
SNX17	2490	4802	27735584	69.5321236512	218.650243325
CFDP1	1282	2469	27735584	69.4377675942	218.353531909
TFDP1	2660	5112	27735584	69.290212576	217.889531402
NOL7	1192	2287	27735584	69.1755457925	217.528951014
FDPS	1658	3178	27735584	69.1085931122	217.318412071
DENR	2777	5316	27735584	69.0194950602	217.038234943
RABGGTB	1561	2986	27735584	68.968310215	216.877279426
AC092687.5	569	1088	27735584	68.9412755032	216.792266255
COMMD3-BMI1	1433	2740	27735584	68.9393298882	216.786148088
PDHB	1658	3168	27735584	68.8911337254	216.634590762
SRRM1	4071	7743	27735584	68.5757935771	215.642974275
PTPN11	6428	12218	27735584	68.5309793024	215.502051612
PTP4A2	3970	7530	27735584	68.3859925504	215.046127257
SMC4	6566	12438	27735584	68.2986877166	214.77158907
TRA2B	3061	5795	27735584	68.2578800561	214.643265578
AC005943.2	1009	1907	27735584	68.1431510221	214.282489438
PRRC2A	6929	13088	27735584	68.1028693402	214.155819935
EID1	2299	4338	27735584	68.0320036175	213.932976065
PPP3R1	3371	6348	27735584	67.8954780864	213.503658808
SF1	4181	7873	27735584	67.8926513453	213.494769857
RAD23B	4265	8027	27735584	67.8573527054	213.383769994
SAFB	3069	5765	27735584	67.7275098932	212.97546717
BUB1	3668	6884	27735584	67.666578893	212.783863961
CTPS1	3337	6262	27735584	67.6580601515	212.757075984
THRAP3	4577	8568	27735584	67.4933882172	212.239249739
TOMM5	912	1707	27735584	67.4840856539	212.209996962
TMED2	3749	7004	27735584	67.3586511972	211.815556622
DNAJC7	2149	4010	27735584	67.2776235282	211.560757565
PRKCSH	2571	4782	27735584	67.0610239459	210.879639991
LYAR	1616	3004	27735584	67.0225977967	210.758805383
IPO7	6328	11763	27735584	67.0215259605	210.755434894
RP4-785G19.5	481	894	27735584	67.0123931275	210.72671585
ANAPC5	3205	5943	27735584	66.8559988355	210.234919423
FKBP3	1692	3132	27735584	66.7396738351	209.869124617
MIR4680	67	124	27735584	66.7282242428	209.833120307
TSN	3948	7306	27735584	66.7214090092	209.81168917
PRPF40A	8074	14924	27735584	66.6437122406	209.567364439
RAB7A	2251	4153	27735584	66.5195222331	209.176837386
DTYMK	1237	2282	27735584	66.5133199297	209.157333665
RRP1B	5106	9413	27735584	66.4675901713	209.013532178
SNHG1	1592	2933	27735584	66.4250186121	208.879661942
MRPS34	1048	1921	27735584	66.0889371277	207.822822391
SNHG5	1894	3471	27735584	66.0750231854	207.779068703
RSL1D1	5492	10048	27735584	65.9647290661	207.432238565
PSMB5	1468	2685	27735584	65.944855301	207.369743658
RP11-216L13.18	567	1037	27735584	65.9414332959	207.358982844
PSMD6	1805	3301	27735584	65.9372762537	207.345910638
HNRNPH2	2225	4067	27735584	65.9032515248	207.238916707
MRPL51	1554	2840	27735584	65.8915935407	207.202257089
HNRNPR	7826	14295	27735584	65.857767009	207.095886407
ERGIC3	1388	2534	27735584	65.8233269934	206.987586569
NOC2L	2809	5126	27735584	65.7944934783	206.896916893
LMNB1	2981	5437	27735584	65.7597331458	206.787609788
RP11-471B22.2	302	549	27735584	65.5432672592	206.106912632
HMGN3	1021	1852	27735584	65.4000266733	205.65647926
QARS	3052	5535	27735584	65.3876578006	205.617584187
CLTA	1243	2254	27735584	65.3800831021	205.593764841
DPY30	853	1544	27735584	65.2620858211	205.222711394
PDLIM1	1459	2639	27735584	65.2148926189	205.074307971
CTD-2616J11.9	221	399	27735584	65.0943518714	204.695256356
SMARCB1	1764	3175	27735584	64.8944915425	204.066776924
HN1L	3971	7139	27735584	64.8186796254	203.828379285
POLE3	2196	3940	27735584	64.6884240981	203.41877864
RAC3	1096	1965	27735584	64.6419852446	203.272747337
CTD-2116N17.1	1041	1865	27735584	64.5937936557	203.121204394
CNOT1	8802	15737	27735584	64.4619242959	202.706528901
LMNB2	4683	8368	27735584	64.4258562044	202.593109426
ASNS	2505	4474	27735584	64.3948201744	202.495513737
RPRD1A	4505	8038	27735584	64.3303466633	202.292770772
NOP14	3556	6344	27735584	64.3226764803	202.268651167
DDX46	5740	10210	27735584	64.1322585672	201.669864292
CIRBP	2863	5081	27735584	63.9868207111	201.212521399
G3BP2	4992	8843	27735584	63.8686495612	200.840921204
PSMC5	2062	3652	27735584	63.856453258	200.802568792
RPA2	2027	3587	27735584	63.8028844632	200.634116724
SEP15	1887	3336	27735584	63.7406997665	200.438571149
FEN1	2298	4062	27735584	63.7312710231	200.408921587
PSMD2	3576	6321	27735584	63.7310340992	200.408176558
PABPN1	3323	5873	27735584	63.7224323278	200.381127486
PREB	2175	3844	27735584	63.7216191964	200.378570519
UFC1	1120	1974	27735584	63.5465256473	199.827972534
PCMT1	2107	3713	27735584	63.536472408	199.796359186
TMEM106C	1892	3334	27735584	63.5341389676	199.789021465
DCUN1D5	1345	2370	27735584	63.5314469811	199.780556263
METAP2	3612	6358	27735584	63.4651728385	199.572151045
SBDS	1637	2874	27735584	63.2995714217	199.051401955
RP11-38C17.1	675	1182	27735584	63.1359019198	198.536727952
UBE2M	1514	2650	27735584	63.1077481906	198.448195927
POLR2L	894	1564	27735584	63.0756762102	198.347342595
KDELR2	2889	5054	27735584	63.0740010402	198.342074867
FUBP1	2544	4448	27735584	63.0391511841	198.232486247
NARS	3113	5441	27735584	63.0176625676	198.164913289
TMX2	1643	2871	27735584	63.0025770653	198.117475521
MRPL24	932	1626	27735584	62.9024142103	197.802504088
SHMT2	3043	5308	27735584	62.8914556857	197.768043987
